HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Anmält till,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Skadeorsak,Skadeorsak art,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (original),Öst (original),Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Senast sparad av,Döda under 1 år Hona,Döda under 1 år Hane,Döda under 1 år Okänt,Döda 1 till 2 år Hona,Döda 1 till 2 år Hane,Döda 1 till 2 år Okänt,Döda över 2 år Hona,Döda över 2 år Hane,Döda över 2 år Okänt,Döda körren,Skadade under 1 år Hona,Skadade under 1 år Hane,Skadade under 1 år Okänt,Skadade 1 till 2 år Hona,Skadade 1 till 2 år Hane,Skadade 1 till 2 år Okänt,Skadade över 2 år Hona,Skadade över 2 år Hane,Skadade över 2 år Okänt,Skadade körren,Saknade under 1 år Hona,Saknade under 1 år Hane,Saknade under 1 år Okänt,Saknade 1 till 2 år Hona,Saknade 1 till 2 år Hane,Saknade 1 till 2 år Okänt,Saknade över 2 år Hona,Saknade över 2 år Hane,Saknade över 2 år Okänt,Saknade körren,Skadeomfattning antal (inte djur),Akutåtgärder vidtagna,Akutåtgärdtyp,Akutåtgärdtyp annat,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
V482872,,2009.05.29,Ja,2009.05.30,,,Får,,Annan,lantras,2009.05.28,2009.05.29,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2361,Kölvallen,6917672,1377699,6914269,419414,6917672,1377699,RT90,Mindre bra,2009.05.30,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2361,Härjedalen (S),2-23,Jämtlands län (S),1,2009
V482684,,2009.06.02,Ja,2009.06.02,,,Får,,Annan,Blandras,2009.06.01,2009.06.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1760,S Myren,6605400,1403240,6602490,448781,6605400,1403240,RT90,Mindre bra,2009.06.02,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1760,Storfors (S),2-17,Värmlands län (S),12,2009
V483023,,2009.06.09,Ja,2009.06.09,,,Får,,Annan,Suffolk div korsn,2009.06.08,2009.06.09,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0381,NV Teda prästgård,6606950,1562404,6605970,607851,6606950,1562404,RT90,Mindre bra,2009.06.09,Nej,,Ja,2017.12.14,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0381,Enköping (S),2-03,Uppsala län (S),3,2009
V482706,,2009.06.12,Ja,2009.06.12,,,Får,,,,2009.06.11,2009.06.12,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2281,Stöde-Östanå,6919957,1539457,6918569,581062,6919957,1539457,RT90,Mindre bra,2009.06.12,Nej,,Ja,2017.12.14,,,3,2,0,0,0,0,6,0,0,0,2,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,9,0,0,0,0,Historiska data - ej angivet,,,2-2281,Sundsvall (S),2-22,Västernorrlands län (S),43,2009
V482884,,2009.06.13,Ja,2009.06.14,,,Får,,Annan,Skogsfår Åsen,2009.06.11,2009.06.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2023,S. Djuptjärn,6816300,1355150,6812678,398137,6816300,1355150,RT90,Mindre bra,2009.06.14,Nej,,Ja,2017.12.14,,,15,9,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2023,Malung (S),2-20,Dalarnas län (S),43,2009
V482921,,2009.06.13,Ja,2009.06.15,,,Får,,Annan,Skogsfår Åsen,2009.06.11,2009.06.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2023,S.Djuptjärn,6816300,1355150,6812678,398137,6816300,1355150,RT90,Mindre bra,2009.06.15,Nej,,Ja,2017.12.14,,,15,9,0,0,0,0,10,1,0,0,3,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2023,Malung (S),2-20,Dalarnas län (S),46,2009
V482652,,2009.06.24,Ja,2009.06.24,,,Får,,Annan,Blandras,2009.06.22,2009.06.24,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-0484,"Sundbyholmsarkipilagen, Hummelholmen",6595173,1548387,6594028,593982,6595173,1548387,RT90,Mindre bra,2009.06.24,Nej,,Ja,2017.12.14,,,0,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0484,Eskilstuna (S),2-04,Södermanlands län (S),14,2009
V482660,,2009.06.27,Ja,2009.06.28,,,Får,,,,2009.06.27,2009.06.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2034,Skattungbyn,6785240,1447670,6782777,490988,6785240,1447670,RT90,Mindre bra,2009.06.28,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2034,Orsa (S),2-20,Dalarnas län (S),2,2009
V482891,,2009.06.30,Ja,2009.07.01,,,Får,,Annan,Pälsfår,2009.06.30,2009.06.30,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2039,Hållvallen,6825441,1358011,6821848,400883,6825441,1358011,RT90,Mindre bra,2009.07.01,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2039,Älvdalen (S),2-20,Dalarnas län (S),2,2009
V482687,,2009.07.10,Ja,2009.07.11,,,Får,,Annan,Blandras,2009.07.09,2009.07.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1415,Svartedalen,6438463,1275668,6434124,323299,6438463,1275668,RT90,Mindre bra,2009.07.11,Nej,,Ja,2017.12.14,,,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1415,Stenungsund (S),2-14,Västra Götalands län (S),7,2009
V482536,,2009.07.11,Ja,2009.07.12,,,Får,,Annan,Pälsfår / Finullsfår,2009.07.09,2009.07.11,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2039,Gessebodarna fäbod,6799529,1378424,6796204,421604,6799529,1378424,RT90,Mindre bra,2009.07.12,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2039,Älvdalen (S),2-20,Dalarnas län (S),2,2009
V482520,,2009.07.13,Ja,2009.07.13,,,Får,,Annan,Ostries mjölk,2009.07.12,2009.07.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2326,Häggen,6987359,1424625,6984503,465443,6987359,1424625,RT90,Mindre bra,2009.07.13,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2326,Berg (S),2-23,Jämtlands län (S),19,2009
V482588,,2009.07.13,Ja,2009.07.13,,,Får,,,,2009.07.12,2009.07.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1904,Sunnanfors,6640500,1489200,6638617,534270,6640500,1489200,RT90,Mindre bra,2009.07.13,Nej,,Ja,2017.12.14,,,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S),7,2009
V482589,,2009.07.18,Ja,2009.07.18,,,Får,,,,2009.07.17,2009.07.18,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1904,Sunnanfors,6640800,1489200,6638916,534267,6640800,1489200,RT90,Mindre bra,2009.07.18,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S),1,2009
V482525,,2009.07.19,Ja,2009.07.20,,,Får,,Annan,lantras,2009.07.18,2009.07.19,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2361,Lillhärdal,6859818,1411010,6856862,453426,6859818,1411010,RT90,Mindre bra,2009.07.20,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2361,Härjedalen (S),2-23,Jämtlands län (S),1,2009
V482688,,2009.07.22,Ja,2009.07.23,,,Får,,,,2009.07.18,2009.07.23,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2034,Kruppa Fäbodar,6781857,1454624,6779481,497980,6781857,1454624,RT90,Mindre bra,2009.07.23,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Historiska data - ej angivet,,,2-2034,Orsa (S),2-20,Dalarnas län (S),16,2009
V482906,,2009.07.22,Ja,2009.07.24,,,Får,,Annan,X,2009.07.22,2009.07.23,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Trång,6694282,1348186,6690649,392677,6694282,1348186,RT90,Mindre bra,2009.07.24,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2009
V482695,,2009.07.23,Ja,2009.07.24,,,Får,,Annan,Pälsfår,2009.07.22,2009.07.23,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2023,Råbergets fäb.,6746208,1377582,6742904,421419,6746208,1377582,RT90,Mindre bra,2009.07.24,Nej,,Ja,2017.12.14,,,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Historiska data - ej angivet,,,2-2023,Malung (S),2-20,Dalarnas län (S),11,2009
V482699,,2009.07.24,Ja,2009.07.25,,,Får,,Annan,Pälsfår,2009.07.22,2009.07.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2021,Äppelbo,6707214,1401182,6704222,445483,6707214,1401182,RT90,Mindre bra,2009.07.25,Nej,,Ja,2017.12.14,,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2021,Vansbro (S),2-20,Dalarnas län (S),9,2009
V482700,,2009.07.26,Ja,2009.07.26,,,Får,,Annan,Lantras (bland),2009.07.26,2009.07.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,"Ö. Hagen,  Gusselhyttan",6614680,1471223,6612590,516616,6614680,1471223,RT90,Mindre bra,2009.07.26,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1885,Lindesberg (S),2-18,Örebro län (S),1,2009
V482895,,2009.07.27,Ja,2009.07.28,,,Får,,,,2009.07.26,2009.07.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Blåningsmåla,6247197,1476687,6245349,526460,6247197,1476687,RT90,Mindre bra,2009.07.28,Nej,,Ja,2017.12.14,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),2,2009
V482896,,2009.07.27,Ja,2009.07.28,,,Får,,Annan,Blandfår,2009.07.26,2009.07.26,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2031,Karl Tövåsen,6762837,1459406,6760530,502994,6762837,1459406,RT90,Mindre bra,2009.07.28,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2031,Rättvik (S),2-20,Dalarnas län (S),1,2009
V482848,,2009.07.28,Ja,2009.07.28,,,Får,,,,2009.07.28,2009.07.28,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Trång,6694300,1348327,6690669,392818,6694300,1348327,RT90,Mindre bra,2009.07.28,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2009
V482989,,2009.07.28,Ja,2009.07.29,,,Får,,Annan,Gutefår,2009.07.27,2009.07.28,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0188,Tuttboda,6619575,1650920,6619666,696184,6619575,1650920,RT90,Mindre bra,2009.07.29,Nej,,Ja,2017.12.14,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0188,Norrtälje (S),2-01,Stockholms län (S),3,2009
V482897,,2009.07.30,Ja,2009.07.30,,,Får,,,,2009.07.29,2009.07.30,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Torsby,6672190,1342254,6668499,387019,6672190,1342254,RT90,Mindre bra,2009.07.30,Nej,,Ja,2017.12.14,,,2,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),28,2009
V482900,,2009.07.31,Ja,2009.07.31,,,Får,,,,2009.07.30,2009.07.31,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Ganterud,6679718,1337053,6675958,381729,6679718,1337053,RT90,Mindre bra,2009.07.31,Nej,,Ja,2017.12.14,,,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),9,2009
V482986,,2009.08.03,Ja,2009.08.03,,,Får,,,,2009.08.01,2009.08.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Orranäs,6228619,1509501,6227163,559477,6228619,1509501,RT90,Mindre bra,2009.08.03,Nej,,Ja,2017.12.14,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),4,2009
V482988,,2009.08.04,Ja,2009.08.05,,,Får,,Annan,Gutefår-Pälsfår,2009.08.03,2009.08.04,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2039,Brindberg,6803858,1399438,6800790,442552,6803858,1399438,RT90,Mindre bra,2009.08.05,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2039,Älvdalen (S),2-20,Dalarnas län (S),1,2009
V482702,,2009.08.07,Ja,2009.08.07,,,Får,,,,2009.08.06,2009.08.07,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Sandhamn,6218722,1502981,6217194,553075,6218722,1502981,RT90,Mindre bra,2009.08.07,Nej,,Ja,2017.12.14,,,3,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),14,2009
V482990,,2009.08.07,Ja,2009.08.07,,,Får,,,,2009.08.06,2009.08.07,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Sandhamn,6219158,1503940,6217641,554029,6219158,1503940,RT90,Mindre bra,2009.08.07,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),9,2009
V480146,,2009.08.09,Ja,2009.08.10,,,Får,,,,2009.08.08,2009.08.09,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Truseryd,6219982,1504187,6218468,554266,6219982,1504187,RT90,Mindre bra,2009.08.10,Nej,,Ja,2017.12.14,,,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),9,2009
V482715,,2009.08.12,Ja,2009.08.13,,,Får,,Annan,X-gruppen,2009.08.09,2009.08.12,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2361,Rottenhållan,6844732,1389508,6841518,432123,6844732,1389508,RT90,Mindre bra,2009.08.13,Nej,,Ja,2017.12.14,,,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,1,0,2,0,0,0,0,Historiska data - ej angivet,,,2-2361,Härjedalen (S),2-23,Jämtlands län (S),26,2009
V482533,,2009.08.13,Ja,2009.08.13,,,Får,,Annan,Mjölkfår,2009.08.12,2009.08.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1080,Öljersjö,6229845,1494909,6228218,544877,6229845,1494909,RT90,Mindre bra,2009.08.13,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1080,Karlskrona (S),2-10,Blekinge län (S),7,2009
V482957,,2009.08.20,Ja,2009.08.22,,,Får,,Annan,Blandras,2009.08.18,2009.08.20,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1462,Hjärtum,6460861,1285357,6456622,332713,6460861,1285357,RT90,Mindre bra,2009.08.22,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,Historiska data - ej angivet,,,2-1462,LillaEdet (S),2-14,Västra Götalands län (S),27,2009
V482960,,2009.08.21,Ja,2009.08.21,,,Får,,,,2009.08.20,2009.08.21,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0763,Slättamåla,6271697,1447103,6269490,496603,6271697,1447103,RT90,Mindre bra,2009.08.21,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0763,Tingsryd (S),2-07,Kronobergs län (S),1,2009
V480147,,2009.08.23,Ja,2009.08.24,,,Får,,Annan,Lantras,2009.08.22,2009.08.23,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2326,Östra Galkåbodarna,6962852,1405359,6959768,446494,6962852,1405359,RT90,Mindre bra,2009.08.24,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2326,Berg (S),2-23,Jämtlands län (S),3,2009
V482958,,2009.08.23,Ja,2009.08.23,,,Får,,,,2009.08.22,2009.08.23,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Lekvattnet,6676660,1327760,6672789,372479,6676660,1327760,RT90,Mindre bra,2009.08.23,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2009
V482540,,2009.08.24,Ja,2009.08.25,,,Får,,Annan,Blandras,2009.08.21,2009.08.23,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Rockhammar,6600879,1476021,6598854,521579,6600879,1476021,RT90,Mindre bra,2009.08.25,Nej,,Ja,2017.12.14,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1885,Lindesberg (S),2-18,Örebro län (S),4,2009
V482961,,2009.08.24,Ja,2009.08.24,,,Får,,,,2009.08.22,2009.08.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0764,Huseby,6295027,1425740,6292557,474977,6295027,1425740,RT90,Mindre bra,2009.08.24,Nej,,Ja,2017.12.14,,,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0764,Alvesta (S),2-07,Kronobergs län (S),4,2009
V482541,,2009.08.31,Ja,2009.08.31,,,Får,,Annan,Pälskorsning,2009.08.30,2009.08.31,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0665,Häradsö,6355580,1391728,6352674,440269,6355580,1391728,RT90,Mindre bra,2009.08.31,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0665,Vaggeryd (S),2-06,Jönköpings län (S),1,2009
V482723,,2009.09.02,Ja,2009.09.02,,,Får,,Annan,Texel,2009.09.02,2009.09.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1430,Kvarmehogen,6518900,1267100,6514401,313773,6518900,1267100,RT90,Mindre bra,2009.09.02,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1430,Munkedal (S),2-14,Västra Götalands län (S),1,2009
V480148,,2009.09.05,Ja,2009.09.05,,,Får,,,,2009.09.04,2009.09.05,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1491,Toarp,6392550,1356250,6389202,404374,6392550,1356250,RT90,Mindre bra,2009.09.05,Nej,,Ja,2017.12.14,,,11,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1491,Ulricehamn (S),2-14,Västra Götalands län (S),25,2009
V482413,,2009.09.09,Ja,2009.09.10,,,Får,,,,2009.09.09,2009.09.09,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2283,Yttersel,7020300,1570500,7019259,610837,7020300,1570500,RT90,Mindre bra,2009.09.10,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2283,Sollefteå (S),2-22,Västernorrlands län (S),1,2009
V482740,,2009.09.13,Ja,2009.09.14,,,Får,,,,2009.09.01,2009.09.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1491,Bystadsjön,6392939,1357660,6389607,405779,6392939,1357660,RT90,Mindre bra,2009.09.14,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1491,Ulricehamn (S),2-14,Västra Götalands län (S),1,2009
V482758,,2009.09.29,Ja,2009.09.30,,,Får,,Annan,Leicester,2009.09.29,2009.09.29,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1293,Rävninge,6238353,1383587,6235420,433513,6238353,1383587,RT90,Mindre bra,2009.09.30,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1293,Hässleholm (S),2-12,Skåne län (S),1,2009
V482584,,2009.10.04,Ja,2009.10.04,,,Får,,,,2009.10.03,2009.10.04,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Ängarna,6676359,1327883,6672490,372606,6676359,1327883,RT90,Mindre bra,2009.10.04,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2009
V482704,,2009.10.11,Ja,2009.10.12,,,Får,,,,2009.10.09,2009.10.11,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1447,Håkankila 13,6526928,1405635,6524091,452123,6526928,1405635,RT90,Mindre bra,2009.10.12,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1447,Gullspång (S),2-14,Västra Götalands län (S),1,2009
