RovbaseID,Funnetdato,Undersøkt,Undersøktdato,Meldt til,Mottattdato,Skadetype,"Skadetype, annet",Rase,"Rase, annet","Skadedato, fra","Skadedato, til",Usikker skadedato,Kjønn,Alder,Antall,Tilstand,Merke,"Merke, tekst",Registreringsnummer,Skadeårsak,"Skadeårsak, annet",Skadested,Beiteområde,Kontrollstatus,Vurdering,Melding om registrert skade er sendt til eier,Eier tilstede ved skadeundersøkelse,Eier orientert,Dato orientert,KommuneID,Funnsted,Nord (opprinnelig),Øst (opprinnelig),Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Godkjentdato,Følsomhet,Frigivelsesdato,Låst,Låst av,Låstdato,Sist lagret dato,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
K516557,2021.06.29,Ja,2021.06.29,,,Får,,Norsk kvit sau,,2021.06.28,2021.06.29,Nej,Hane,Under 1 år,1,Död,Øremerke,10093,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3427,Snausjøvola,6910597,268653,6910597,268653,6915880,1226815,WGS84-UTM Zon 33,Mindre bra,2021.06.30,Ja,,Ja,Eivind Faldet,2021.07.26,2021.07.26,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K516558,2021.06.29,Ja,2021.06.29,,,Får,,Norsk kvit sau,,2021.06.28,2021.06.29,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10107,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3427,Snausjøvola,6910593,268716,6910593,268716,6915875,1226878,WGS84-UTM Zon 33,Mindre bra,2021.06.30,Ja,,Ja,Eivind Faldet,2021.07.26,2021.07.26,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K516601,2021.07.01,Ja,2021.07.01,,,Får,,Norsk kvit sau,,2021.06.28,2021.06.29,Ja,Hane,Under 1 år,1,Död,Øremerke,10102,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.07.01,1-3427,Gråvola ,6912210,269239,6912210,269239,6917486,1227422,WGS84-UTM Zon 33,Mindre bra,2021.07.02,Ja,,Ja,Eivind Faldet,2021.07.18,2021.07.18,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K516648,2021.07.04,Ja,2021.07.04,,,Får,,Norsk kvit sau,,2021.07.04,2021.07.04,Ja,Hona,Över 2 år,1,Avlivad,Øremerke,00140,,Varg,,Bete utan stängsel,Fåset Sankelag,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.07.04,1-3427,Sivilvangan ,6907926,269201,6907926,269201,6913200,1227330,WGS84-UTM Zon 33,Mindre bra,2021.07.05,Ja,,Ja,Simen Bredvold,2021.07.05,2021.07.05,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K517583,2021.07.06,Ja,2021.07.06,,,Får,,Norsk kvit sau,,2021.07.06,2021.07.06,Ja,Hona,Över 2 år,1,Avlivad,Øremerke,00867,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Nej,Ja,2021.07.06,1-3320,Haugesetsetra,6706497,518705,6719820,189303,6725963,1145052,WGS84-UTM Zon 32,Mindre bra,2021.08.10,Ja,,Nej,,,2021.09.16,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K517732,2021.07.20,Nej,,Harry Granli,2021.07.20,Får,,Norsk kvit sau,,2021.07.20,2021.07.20,Nej,Okänt,Under 1 år,1,Skadad,Ukjent,,,Varg,,Bete utan stängsel,Haugsetseter,Intervju/brev,Osäker,Ja,Nej,Ja,2021.07.20,1-3320,,6706119,519153,6719402,189716,6725540,1145459,WGS84-UTM Zon 32,Mindre bra,2021.09.12,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K517048,2021.07.20,Ja,2021.07.20,,,Får,,Spel,,2021.07.15,2021.07.18,Ja,Hona,Över 2 år,1,Skadad,Øremerke,90097,,Varg,,Bete utan stängsel,Tron/Kvebergkjølen Sankelag,Fältkontroll - SNO,Osäker,Ja,Nej,Ja,,1-3428,Brandvålen ,6899818,272030,6899818,272030,6905052,1230060,WGS84-UTM Zon 33,Mindre bra,2021.08.16,Ja,,Ja,Eivind Faldet,2021.08.16,2021.08.16,1-3428,Alvdal (N),1-34,Innlandet (N),1,2021
K517228,2021.07.21,Ja,2021.07.21,,,Får,,Norsk kvit sau,,2021.07.19,2021.07.19,Ja,Hona,Under 1 år,1,Död,Øremerke,10253,,Varg,,Bete utan stängsel,Eidsvoll almenning,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3240,Eidsvoll almenning ,6688002,630636,6691198,299168,6695976,1254635,WGS84-UTM Zon 32,Mindre bra,2021.08.05,Ja,,Ja,Ida Glemminge,2021.08.26,2021.08.26,1-3240,Eidsvoll (N),1-32,Akershus (N),1,2021
K517229,2021.07.21,Ja,2021.07.21,,,Får,,Norsk kvit sau,,2021.07.19,2021.07.19,Ja,Hane,Under 1 år,1,Död,Øremerke,10268,,Varg,,Bete utan stängsel,Eidsvoll østside,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3240,Eidsvoll almenning ,6688002,630636,6691198,299168,6695976,1254635,WGS84-UTM Zon 32,Mindre bra,2021.08.05,Ja,,Ja,Ida Glemminge,2021.08.26,2021.08.26,1-3240,Eidsvoll (N),1-32,Akershus (N),1,2021
K517148,2021.07.25,Ja,2021.07.25,,,Får,,Norsk kvit sau,,2021.07.25,2021.07.25,Ja,Hane,Under 1 år,1,Avlivad,Øremerke,1075,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3427,Brydalskjølen,6908549,287343,6908549,287343,6913597,1245490,WGS84-UTM Zon 33,Mindre bra,2021.07.26,Ja,,Ja,Eivind Faldet,2021.07.26,2021.07.26,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K517182,2021.07.26,Ja,2021.07.26,,,Får,,Norsk kvit sau,,2021.07.25,2021.07.26,Nej,Hona,Under 1 år,1,Död,Øremerke,11023,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3427,Brydalskjølen,6907878,287292,6907878,287292,6912926,1245431,WGS84-UTM Zon 33,Mindre bra,2021.07.28,Ja,,Ja,Simen Bredvold,2021.07.28,2021.07.28,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K517795,2021.08.01,Ja,2021.08.01,,,Får,,Norsk kvit sau,,2021.08.01,2021.08.01,Ja,Hona,Under 1 år,1,Avlivad,Øremerke,11051,,Varg,,Bete utan stängsel,Toenmarka,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3322,Tovatn,6715422,511860,6729343,183293,6735567,1139154,WGS84-UTM Zon 32,Mindre bra,2021.08.18,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K517430,2021.08.04,Ja,2021.08.04,,,Får,,Norsk kvit sau,,2021.08.04,2021.08.04,Nej,Hona,Under 1 år,1,Död,Øremerke,10314,,Varg,,Bete utan stängsel,Gammeldalen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Ja,2021.08.04,1-3427,Bjørkjølen,6913521,281306,6913521,281306,6918647,1239512,WGS84-UTM Zon 33,Mindre bra,2021.08.05,Ja,,Ja,Simen Bredvold,2021.08.05,2021.08.05,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K517835,2021.08.05,Ja,2021.08.05,,,Får,,Norsk kvit sau,,2021.07.22,2021.07.31,Ja,Hane,Under 1 år,1,Död,Øremerke,10275,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,2021.08.05,1-3228,Hovivangen ,6686529,301008,6686529,301008,6691282,1256419,WGS84-UTM Zon 33,Mindre bra,2021.08.25,Ja,,Ja,Ida Glemminge,2021.08.31,2021.08.31,1-3228,Nes (N),1-32,Akershus (N),1,2021
K517513,2021.08.08,Ja,2021.08.08,,,Får,,Norsk kvit sau,,2021.08.07,2021.08.07,Ja,Hane,Under 1 år,1,Avlivad,Øremerke,10028,,Varg,,Bete utan stängsel,Gammeldalen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.08.08,1-3427,Gammeldalen,6917988,289382,6917988,289382,6923016,1247648,WGS84-UTM Zon 33,Mindre bra,2021.08.09,Ja,,Ja,Simen Bredvold,2021.08.09,2021.08.09,1-3427,Tynset (N),1-34,Innlandet (N),1,2021
K517546,2021.08.09,Ja,2021.08.09,,,Får,,Norsk kvit sau,,2021.08.07,2021.08.08,Nej,Hona,Under 1 år,1,Död,Øremerke,11153,,Varg,,Bete utan stängsel,Stange,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,GAMLSAGA,6714766,302959,6714766,302959,6719511,1258717,WGS84-UTM Zon 33,Mindre bra,2021.08.30,Ja,,Ja,Simen Bredvold,2021.08.30,2021.08.30,1-3413,Stange (N),1-34,Innlandet (N),1,2021
K517785,2021.08.13,Ja,2021.08.13,,,Får,,Norsk kvit sau,,2021.08.13,2021.08.13,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,1111,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Ja,Nej,,1-3322,Mortenstjern,6713376,514092,6727099,185332,6733297,1141167,WGS84-UTM Zon 32,Mindre bra,2021.08.18,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K517731,2021.08.14,Ja,2021.08.14,,,Får,,Spel,,2021.08.13,2021.08.14,Ja,Hona,Över 2 år,1,Död,Øremerke,44001,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,2021.08.14,1-3322,Nesbyen  Samfetli,6727130,188201,6727130,188201,6733292,1144038,WGS84-UTM Zon 33,Mindre bra,2021.09.12,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K518725,2021.08.17,Ja,2021.08.17,,,Får,,Norsk kvit sau,,2021.08.14,2021.08.14,Ja,Hona,Över 2 år,1,Död,Øremerke,70651,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Nej,Ja,2021.08.17,1-3322,Børdalsetra,6709273,511715,6723225,182587,6729454,1138373,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Ja,Espen Marker,2021.09.16,2021.09.16,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K517770,2021.08.17,Ja,2021.08.17,,,Får,,Norsk kvit sau,,2021.08.10,2021.08.12,Ja,Hona,Över 2 år,1,Avlivad,Bjelle,,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Morskogen,6713643,294928,6713643,294928,6718486,1250667,WGS84-UTM Zon 33,Mindre bra,2021.08.18,Ja,,Ja,Simen Bredvold,2021.08.18,2021.08.18,1-3413,Stange (N),1-34,Innlandet (N),1,2021
K517885,2021.08.18,Ja,2021.08.18,,,Får,,Norsk kvit sau,,2021.08.15,2021.08.16,Nej,Hona,Över 2 år,1,Död,Øremerke,00512,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3414,Rauåasen nord odal,6690384,641279,6692603,309986,6697249,1265476,WGS84-UTM Zon 32,Mindre bra,2021.08.22,Ja,,Ja,Simen Bredvold,2021.08.22,2021.08.22,1-3414,Nord-Odal (N),1-34,Innlandet (N),1,2021
K518722,2021.08.20,Nej,,Kåre Peder Rasmushaugen,2021.08.20,Får,,Norsk kvit sau,,2021.08.20,2021.08.20,Ja,Okänt,Under 1 år,1,Avlivad,Øremerke,10933,,Varg,,Bete utan stängsel,,Intervju/brev,Bedömd som säker,Nej,Nej,Nej,,1-3322,Vesle Ormevatn,6710276,518169,6723636,189114,6729785,1144909,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Nej,,,2021.09.16,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K518724,2021.08.21,Ja,2021.08.22,,,Får,,Norsk kvit sau,,2021.08.15,2021.08.15,Ja,Hona,Över 2 år,1,Död,Øremerke,10932,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Nej,Ja,2021.08.22,1-3320,Bødalsvannet,6708520,517845,6721915,188630,6728069,1144404,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Ja,Espen Marker,2021.09.16,2021.09.16,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K518727,2021.08.21,Ja,2021.08.21,,,Får,,Norsk kvit sau,,2021.08.21,2021.08.21,Nej,Hona,Över 2 år,1,Avlivad,Øremerke,90837,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Nej,Ja,2021.08.21,1-3322,Kjerringtjern,6709669,516761,6723159,187655,6729326,1143443,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Ja,Espen Marker,2021.09.16,2021.09.16,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K518723,2021.08.22,Ja,2021.08.22,,,Får,,Norsk kvit sau,,2021.08.15,2021.08.15,Ja,Okänt,Under 1 år,1,Död,Øremerke,10946,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Nej,Ja,2021.08.22,1-3320,Bødalsvannet,6708365,517865,6721759,188636,6727912,1144408,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Ja,Espen Marker,2021.09.16,2021.09.16,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K518094,2021.08.26,Ja,2021.08.27,,,Får,,Spel,,2021.08.26,2021.08.26,Nej,Hona,Över 2 år,1,Död,Øremerke,70011,,Varg,,Bete innanför stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,2021.08.27,1-3226,Hemnes,6625591,309586,6625591,309586,6630204,1264258,WGS84-UTM Zon 33,Mindre bra,2021.09.15,Ja,,Ja,Ida Glemminge,2021.10.01,2021.10.01,1-3226,Aurskog-Høland (N),1-32,Akershus (N),1,2021
K518095,2021.08.26,Ja,2021.08.27,,,Får,,Spel,,2021.08.26,2021.08.26,Nej,Hona,Under 1 år,1,Död,Øremerke,60022,,Varg,,Bete innanför stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,2021.08.27,1-3226,Hemnes,6625568,309571,6625568,309571,6630181,1264242,WGS84-UTM Zon 33,Mindre bra,2021.09.15,Ja,,Ja,Ida Glemminge,2021.10.01,2021.10.01,1-3226,Aurskog-Høland (N),1-32,Akershus (N),1,2021
K518487,2021.09.04,Ja,2021.09.04,,,Får,,Norsk kvit sau,,2021.09.01,2021.09.03,Nej,Okänt,Under 1 år,1,Avlivad,Øremerke,10074,,Varg,,Bete utan stängsel,Hemmeldalen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3422,Hemmeldalen,6789421,611132,6794009,288999,6798971,1245725,WGS84-UTM Zon 32,Dålig,2021.09.08,Ja,,Ja,Eivind Faldet,2021.09.11,2021.09.11,1-3422,Åmot (N),1-34,Innlandet (N),1,2021
K518486,2021.09.04,Ja,2021.09.04,,,Får,,Norsk kvit sau,,2021.09.02,2021.09.04,Nej,Okänt,Under 1 år,1,Död,Øremerke,10848,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3422,Bjørnberget,6786778,616824,6790854,294427,6795747,1251117,WGS84-UTM Zon 32,Mindre bra,2021.09.08,Ja,,Ja,Eivind Faldet,2021.09.08,2021.09.08,1-3422,Åmot (N),1-34,Innlandet (N),1,2021
K518356,2021.09.04,Ja,2021.09.04,,,Får,,Norsk kvit sau,,2021.09.03,2021.09.04,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10206,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Tjernsmyra.,6725541,300420,6725541,300420,6730323,1256309,WGS84-UTM Zon 33,Mindre bra,2021.09.06,Ja,,Ja,Simen Bredvold,2021.09.06,2021.09.06,1-3413,Stange (N),1-34,Innlandet (N),1,2021
K518357,2021.09.04,Ja,2021.09.04,,,Får,,Norsk kvit sau,,2021.09.01,2021.09.02,Nej,Hona,Över 2 år,1,Död,Øremerke,90152,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Tjernsmyra,6725379,300587,6725379,300587,6730159,1256474,WGS84-UTM Zon 33,Mindre bra,2021.09.06,Ja,,Ja,Simen Bredvold,2021.09.06,2021.09.06,1-3413,Stange (N),1-34,Innlandet (N),1,2021
K518363,2021.09.05,Ja,2021.09.05,,,Får,,Norsk kvit sau,,2021.09.03,2021.09.04,Nej,Hona,Under 1 år,1,Död,Øremerke,10042,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.09.05,1-3413,Tjennsmyrdalen,6724989,300764,6724989,300764,6729767,1256646,WGS84-UTM Zon 33,Mindre bra,2021.09.06,Ja,,Ja,Simen Bredvold,2021.09.06,2021.09.06,1-3413,Stange (N),1-34,Innlandet (N),1,2021
K518362,2021.09.05,Ja,2021.09.05,,,Får,,Norsk kvit sau,,2021.09.04,2021.09.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,1333,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.09.05,1-3423,Myklebysetra,6808232,286678,6808232,286678,6813231,1243578,WGS84-UTM Zon 33,Mindre bra,2021.09.06,Ja,,Ja,Simen Bredvold,2021.09.06,2021.09.06,1-3423,Stor-Elvdal (N),1-34,Innlandet (N),1,2021
K518366,2021.09.05,Ja,2021.09.05,,,Får,,Norsk kvit sau,,2021.09.05,2021.09.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10144,,Varg,,Bete utan stängsel,Nysetra,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3411,Gobakken,6789334,282640,6789334,282640,6794372,1239304,WGS84-UTM Zon 33,Mindre bra,2021.09.06,Ja,,Ja,Eivind Faldet,2021.09.06,2021.09.06,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518437,2021.09.05,Ja,2021.09.06,,,Får,,Norsk kvit sau,,2021.09.04,2021.09.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10030,,Varg,,Bete utan stängsel,Øyongen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,ØYONGEN ,6792782,283710,6792782,283710,6797809,1240418,WGS84-UTM Zon 33,Mindre bra,2021.09.07,Ja,,Ja,Simen Bredvold,2021.09.07,2021.09.07,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518473,2021.09.07,Ja,2021.09.07,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.07,Nej,Hona,Under 1 år,1,Död,Øremerke,10287,,Varg,,Bete utan stängsel,Blæka,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Nej,Ja,2021.09.07,1-3411,BØVERLUND ,6775798,276113,6775798,276113,6780909,1232606,WGS84-UTM Zon 33,Mindre bra,2021.09.08,Ja,,Ja,Eivind Faldet,2021.09.08,2021.09.08,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518535,2021.09.08,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.08,2021.09.09,Nej,Hona,Under 1 år,1,Skadad,Øremerke,11080,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Ja,2021.09.09,1-3320,Stormyrdammen,6694456,537368,6706115,206812,6712034,1162404,WGS84-UTM Zon 32,Mindre bra,2021.09.12,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K518510,2021.09.08,Ja,2021.09.08,,,Får,,Norsk kvit sau,,2021.09.07,2021.09.07,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10263,,Varg,,Bete utan stängsel,Blæka,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,Syljelia,6775391,277988,6775391,277988,6780478,1234477,WGS84-UTM Zon 33,Mindre bra,2021.09.10,Ja,,Ja,Eivind Faldet,2021.09.10,2021.09.10,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518529,2021.09.09,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.05,2021.09.06,Ja,Hane,Under 1 år,1,Avlivad,Øremerke,10161,,Varg,,Bete utan stängsel,Bjønnåsen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2021.09.09,1-3411,THINGSTAD ,6781943,284807,6781943,284807,6786950,1241381,WGS84-UTM Zon 33,Mindre bra,2021.09.10,Ja,,Ja,Eivind Faldet,2021.09.10,2021.09.10,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518531,2021.09.09,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.05,2021.09.06,Ja,Hona,Under 1 år,1,Avlivad,Øremerke,10050,,Varg,,Bete utan stängsel,Bjønnåsen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,BJØNNÅSEN ,6787265,284215,6787265,284215,6792282,1240855,WGS84-UTM Zon 33,Mindre bra,2021.09.10,Ja,,Ja,Eivind Faldet,2021.09.10,2021.09.10,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518532,2021.09.09,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.04,2021.09.05,Ja,Hona,Under 1 år,1,Död,Øremerke,10051,,Varg,,Bete utan stängsel,Bjønnåsen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,BJØNNÅSEN ,6787257,284242,6787257,284242,6792274,1240882,WGS84-UTM Zon 33,Mindre bra,2021.09.10,Ja,,Ja,Eivind Faldet,2021.09.10,2021.09.10,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518533,2021.09.09,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.09,Ja,Hona,Över 2 år,1,Död,Øremerke,77123,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Ja,2021.09.09,1-3320,Stormyrdammen ,6694455,537340,6706116,206784,6712036,1162376,WGS84-UTM Zon 32,Mindre bra,2021.09.12,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K518534,2021.09.09,Ja,2021.09.09,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.09,Ja,Hane,Under 1 år,1,Död,Øremerke,11192,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Ja,2021.09.09,1-3320,Stormyrdammen,6694456,537368,6706115,206812,6712034,1162404,WGS84-UTM Zon 32,Mindre bra,2021.09.12,Ja,,Ja,Espen Marker,2021.09.12,2021.09.12,1-3320,Flå (N),1-33,Buskerud (N),1,2021
K518547,2021.09.10,Ja,2021.09.10,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.06,Ja,Hona,Under 1 år,1,Död,Øremerke,10108,,Varg,,Bete utan stängsel,Bøverlund,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,Bøverlund,6775160,276266,6775160,276266,6780268,1232752,WGS84-UTM Zon 33,Mindre bra,2021.09.11,Ja,,Ja,Eivind Faldet,2021.09.11,2021.09.11,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518548,2021.09.10,Ja,2021.09.10,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.06,Ja,Hona,Under 1 år,1,Död,Øremerke,10109,,Varg,,Bete utan stängsel,Bøverlund,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,BØVERLUND,6774982,276352,6774982,276352,6780089,1232835,WGS84-UTM Zon 33,Mindre bra,2021.09.11,Ja,,Ja,Eivind Faldet,2021.09.11,2021.09.11,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518557,2021.09.10,Ja,2021.09.11,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.07,Ja,Hona,Under 1 år,1,Avlivad,Øremerke,11254,,Varg,,Bete utan stängsel,Blæka,Fältkontroll - Rovviltkontakt,Bedömd som säker,Ja,Ja,Nej,,1-3411,SYIJELIA,6777333,277489,6777333,277489,6782428,1234002,WGS84-UTM Zon 33,Mindre bra,2021.09.11,Ja,,Ja,Eivind Faldet,2021.09.11,2021.09.11,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518579,2021.09.11,Ja,2021.09.11,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.07,Ja,Hona,Under 1 år,1,Död,Øremerke,10265,,Varg,,Bete utan stängsel,Blæka,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Nej,Nej,,1-3411,SYLJELIA,6775407,276793,6775407,276793,6780509,1233282,WGS84-UTM Zon 33,Mindre bra,2021.09.17,Ja,,Ja,Eivind Faldet,2021.09.17,2021.09.17,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518580,2021.09.12,Ja,2021.09.12,,,Får,,Norsk kvit sau,,2021.09.06,2021.09.07,Ja,Hona,Under 1 år,1,Död,Øremerke,10197,,Varg,,Bete utan stängsel,Blæka,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-3411,BØVERLUND ,6775105,276052,6775105,276052,6780216,1232537,WGS84-UTM Zon 33,Mindre bra,2021.09.13,Ja,,Ja,Eivind Faldet,2021.09.13,2021.09.13,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2021
K518719,2021.09.15,Ja,2021.09.15,,,Får,,Norsk kvit sau,,2021.09.14,2021.09.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,11155,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3324,EIVINLI GOL,6730010,509549,6744099,182321,6750345,1138363,WGS84-UTM Zon 32,Mindre bra,2021.09.16,Ja,,Ja,Espen Marker,2021.09.16,2021.09.16,1-3324,Gol (N),1-33,Buskerud (N),1,2021
K518738,2021.09.16,Ja,2021.09.16,,,Får,,Norsk kvit sau,,2021.09.16,2021.09.16,Nej,Hane,Under 1 år,1,Död,Øremerke,10602,,Varg,,Bete utan stängsel,Holesetra,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Nej,,1-3422,Holesetra ,6782802,293702,6782802,293702,6787700,1250292,WGS84-UTM Zon 33,Mindre bra,2021.09.17,Ja,,Ja,Simen Bredvold,2021.09.17,2021.09.17,1-3422,Åmot (N),1-34,Innlandet (N),1,2021
K518856,2021.09.20,Ja,2021.09.20,,,Får,,Spel,,2021.09.18,2021.09.19,Ja,Hona,Över 2 år,1,Död,Øremerke,90006 ,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3120,Hellersetre ,6577221,300112,6577221,300112,6581921,1254190,WGS84-UTM Zon 33,Mindre bra,2021.09.29,Ja,,Ja,Ida Glemminge,2021.10.01,2021.10.01,1-3120,Rakkestad (N),1-31,Østfold (N),1,2021
