Country,HändelseID,Fynddatum,Undersökt,Undersökt datum,Skada på,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Kön,Alder,Antall,Tilstand,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
Sweden,V506972,2021.09.19,Ja,2021.09.20,Jakthund,,Smålandsstövare,2021.09.19,2021.09.19,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1782,Bosjötorp,6633545,437855,6636601,1392687,RT90,Mindre bra,2021.09.20,Nej,,2021.09.21,2-1782,Filipstad (S),2-17,Värmlands län (S)
Sweden,V507065,2021.09.04,Ja,2021.09.05,Jakthund,Annan,Jämthund,2021.09.04,2021.09.04,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Intervju/brev,Bedömd som säker,2-2161,Örsasjön,6893758,543107,6895612,1501182,SWEREF99 TM,Mycket bra,2021.09.06,Nej,,2021.09.27,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V507146,2021.09.30,Ja,2021.09.30,Jakthund,Annan,Smålands stövare,2021.09.30,2021.09.30,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Björnberget,6791003,513289,6793194,1470080,RT90,Mycket bra,2021.10.01,Nej,,2022.04.04,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V507170,2021.10.02,Ja,2021.10.03,Jakthund,Annan,Jämthund,2021.10.02,2021.10.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2181,NO Hyn,6720844,567556,6722345,1523501,SWEREF99 TM,Mycket bra,2021.10.04,Nej,,2022.04.04,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V507242,2021.10.08,Ja,2021.10.08,Jakthund,,Schiller,2021.10.08,2021.10.08,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2161,Finnsjö,6848831,534564,6850778,1492078,SWEREF99 TM,Mindre bra,2021.10.08,Nej,,2021.10.08,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V507330,2021.10.16,Ja,2021.10.16,Jakthund,Annan,blandras,2021.10.16,2021.10.16,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0562,Pershyttan,6500971,533660,6502818,1486924,SWEREF99 TM,Mindre bra,2021.10.16,Nej,,2021.10.16,2-0562,Finspång (S),2-05,Östergötlands län (S)
Sweden,V507440,2021.10.09,Ja,2021.10.22,Jakthund,,Jämthund,2021.10.09,2021.10.09,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2031,Broboberget,6779571,511484,6781780,1468134,WGS84-UTM Zon 33,Mindre bra,2021.10.26,Nej,,2021.10.26,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V507505,2021.10.30,Ja,2021.10.30,Jakthund,Annan,Jämthund,2021.10.30,2021.10.30,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2181,"Grundsjön, Stocksbo",6726406,573513,6727836,1529528,SWEREF99 TM,Mycket bra,2021.11.01,Nej,,2021.11.01,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V507559,2021.11.06,Ja,2021.11.08,Jakthund,Annan,Gråhund,2021.11.06,2021.11.06,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1862,Trunhatten,6547267,466423,6549941,1420221,WGS84-UTM Zon 33,Mycket bra,2021.11.08,Nej,,2021.12.07,2-1862,Degerfors (S),2-18,Örebro län (S)
Sweden,V507594,2021.11.13,Ja,2021.11.13,Jakthund,Annan,Jämthund,2021.11.13,2021.11.13,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2161,Timmerberget,6883265,533764,6885232,1491705,SWEREF99 TM,Exakt,2021.11.13,Nej,,2021.11.13,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V507596,2021.11.09,Ja,2021.11.09,Jakthund,,Jämte,2021.11.06,2021.11.06,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Masen,6771255,549902,6772988,1506461,WGS84-UTM Zon 33,Mindre bra,2021.11.15,Nej,,2022.11.14,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V507627,2021.11.19,Ja,2021.11.19,Jakthund,Annan,Drever,2021.11.19,2021.11.19,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2101,Lurbo,6761414,585846,6762702,1542294,SWEREF99 TM,Mycket bra,2021.11.22,Nej,,2021.11.22,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
Sweden,V507751,2021.12.11,Nej,,Jakthund,Annan,Jämthund,2021.12.11,2021.12.11,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1784,Lomsen,6667111,363628,6671087,1318835,RT90,Mindre bra,2021.12.14,Nej,,2022.04.04,2-1784,Arvika (S),2-17,Värmlands län (S)
Sweden,V507793,2021.12.23,Ja,2021.12.25,Jakthund,Annan,Drever,2021.12.23,2021.12.23,Nej,NA,Under 1 år,1,Död,1,0,0,0,0,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1465,Tocknarås,6361473,373638,6365173,1325169,SWEREF99 TM,Mycket bra,2021.12.23,Nej,,2022.01.05,2-1465,Svenljunga (S),2-14,Västra Götalands län (S)
Sweden,V507811,2021.12.26,Ja,2021.12.27,Jakthund,Annan,Tax,2021.12.26,2021.12.26,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1981,Jugansbo,6651764,595220,6652909,1550327,SWEREF99 TM,Exakt,2021.12.28,Nej,,2022.04.04,2-1981,Sala (S),2-19,Västmanlands län (S)
Sweden,V507841,2021.12.29,Ja,2021.12.30,Annan hund,,Pincher,2021.12.29,2021.12.29,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1983,Värmbo,6606488,558844,6608063,1513391,WGS84-UTM Zon 33,Mindre bra,,Nej,,2022.01.04,2-1983,Köping (S),2-19,Västmanlands län (S)
Sweden,V507885,2022.01.08,Ja,2022.01.10,Jakthund,,Smålandstövare,2022.01.08,2022.01.08,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1780,Mellbyn,6600654,438820,6603684,1393253,WGS84-UTM Zon 33,Mindre bra,2022.01.10,Nej,,2022.01.10,2-1780,Karlstad (S),2-17,Värmlands län (S)
Sweden,V507974,2022.01.11,Ja,2022.01.11,Jakthund,Annan,Armerikansk foxhound,2022.01.10,2022.01.11,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1881,Besiktningsplats,6553677,504256,6555896,1458145,RT90,Mindre bra,2022.01.21,Nej,,2022.01.21,2-1881,Kumla (S),2-18,Örebro län (S)
Sweden,V508121,2022.02.01,Nej,,Jakthund,Annan,Drever,2022.02.01,2022.02.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1383,,6350079,357551,6353964,1308939,SWEREF99 TM,Mindre bra,2022.02.01,Nej,,2022.02.04,2-1383,Varberg (S),2-13,Hallands län (S)
Sweden,V508149,2022.02.02,Ja,2022.02.02,Jakthund,,Hamilton,2022.02.02,2022.02.02,Nej,NA,Under 1 år,1,Skadad,0,0,1,0,0,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1766,Sydost Björntjärn,6633870,405951,6637314,1360773,SWEREF99 TM,Mindre bra,2022.02.02,Nej,,2022.02.04,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V508436,2022.02.22,Nej,,Jakthund,Annan,Stövare,2022.02.22,2022.02.22,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Intervju/brev,Bedömd som säker,2-2181,Högbo,6728957,596603,6730104,1552655,SWEREF99 TM,Mycket bra,2022.02.24,Nej,,2022.04.04,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V509719,2022.05.18,Ja,2022.05.18,Annan hund,Annan,Blandras,2022.05.18,2022.05.18,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0181,Järna,6552121,647315,6552611,1601225,RT90,Mindre bra,2022.05.23,Nej,,2022.05.23,2-0181,Södertälje (S),2-01,Stockholms län (S)
Sweden,V510776,2022.07.11,Ja,2022.07.11,Annan hund,,Pinscher ,2022.07.09,2022.07.09,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1762,"Tjärne, Ransäter ",6629335,414801,6632669,1369572,WGS84-UTM Zon 33,Mindre bra,2022.07.11,Nej,,2022.07.12,2-1762,Munkfors (S),2-17,Värmlands län (S)
Sweden,V511898,2022.08.25,Ja,2022.08.25,Jakthund,Annan,Vit älghund,2022.08.25,2022.08.25,Nej,NA,Över 2 år,1,Avlivad,0,0,0,0,0,0,0,0,0,1,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2084,Nickarvet,6679898,571520,6681339,1526965,SWEREF99 TM,Mycket bra,2022.08.25,Nej,,2022.08.26,2-2084,Avesta (S),2-20,Dalarnas län (S)
Sweden,V512126,2022.09.06,Ja,2022.09.06,Jakthund,Annan,Jämthund,2022.09.06,2022.09.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1737,Sysslebäck,6742619,390022,6746309,1346167,RT90,Mycket bra,2022.09.06,Nej,,2022.09.12,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V512385,2022.09.18,Ja,2022.09.19,Jakthund,,Gråhund ,2022.09.18,2022.09.18,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-1737,Röjdens vvo,6720387,370542,6724306,1326404,WGS 84 (Lat/Long),Mycket bra,,Nej,,2022.09.19,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V512488,2022.09.25,Ja,2022.09.25,Jakthund,,Jämte,2022.09.25,2022.09.25,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2183,Stugubacken ,6776820,575332,6778241,1531967,WGS 84 (Lat/Long),Mindre bra,2022.09.25,Nej,,2022.09.25,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V512554,2022.09.30,Ja,2022.09.30,Jakthund,Annan,stövare,2022.09.30,2022.09.30,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2082,Olov Johansson stuga,6683019,532162,6684942,1487633,RT90,Mycket bra,2022.09.30,Nej,,2022.10.19,2-2082,Säter (S),2-20,Dalarnas län (S)
Sweden,V512561,2022.10.01,Ja,2022.10.01,Jakthund,Annan,Terrier,2022.10.01,2022.10.01,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2029,Kyrkbol,6731331,510984,6733530,1467040,SWEREF99 TM,Mycket bra,2022.10.02,Nej,,2022.10.19,2-2029,Leksand (S),2-20,Dalarnas län (S)
Sweden,V512577,2022.10.03,Ja,2022.10.03,Jakthund,,Drever,2022.10.02,2022.10.03,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2183,Mevassen,6793144,569428,6794642,1526263,WGS 84 (Lat/Long),Mindre bra,2022.10.03,Nej,,2022.10.04,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V512706,2022.10.08,Ja,2022.10.13,Jakthund,Annan,Jämthund,2022.10.08,2022.10.08,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Dokumenterad,2-0360,Nymden,6690785,657401,6691179,1612998,SWEREF99 TM,Mindre bra,2022.10.17,Nej,,2022.12.08,2-0360,Tierp (S),2-03,Uppsala län (S)
Sweden,V512707,2022.10.10,Ja,2022.10.17,Jakthund,Annan,Östsibirisk laika,2022.10.10,2022.10.10,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Råberget,6750623,514278,6752788,1470572,SWEREF99 TM,Mindre bra,2022.10.17,Nej,,2022.10.18,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V512805,2022.10.19,Ja,2022.10.24,Jakthund,Annan,Gråhund,2022.10.19,2022.10.19,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Ljusacksberget,6752445,522330,6754512,1478649,SWEREF99 TM,Mycket bra,2022.10.26,Nej,,2022.11.07,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V512933,2022.11.08,Ja,2022.11.08,Jakthund,,Smålandsstövare,2022.11.08,2022.11.08,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2121,Rävafly,6799880,538294,6801765,1495203,WGS 84 (Lat/Long),Mindre bra,,Nej,,2022.11.08,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V512943,2022.11.11,Ja,2022.11.11,Jakthund,,Gråhund,2022.11.11,2022.11.11,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2260,Naggen/Myra,6908193,552356,6909936,1510613,RT90,Mindre bra,2022.11.11,Nej,,2022.11.11,2-2260,Ånge (S),2-22,Västernorrlands län (S)
Sweden,V512956,2022.11.12,Ja,2022.11.12,Jakthund,Annan,Tax,2022.11.12,2022.11.12,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Dokumenterad,2-2181,"Råmuren, Åshammar",6727218,584356,6728515,1540384,SWEREF99 TM,Mycket bra,2022.11.14,Nej,,2022.11.25,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
Sweden,V512988,2022.11.20,Ja,2022.11.20,Jakthund,,Smålandsstövare,2022.11.20,2022.11.20,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Ormliden,6683029,409988,6686446,1365412,WGS 84 (Lat/Long),Mindre bra,2022.11.20,Nej,,2022.11.21,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V513166,2022.12.24,Ja,2022.12.25,Annan hund,Annan,Terrier,2022.12.24,2022.12.24,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1446,Kashult,6495109,461781,6497818,1414948,RT90,Mindre bra,2022.12.27,Nej,,2023.01.08,2-1446,Karlsborg (S),2-14,Västra Götalands län (S)
Norway,K439344,2012.03.05,Ja,2012.03.05,Jakthund,Annan,Norsk Elghund Grå,2012.03.04,2012.03.04,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-0301,Lindebergåsen,6650167,270236,6655158,1225039,WGS84-UTM Zon 32,Mindre bra,2012.03.13,Ja,2016.05.31,2012.03.13,1-0301,Oslo (N),1-03,Oslo (N)
Norway,K465914,2015.08.14,Ja,2015.08.14,Jakthund,Annan,engelsk setter,2015.08.14,2015.08.14,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-0301,Enga,6650007,271887,6655094,1226834,WGS84-UTM Zon 32,Mindre bra,2015.09.24,Ja,2017.02.01,2017.02.01,1-0301,Oslo (N),1-03,Oslo (N)
Norway,K216604,2001.09.22,Ja,2001.09.22,Jakthund,Annan,drever,2001.09.21,2001.09.21,Nej,Okänt,Okänd ålder,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3001,Nordgård,6552701,303548,6557345,1257332,WGS84-UTM Zon 33,Mindre bra,2002.09.30,Nej,,2002.11.13,1-3001,Halden (N),1-30,Viken (N)
Norway,K409271,2008.02.19,Ja,2008.02.19,Jakthund,Annan,blanding av beagle og collie,2008.02.19,2008.02.19,Ja,Okänt,Okänd ålder,1,Död,,,,,,,,,,,,,Varg,Inmark (endast Norge),Fältkontroll - SNO,Dokumenterad,1-3001,bokerød,6543538,306036,6548101,1259563,WGS84-UTM Zon 33,Mindre bra,2008.02.27,Nej,,2008.03.05,1-3001,Halden (N),1-30,Viken (N)
Norway,K415357,2008.10.06,Ja,2008.10.06,Jakthund,Annan,Jämthund,2008.10.06,2008.10.06,Ja,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Bokerød,6544534,306126,6549096,1259665,WGS84-UTM Zon 33,Mindre bra,2008.10.27,Nej,,2008.10.27,1-3001,Halden (N),1-30,Viken (N)
Norway,K415358,2008.10.23,Ja,2008.10.23,Jakthund,Annan,Drever,2008.10.23,2008.10.23,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Stokktjern,6554048,301961,6558665,1255613,WGS84-UTM Zon 33,Mindre bra,2008.10.27,Ja,2016.05.31,2008.10.27,1-3001,Halden (N),1-30,Viken (N)
Norway,K423323,2009.10.17,Ja,2009.10.17,Jakthund,Annan,Jämthund,2009.10.17,2009.10.17,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3001,Sætre,6540910,303992,6545497,1257486,WGS84-UTM Zon 33,Mindre bra,2009.10.23,Ja,2016.05.31,2009.10.23,1-3001,Halden (N),1-30,Viken (N)
Norway,K423578,2009.10.31,Ja,2009.10.31,Jakthund,Annan,Norsk Elghund Grå,2009.10.31,2009.10.31,Nej,Okänt,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Siljedalen-Ertehytta,6557570,300772,6562203,1254466,WGS84-UTM Zon 33,Mindre bra,2009.11.03,Ja,2016.05.31,2009.11.13,1-3001,Halden (N),1-30,Viken (N)
Norway,K423750,2009.11.13,Ja,2009.11.13,Jakthund,Annan,Blanding drever/beagle,2009.11.13,2009.11.13,Nej,Okänt,1 till 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Sætre,6540439,303648,6545029,1257136,WGS84-UTM Zon 33,Mindre bra,2009.11.17,Ja,2016.05.31,2009.11.17,1-3001,Halden (N),1-30,Viken (N)
Norway,K424383,2010.01.30,Ja,2010.01.30,Jakthund,Annan,Dunker,2010.01.30,2010.01.30,Ja,Okänt,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Ramntjernet,6570417,294872,6575128,1248719,WGS84-UTM Zon 32,Mindre bra,2010.02.19,Nej,,2010.02.19,1-3001,Halden (N),1-30,Viken (N)
Norway,K431025,2010.10.06,Ja,2010.10.06,Jakthund,Annan,Norsk Elghund grå,2010.10.06,2010.10.06,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Lysedalen,6541444,305603,6546011,1259104,WGS84-UTM Zon 32,Mindre bra,2010.10.22,Ja,2016.05.31,2010.10.22,1-3001,Halden (N),1-30,Viken (N)
Norway,K431029,2010.10.08,Ja,2010.10.11,Jakthund,Annan,Dax,2010.10.08,2010.10.08,Ja,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3001,Mørk,6564654,298692,6569316,1252471,WGS84-UTM Zon 32,Mindre bra,2010.10.22,Ja,2016.05.31,2010.10.22,1-3001,Halden (N),1-30,Viken (N)
Norway,K431709,2010.12.12,Ja,2010.12.12,Jakthund,Annan,Drever,2010.12.12,2010.12.12,Ja,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3001,Mebjørød,6569009,299820,6573659,1253653,WGS84-UTM Zon 32,Mindre bra,2010.12.16,Ja,2016.05.31,2010.12.16,1-3001,Halden (N),1-30,Viken (N)
Norway,K207268,2001.03.20,Ja,2001.03.20,Jakthund,Annan,,2001.03.20,2001.03.20,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3003,Skauge,6587639,272551,6592680,1226739,WGS84-UTM Zon 33,Mindre bra,2001.03.28,Nej,,2001.03.28,1-3003,Sarpsborg (N),1-30,Viken (N)
Norway,K207269,2001.03.21,Ja,2001.03.22,Jakthund,Annan,,2001.03.20,2001.03.20,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3003,Skauge,6587657,272351,6592700,1226539,WGS84-UTM Zon 33,Mindre bra,2001.03.28,Nej,,2001.04.06,1-3003,Sarpsborg (N),1-30,Viken (N)
Norway,K206931,2000.12.23,Ja,,Jakthund,Annan,"Drever, 11 år",2000.12.23,2000.12.23,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3012,Store Blaketjern,6559544,312299,6564087,1266170,WGS84-UTM Zon 33,Mindre bra,2001.04.01,Nej,,2002.11.12,1-3012,Aremark (N),1-30,Viken (N)
Norway,K422513,2009.09.16,Ja,2009.09.18,Jakthund,Annan,Finsk Støver,2009.09.16,2009.09.16,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3012,Dagerød,6575811,305632,6580394,1259550,WGS84-UTM Zon 33,Mindre bra,2009.09.30,Ja,2016.05.31,2009.09.30,1-3012,Aremark (N),1-30,Viken (N)
Norway,K500551,2018.10.15,Ja,2018.10.15,Jakthund,Annan,Norsk elghund grå,2018.10.15,2018.10.15,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - Rovviltkontakt,Dokumenterad,1-3012,Holgill,6559717,313428,6564246,1267302,WGS84-UTM Zon 32,Mindre bra,2018.10.22,Ja,2018.10.22,2018.10.22,1-3012,Aremark (N),1-30,Viken (N)
Norway,K506338,2019.10.14,Nej,,Jakthund,Annan,Norsk grå elghund,2019.10.14,2019.10.14,Nej,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fotodokumentation,Dokumenterad,1-3012,,6558669,313312,6563199,1267174,WGS84-UTM Zon 32,Mycket bra,2019.10.22,Ja,2019.10.23,2019.10.23,1-3012,Aremark (N),1-30,Viken (N)
Norway,K318410,2004.11.23,Ja,2004.11.23,Jakthund,Annan,Schwiser støver,2004.11.23,2004.11.23,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3013,Karlstad Gård,6603858,311984,6608430,1266393,WGS84-UTM Zon 33,Mindre bra,2004.12.06,Nej,,2005.01.05,1-3013,Marker (N),1-30,Viken (N)
Norway,K325650,2005.12.21,Ja,2005.12.21,Jakthund,Annan,blandingsrase,2005.12.21,2005.12.21,Nej,Okänt,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3013,Julsrud,6600988,312628,6605550,1267002,WGS84-UTM Zon 33,Mindre bra,2006.01.02,Nej,,2006.01.19,1-3013,Marker (N),1-30,Viken (N)
Norway,K325673,2006.01.07,Ja,2006.01.07,Jakthund,Annan,Drever (navn Tinka),2006.01.07,2006.01.07,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3013,Østre ulfby (ulsby),6611745,311393,6616328,1265897,WGS84-UTM Zon 33,Mindre bra,2006.01.13,Nej,,2006.01.19,1-3013,Marker (N),1-30,Viken (N)
Norway,K460037,2014.09.28,Ja,2014.10.02,Jakthund,Annan,Finsk støver,2014.09.28,2014.09.28,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3013,Vengsfjellet,6590566,316798,6595072,1271048,WGS84-UTM Zon 32,Mindre bra,2014.10.06,Ja,2016.05.31,2014.10.06,1-3013,Marker (N),1-30,Viken (N)
Norway,K520209,2022.01.28,Ja,2022.01.29,Jakthund,,Fox terrier,2022.01.28,2022.01.28,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Inmark (endast Norge),Fältkontroll - SNO,Bedömd som säker,1-3013,Ørje,6601734,311900,6606305,1266283,WGS84-UTM Zon 33,Mindre bra,2022.01.31,Ja,2022.06.22,2022.06.22,1-3013,Marker (N),1-30,Viken (N)
