id,sex,Country_fatefile,territory,Revir_Vinter,Y_coordinate_fatefile,X_coordinate_fatefile,Autumn,Spring,Fate,confirmed illegal,Radio collar,Comment,average_paved_km,average_gravel_km,average_light,average_hf,dem_mean,slope_mean,aspect_mean,ruggedness_mean,KommunerKode,KommunerNamn,Country,pop_mean,Norwegian_wolf_zone,number_neighbour_terr,Reindeerarea,mean_snow,n_months_monitoringseason_averagesnow,hunt_afo,hunt_county,extr_parabol_2yr_value,extr_parabol_5yr_value,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_16,code_18,code_20,code_21,code_23,code_24,code_25,code_26,code_27,code_29,code_30,code_31,code_32,code_33,code_35,code_36,code_37,code_39,code_40,code_41,code_42,code_43,code_44,monitoredwolfterrcentroid,SLU-ID,Fi,BirthTerr
G23-20,M,S,Laxarby 2,Laxarby_1920,6566843,1307844,2019,2020,NA,NA,0,NA,0.35,1.18,0.27,7.9,149.717,37.51,176.879,0.447,1765,NA,S,14.25,0,3,0,66.515625,6,2.5,2.6,0.572456067,0.343205901,0,0.00083,0,0,0,0,0,0,0,0,0.00059,0.0372,0,0.00292,0.00369,0.0219,0.00764,0.63962,0.10651,0,0,0.02885,0,0,0,0,0,0.00177,0,0,0,0.14848,0,0,0,1,G23-20,0.169262,Prä4
G71-19,F,S,Laxarby 2,Laxarby_1920,6566843,1307844,2019,2020,NA,NA,0,NA,0.35,1.18,0.27,7.9,149.717,37.51,176.879,0.447,1765,NA,S,14.25,0,3,0,66.515625,6,2.5,2.6,0.572456067,0.343205901,0,0.00083,0,0,0,0,0,0,0,0,0.00059,0.0372,0,0.00292,0.00369,0.0219,0.00764,0.63962,0.10651,0,0,0.02885,0,0,0,0,0,0.00177,0,0,0,0.14848,0,0,0,1,G71-19,0.218197,Mang4
G132-11,M,N,Letjenna 2,Letjenna_1920,6783289,1278444,2019,2020,legal,NA,0,NA,0.27,1.03,0.35,6.33,458.676,20.6,190.899,0.19,3420,NA,N,7.573,1,7,0,83.31770833,6,315.1,4932,0.623564621,0.585762446,0,0.00046,0.00105,0,0,0,0,0,0,0,0.00044,0.00619,0,0,0.00038,0.01668,0,0.6376,0,0,0.00037,0.11408,0,0,0.00733,0,0,0.17919,0,0,0.0023,0.03392,0,0,0,1,G132-11,0.16552700000000001,Julu8
G74-11,F,N,Letjenna 2,Letjenna_1920,6783289,1278444,2019,2020,legal,NA,0,NA,0.27,1.03,0.35,6.33,458.676,20.6,190.899,0.19,3420,NA,N,7.573,1,7,0,83.31770833,6,315.1,4932,0.623564621,0.585762446,0,0.00046,0.00105,0,0,0,0,0,0,0,0.00044,0.00619,0,0,0.00038,0.01668,0,0.6376,0,0,0.00037,0.11408,0,0,0.00733,0,0,0.17919,0,0,0.0023,0.03392,0,0,0,1,G74-11,0.27917500000000001,Gös
G124-16,M,S,Loberget,Loberget_1920,6812628,1471585,2019,2020,NA,NA,0,NA,0.2,1.07,0.01,4.3,298.085,24.206,171.309,0.172,2031,NA,S,4.875,0,4,0,84.12254902,6,2,2.5,0.594502403,0.454775305,0,0.00101,0,0,0,0,0,0,0,0,0,0.00079,0,0,0.00071,0.00035,0.00035,0.68407,0.00891,0,0,0.2091,0,0,0,0.00134,0.00353,0.04513,0,0,0.00058,0.04413,0,0,0,1,G124-16,0.206153,Kvt1
G37-16,F,S,Loberget,Loberget_1920,6812628,1471585,2019,2020,NA,NA,0,NA,0.2,1.07,0.01,4.3,298.085,24.206,171.309,0.172,2031,NA,S,4.875,0,4,0,84.12254902,6,2,2.5,0.594502403,0.454775305,0,0.00101,0,0,0,0,0,0,0,0,0,0.00079,0,0,0.00071,0.00035,0.00035,0.68407,0.00891,0,0,0.2091,0,0,0,0.00134,0.00353,0.04513,0,0,0.00058,0.04413,0,0,0,1,G37-16,0.282555,Kmä1
G159-17,M,S,Långbogen 1,Långbogen_1920,6501306,1484166,2019,2020,NA,NA,0,NA,0.38,1.44,1.3,10.49,80.866,41.242,174.695,0.26,562,NA,S,68.8,0,0,0,47.84375,6,1.8,1.9,0.499120671,0.297461036,0,0.01522,0.00231,0,0,0,0.00033,0,0,0.00045,0.00237,0.18464,0,0.0184,0.00887,0.02518,0.00848,0.56749,0.03559,0,0,0.03805,0,0,0,0,0.00152,0.00197,0,0,0.00078,0.08835,0,0,0,1,G159-17,0.204487,Rom2
G169-16,F,S,Långbogen 1,Långbogen_1920,6501306,1484166,2019,2020,NA,NA,0,NA,0.38,1.44,1.3,10.49,80.866,41.242,174.695,0.26,562,NA,S,68.8,0,0,0,47.84375,6,1.8,1.9,0.499120671,0.297461036,0,0.01522,0.00231,0,0,0,0.00033,0,0,0.00045,0.00237,0.18464,0,0.0184,0.00887,0.02518,0.00848,0.56749,0.03559,0,0,0.03805,0,0,0,0,0.00152,0.00197,0,0,0.00078,0.08835,0,0,0,1,G169-16,0.157578,Julu9
G172-19,M,S,Låsen,Låsen_1920,6674123,1436219,2019,2020,NA,NA,0,NA,0.28,1.13,0.22,5.9,322.348,36.06,172.113,0.328,2085,NA,S,11.025,0,2,0,82.20707071,6,2.9,2.5,0.542088754,0.595115109,0,0.00338,0,0,0,0,0.00093,0.00041,0,0,0.00052,0.00082,0,0.00052,0.00124,0.00343,0.00058,0.74876,0.01882,0,0,0.10246,0,0,0,0,0.00102,0.05545,0,0,0,0.06166,0,0,0,1,G172-19,0.13404099999999999,Gård6
G48-18,F,S,Låsen,Låsen_1920,6674123,1436219,2019,2020,NA,NA,0,NA,0.28,1.13,0.22,5.9,322.348,36.06,172.113,0.328,2085,NA,S,11.025,0,2,0,82.20707071,6,2.9,2.5,0.542088754,0.595115109,0,0.00338,0,0,0,0,0.00093,0.00041,0,0,0.00052,0.00082,0,0.00052,0.00124,0.00343,0.00058,0.74876,0.01882,0,0,0.10246,0,0,0,0,0.00102,0.05545,0,0,0,0.06166,0,0,0,1,G48-18,0.243233,Nsj1
G10-15,F,S,Magnor 2,Magnor_1920,6644608,1295118,2019,2020,NA,NA,0,NA,0.61,1.41,1.49,8.58,192.694,32.981,171.699,0.317,1730,NA,S,12.297,1,5,0,78.71354167,6,64.1,1698.9,0.597555247,0.514956669,0,0.00891,0.00048,0,0,0,3.00E-04,0,9.00E-04,0,0.00119,0.06372,0,0.00333,0.0107,0.03362,0.00062,0.73772,0.01037,0,0,0.03103,0,0,0,0,0,0.02985,0,0,0,0.06724,0,0,0,1,G10-15,0.13900799999999999,Dju3
M-18-11/G237-17,M,S,Magnor 2,Magnor_1920,6644608,1295118,2019,2020,illegal,NA,1,NA,0.61,1.41,1.49,8.58,192.694,32.981,171.699,0.317,1730,NA,S,12.297,1,5,0,78.71354167,6,64.1,1698.9,0.597555247,0.514956669,0,0.00891,0.00048,0,0,0,3.00E-04,0,9.00E-04,0,0.00119,0.06372,0,0.00333,0.0107,0.03362,0.00062,0.73772,0.01037,0,0,0.03103,0,0,0,0,0,0.02985,0,0,0,0.06724,0,0,0,1,G237-17,0.243233,Nsj1
G124-17,M,N,Mangen 6,Mangen_1920,6666883,1278414,2019,2020,NA,NA,0,NA,0.62,1.8,1.14,7.45,274.74,31.553,171.318,0.302,3415,NA,N,18.697,1,2,0,82.08854167,6,156.7,3535.1,0.534641862,0.529470602,0,0.00554,0.00159,0.00072,0,0,0,0,0,0,0.00111,0.01556,0,0,0.00312,0.03442,0.00028,0.75468,0.00137,0,0,0.05211,0,0,0,0,0,0.09,0,0,0.00292,0.03658,0,0,0,1,G124-17,0.256382,Bvk1
G239-17,F,N,Mangen 6,Mangen_1920,6666883,1278414,2019,2020,NA,NA,0,NA,0.62,1.8,1.14,7.45,274.74,31.553,171.318,0.302,3415,NA,N,18.697,1,2,0,82.08854167,6,156.7,3535.1,0.534641862,0.529470602,0,0.00554,0.00159,0.00072,0,0,0,0,0,0,0.00111,0.01556,0,0,0.00312,0.03442,0.00028,0.75468,0.00137,0,0,0.05211,0,0,0,0,0,0.09,0,0,0.00292,0.03658,0,0,0,1,G239-17,0.25553100000000001,Gla4
G230-19,M,S,Mållången 1,Mållongen_1920,6792528,1497694,2019,2020,legal,NA,0,NA,0.19,1.19,0.93,6.52,270.811,25.759,173.325,0.166,2121,NA,S,5.95,0,4,0,85.97916667,6,2.3,2.6,0.494598823,0.449986742,0,0.00647,0.00059,0,0,0,0.00037,0,0,0,0,0.04337,0,0.00052,0.00209,0.00203,0,0.68518,0.0189,0,0,0.0932,0,0,0,0,0.00083,0.02854,0,0,0,0.11789,0,0,0,1,G230-19,0.17519399999999999,Sjö3
G262-17,F,S,Mållången 1,Mållongen_1920,6792528,1497694,2019,2020,NA,NA,0,NA,0.19,1.19,0.93,6.52,270.811,25.759,173.325,0.166,2121,NA,S,5.95,0,4,0,85.97916667,6,2.3,2.6,0.494598823,0.449986742,0,0.00647,0.00059,0,0,0,0.00037,0,0,0,0,0.04337,0,0.00052,0.00209,0.00203,0,0.68518,0.0189,0,0,0.0932,0,0,0,0,0.00083,0.02854,0,0,0,0.11789,0,0,0,1,G262-17,0.20988799999999999,Trb1
G156-14,M,S,Norrsjön 1,Norrsjön_1920,6666425,1435555,2019,2020,NA,NA,0,NA,0.28,1.07,0.21,5.99,324.191,34.593,172.689,0.314,2085,NA,S,8.94,0,1,0,82.03763441,6,3,2.5,0.552249231,0.557272962,0,0.00229,0,0,0,0,0.00093,0.00041,0,0,0.00074,0,0,0.00052,0.00029,0.00217,0.00058,0.77405,0.02045,0,0,0.09184,0,0,0,0,0.00084,0.05606,0,0,0,0.04883,0,0,0,1,G156-14,0.224609,Letj2
G53-16,F,S,Norrsjön 1,Norrsjön_1920,6666425,1435555,2019,2020,other,NA,0,"Ersattes direkt av ny tik, som var där före G53!6´s död",0.28,1.07,0.21,5.99,324.191,34.593,172.689,0.314,2085,NA,S,8.94,0,1,0,82.03763441,6,3,2.5,0.552249231,0.557272962,0,0.00229,0,0,0,0,0.00093,0.00041,0,0,0.00074,0,0,0.00052,0.00029,0.00217,0.00058,0.77405,0.02045,0,0,0.09184,0,0,0,0,0.00084,0.05606,0,0,0,0.04883,0,0,0,1,G53-16,0.16552700000000001,Tans3
G224-19,F,S,Nyskoga 6,Nyskoga_1920,6716946,1339519,2019,2020,illegal,NA,0,NA,0.27,0.93,0.46,4.07,366.879,19.416,170.69,0.216,1737,NA,S,5.094,1,1,0,82.3125,6,6.7,111,0.484773801,0.483185394,0,0.00204,0,0,0,0,0,0,0,0,0.00092,0.00557,0,0,0.00509,0.00165,0.00031,0.82786,0.02258,0,0,0.05898,0,0,0,0,0.00091,0.04535,0,0,0.00532,0.02341,0,0,0,1,G224-19,0.235592,Fld1
G47-18,M,S,Nyskoga 6,Nyskoga_1920,6716946,1339519,2019,2020,illegal,NA,0,NA,0.27,0.93,0.46,4.07,366.879,19.416,170.69,0.216,1737,NA,S,5.094,1,1,0,82.3125,6,6.7,111,0.484773801,0.483185394,0,0.00204,0,0,0,0,0,0,0,0,0.00092,0.00557,0,0,0.00509,0.00165,0.00031,0.82786,0.02258,0,0,0.05898,0,0,0,0,0.00091,0.04535,0,0,0.00532,0.02341,0,0,0,1,G47-18,0.243233,Nsj1
G68-13,F,S,Prastkogen 4,Prästskogen_1920,6896830,1477757,2019,2020,NA,NA,0,NA,0.22,1.11,0.02,3.14,349.171,21.53,170.853,0.182,2361,NA,S,2.533,0,3,1,87.421875,6,2.5,2.7,0.497313997,0.46433569,0,0.00088,0,0,0,0,0.00033,0,0,0,0,0.00166,0,0.00028,0,0.00159,0,0.61968,0.04956,0,0,0.22987,0,0,0,0,0,0.04473,0,0,0.00028,0.05113,0,0,0,1,G68-13,0.13900799999999999,Dju3
G108-16,M,S,Prästkogen 4,Prästskogen_1920,6896830,1477757,2019,2020,NA,NA,0,NA,0.22,1.11,0.02,3.14,349.171,21.53,170.853,0.182,2361,NA,S,2.533,0,3,1,87.421875,6,2.5,2.7,0.497313997,0.46433569,0,0.00088,0,0,0,0,0.00033,0,0,0,0,0.00166,0,0.00028,0,0.00159,0,0.61968,0.04956,0,0,0.22987,0,0,0,0,0,0.04473,0,0,0.00028,0.05113,0,0,0,1,G108-16,0.157578,Julu9
G151-17,F,S,Rombohöjden 4,Rombohöjden_1920,6615884,1441525,2019,2020,NA,NA,0,NA,0.34,1.25,0.13,6.98,206.379,30.415,173.232,0.25,1884,NA,S,12.45,0,2,0,76.84848485,6,3.3,2.3,0.568816329,0.576478671,0,0.00247,0,0,0,0,1.00E-05,0,0,0,0,0.01584,0,0.00084,0.00444,0.00658,0.00326,0.69397,0.09062,0,0,0.03805,0,0,0,0,0,0.00313,0,0,0.00094,0.13985,0,0,0,1,G151-17,0.204487,Rom2
G90-15,M,S,Rombohöjden 4,Rombohöjden_1920,6615884,1441525,2019,2020,NA,NA,0,NA,0.34,1.25,0.13,6.98,206.379,30.415,173.232,0.25,1884,NA,S,12.45,0,2,0,76.84848485,6,3.3,2.3,0.568816329,0.576478671,0,0.00247,0,0,0,0,1.00E-05,0,0,0,0,0.01584,0,0.00084,0.00444,0.00658,0.00326,0.69397,0.09062,0,0,0.03805,0,0,0,0,0,0.00313,0,0,0.00094,0.13985,0,0,0,1,G90-15,0.222382,Lok3
G246-17,M,S,Ruskåsen,Ruskåsen_1920,6681998,1357390,2019,2020,NA,NA,0,NA,0.29,1.19,0.47,5.72,244.075,34.861,179.196,0.38,1737,NA,S,6.5,0,1,0,81.375,6,2.8,2.6,0.331210011,0.432008726,0,0.00758,0.00078,0,0,0.00047,0,0,0,0.00034,0.0012,0.0395,0,0,0.00425,0.0159,0.00177,0.75286,0.01977,0,0,0.06543,0,0,0,0,0.00051,0.0427,0,0,0.00613,0.04081,0,0,0,1,G246-17,0.169262,Prä4
G84-18,F,S,Ruskåsen,Ruskåsen_1920,6681998,1357390,2019,2020,NA,NA,0,The male found under Visten,0.29,1.19,0.47,5.72,244.075,34.861,179.196,0.38,1737,NA,S,6.5,0,1,0,81.375,6,2.8,2.6,0.331210011,0.432008726,0,0.00758,0.00078,0,0,0.00047,0,0,0,0.00034,0.0012,0.0395,0,0,0.00425,0.0159,0.00177,0.75286,0.01977,0,0,0.06543,0,0,0,0,0.00051,0.0427,0,0,0.00613,0.04081,0,0,0,1,G84-18,0.235592,Fld1
G104-15,M,S,Ryssjön,Ryssjön_1920,6759724,1556404,2019,2020,NA,NA,0,NA,0.23,1.38,1.16,9.21,90.242,26.908,152.592,0.1,2101,NA,S,31.067,0,2,0,85.01515152,6,2.6,2.6,0.53046431,0.440599006,0,0.0124,0.00113,0,0,0,0.00043,0,0,0,0,0.04804,0,0.00148,3.00E-04,0.00289,0.01209,0.68942,0.04791,0,0,0.06636,0,0,0,0,0.00108,0.01896,0,0,0,0.08996,0,0,0.00754,1,G104-15,6.7336999999999994E-2,Bjås2
G88-16,F,S,Ryssjön,Ryssjön_1920,6759724,1556404,2019,2020,NA,NA,0,NA,0.23,1.38,1.16,9.21,90.242,26.908,152.592,0.1,2101,NA,S,31.067,0,2,0,85.01515152,6,2.6,2.6,0.53046431,0.440599006,0,0.0124,0.00113,0,0,0,0.00043,0,0,0,0,0.04804,0,0.00148,3.00E-04,0.00289,0.01209,0.68942,0.04791,0,0,0.06636,0,0,0,0,0.00108,0.01896,0,0,0,0.08996,0,0,0.00754,1,G88-16,0.21491199999999999,Snd3
G129-17,F,N,Römskog 3,Rømskog_1920,6621505,1268198,2019,2020,NA,NA,0,NA,0.42,1.28,0.77,6.23,206.408,32.746,181.458,0.349,3013,NA,N,17.37,1,4,0,73.54166667,6,85.8,648.7,0.611892219,0.503208239,0,0.00216,1.00E-04,0,0,0,0,0,0.00063,0,0.00028,0.07826,0,0.00042,0.00914,0.03275,3.00E-04,0.71904,0.00257,0,0,0.03705,0,0,0,0,0.00027,0.03742,0,0,0,0.07961,0,0,0,1,G129-17,0.218197,Mang4
G34-18,M,N,Römskog 3,Rømskog_1920,6621505,1268198,2019,2020,NA,NA,0,NA,0.42,1.28,0.77,6.23,206.408,32.746,181.458,0.349,3013,NA,N,17.37,1,4,0,73.54166667,6,85.8,648.7,0.611892219,0.503208239,0,0.00216,1.00E-04,0,0,0,0,0,0.00063,0,0.00028,0.07826,0,0.00042,0.00914,0.03275,3.00E-04,0.71904,0.00257,0,0,0.03705,0,0,0,0,0.00027,0.03742,0,0,0,0.07961,0,0,0,1,G34-18,0.249086,Mang5
G165-17,M,S,Siggefora,Siggefora_1920,6650207,1558803,2019,2020,NA,NA,0,NA,0.44,1.3,1.46,9.71,77.694,39.029,178.324,0.164,331,NA,S,43.925,0,0,0,67.61979167,6,2.4,2.5,0.250084998,0.100033999,0,0.01224,0.00337,0,0,0,0.00033,0,0,0.00051,0.00152,0.23553,0,0.00363,0.00182,0.0066,0.00478,0.59005,0.06019,0,0,0.05178,0,0,0,0,0.00635,0.00778,0,0,0,0.01351,0,0,0,1,G165-17,0,Tiv2
G24-19,F,S,Siggefora,Siggefora_1920,6650207,1558803,2019,2020,NA,NA,0,NA,0.44,1.3,1.46,9.71,77.694,39.029,178.324,0.164,331,NA,S,43.925,0,0,0,67.61979167,6,2.4,2.5,0.250084998,0.100033999,0,0.01224,0.00337,0,0,0,0.00033,0,0,0.00051,0.00152,0.23553,0,0.00363,0.00182,0.0066,0.00478,0.59005,0.06019,0,0,0.05178,0,0,0,0,0.00635,0.00778,0,0,0,0.01351,0,0,0,1,G24-19,0.13404099999999999,Gård6
G11-17,M,S,Sjunda 4,Sjunda_1920,6556646,1586250,2019,2020,NA,NA,0,NA,0.44,1.53,2.44,12.75,45.906,38.262,176.074,0.293,181,NA,S,73.433,0,1,0,50.72395833,6,1.3,1.5,0.515843898,0.311199052,0,0.02641,0.00321,3.00E-04,0,0.00044,0.00074,0.00031,0,0.00175,0.00616,0.17579,0,0.0027,0.01133,0.02977,0.0047,0.48958,0.10892,0,0,0.00774,0,0,0,0,0.00316,0.00392,0,0,0,0.12304,0,0,3.00E-05,1,G11-17,0.18371199999999999,Vis2
G253-17,F,S,Sjunda 4,Sjunda_1920,6556646,1586250,2019,2020,NA,NA,0,NA,0.44,1.53,2.44,12.75,45.906,38.262,176.074,0.293,181,NA,S,73.433,0,1,0,50.72395833,6,1.3,1.5,0.515843898,0.311199052,0,0.02641,0.00321,3.00E-04,0,0.00044,0.00074,0.00031,0,0.00175,0.00616,0.17579,0,0.0027,0.01133,0.02977,0.0047,0.48958,0.10892,0,0,0.00774,0,0,0,0,0.00316,0.00392,0,0,0,0.12304,0,0,3.00E-05,1,G253-17,0.39373599999999997,Sju2
G171-17,F,S,Sjösveden  4,Sjösveden_1920,6779517,1493384,2019,2020,legal,NA,0,NA,0.11,1.04,0,4.56,300.834,24.434,177.784,0.158,2121,NA,S,13.95,0,3,0,86.71212121,6,2.5,2.5,0.571363194,0.535472826,0,0.00106,0,0,0,0,0,0,0,0,0,0.00154,0,0.00053,0.00033,0.00049,0.00258,0.677,0.0436,0,0,0.11547,0,0,0,0,0.00153,0.03488,0,0,0,0.12097,0,0,0,1,G171-17,0.17519399999999999,Sjö3
G29-15,M,S,Sjösveden  4,Sjösveden_1920,6779517,1493384,2019,2020,NA,NA,0,NA,0.11,1.04,0,4.56,300.834,24.434,177.784,0.158,2121,NA,S,13.95,0,3,0,86.71212121,6,2.5,2.5,0.571363194,0.535472826,0,0.00106,0,0,0,0,0,0,0,0,0,0.00154,0,0.00053,0.00033,0.00049,0.00258,0.677,0.0436,0,0,0.11547,0,0,0,0,0.00153,0.03488,0,0,0,0.12097,0,0,0,1,G29-15,0.142761,Kors4
G31-19,F,S,Skillingmark 3,Skillingmark_1920,6630471,1281834,2019,2020,NA,NA,0,NA,0.34,1.29,0.24,5.56,223.65,32.261,176.344,0.336,3026,NA,N,9.43,1,4,0,78.52604167,6,49.3,455.3,0.70408744,0.633962413,0,0.00179,0,0,0,0,0,0,0,0,0,0.03094,0,0.00339,0.00878,0.02255,0,0.78581,0.01083,0,0,0.02123,0,0,0,0,0.00027,0.04657,0,0,0,0.06785,0,0,0,1,G31-19,0.20694899999999999,Mgr1
G58-17,M,S,Skillingmark 3,Skillingmark_1920,6630471,1281834,2019,2020,NA,NA,0,NA,0.34,1.29,0.24,5.56,223.65,32.261,176.344,0.336,3026,NA,N,9.43,1,4,0,78.52604167,6,49.3,455.3,0.70408744,0.633962413,0,0.00179,0,0,0,0,0,0,0,0,0,0.03094,0,0.00339,0.00878,0.02255,0,0.78581,0.01083,0,0,0.02123,0,0,0,0,0.00027,0.04657,0,0,0,0.06785,0,0,0,1,G58-17,0.20694899999999999,Mgr1
G23-16,M,S,Skrottmyran,Skrottmyran_1920,6872758,1494791,2019,2020,NA,NA,0,NA,0.26,1.15,0.16,5,278.29,22.898,164.778,0.181,2161,NA,S,3.6,0,2,0,85.765625,6,2.5,2.6,0.557289044,0.455523016,0,0.00042,0,0,0,0.00151,0,0,0,0,0,0.01768,0,3.00E-04,3.00E-04,0,0,0.72136,0.01068,0,0,0.13407,0,0,0,0,0.00064,0.02574,0,0,0.00702,0.08027,0,0,0,1,G23-16,0.24685099999999999,Amä4
G14-19,F,S,Skrottmyran,Skrottmyran_1920,6872758,1494791,2019,2020,NA,NA,0,NA,0.26,1.15,0.16,5,278.29,22.898,164.778,0.181,2161,NA,S,3.6,0,2,0,85.765625,6,2.5,2.6,0.557289044,0.455523016,0,0.00042,0,0,0,0.00151,0,0,0,0,0,0.01768,0,3.00E-04,3.00E-04,0,0,0.72136,0.01068,0,0,0.13407,0,0,0,0,0.00064,0.02574,0,0,0.00702,0.08027,0,0,0,1,G14-19,0.169262,Prä4
G18-10,F,S,Skugghöjden,Skugghöjden_1920,6666940,1329996,2019,2020,NA,NA,0,NA,0.29,1.28,0.43,5.47,269.624,35.556,167.889,0.415,1766,NA,S,11.3,1,3,0,82.60606061,6,15.1,278.6,0.590699666,0.591506662,0,0.00593,0.00052,0,0,0.00047,0,0,0,0.00034,0.00064,0.01617,0,0,0.00253,0.00989,0.00073,0.79885,0.01447,0,0,0.06742,0,0,0,0,0,0.01942,0,0,0,0.06261,0,0,0,1,G18-10,0.27612300000000001,Löv2
G47-10,M,S,Skugghöjden,Skugghöjden_1920,6666940,1329996,2019,2020,other,NA,0,old age,0.29,1.28,0.43,5.47,269.624,35.556,167.889,0.415,1766,NA,S,11.3,1,3,0,82.60606061,6,15.1,278.6,0.590699666,0.591506662,0,0.00593,0.00052,0,0,0.00047,0,0,0,0.00034,0.00064,0.01617,0,0,0.00253,0.00989,0.00073,0.79885,0.01447,0,0,0.06742,0,0,0,0,0,0.01942,0,0,0,0.06261,0,0,0,1,G47-10,0,Kyn2
G136-19,F,N,Slettås 4,Slettås_1920,6808312,1291856,2019,2020,NA,NA,0,NA,0.29,0.96,0.52,4.7,599.357,19.374,175.924,0.194,3421,NA,N,7.573,1,2,0,84.46774194,6,457.8,4932,0.51641803,0.453253477,0,2.00E-05,0.00014,0,0,0,0,0,0.00017,0,0.01371,0.00064,0,0,0.00147,0.01421,0.00208,0.62686,0.00324,0,0.01666,0.04159,0,0.00085,0.01589,0,0,0.22142,0,0,0.00199,0.03906,0,0,0,1,G136-19,0.13404099999999999,Gård6
G60-19,M,N,Slettås 4,Slettås_1920,6808312,1291856,2019,2020,NA,NA,0,NA,0.29,0.96,0.52,4.7,599.357,19.374,175.924,0.194,3421,NA,N,7.573,1,2,0,84.46774194,6,457.8,4932,0.51641803,0.453253477,0,2.00E-05,0.00014,0,0,0,0,0,0.00017,0,0.01371,0.00064,0,0,0.00147,0.01421,0.00208,0.62686,0.00324,0,0.01666,0.04159,0,0.00085,0.01589,0,0,0.22142,0,0,0.00199,0.03906,0,0,0,1,G60-19,0.237542,Brn1
G38-19,F,N,Spekedalen 2,Spekedalen_1920,6888090,1263192,2019,2020,legal,NA,0,NA,0.04,0.29,0.03,2.63,862.482,18.057,175.319,0.243,3424,NA,N,1.375,0,0,0,97.79765396,6,308.7,4932,0.250128544,0.100051417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01231,0.08494,0.1968,0.01788,0,0.02176,0.01921,0,0.01112,0.4649,0.00353,0,0.15376,0,0,0,0.0138,0,0,0,1,G38-19,0.23594200000000001,Des1
G91-18,M,N,Spekedalen 2,Stagelåsen_1920,6890167,1506626,2019,2020,legal,NA,0,NA,0.18,1.04,0.02,4.4,325.042,22.693,169.852,0.177,2161,NA,S,7.175,0,2,0,85.57575758,6,3.1,2.6,0.382282299,0.26758741,0,0.00088,0,0,0,0,0,0,0,0,0,0.00381,0,0,3.00E-04,0,0.00071,0.70227,0.0176,0,0,0.15764,0,0,0,0,0,0.02121,0,0,0,0.09558,0,0,0,1,G91-18,0.30543500000000001,Kyn4
G272-17,F,S,Stora Bör 2,Stora Bör_1920,6590809,1312227,2019,2020,NA,NA,0,NA,0.25,1.1,0.11,6.36,177.562,37.293,175.325,0.418,1785,NA,S,11.867,0,4,0,72.04901961,6,2.5,2.6,0.659052657,0.585059122,0,0.00065,0,0,0,0,0,0,0,0,0.00075,0.03772,0,0.00385,0.00287,0.0144,0.00479,0.67737,0.0725,0,0,0.03715,0,0,0,0,0,0.00231,0,0,0,0.14564,0,0,0,1,G272-17,0.31059999999999999,Gla3
G52-19,M,S,Stora Bör 2,Tansen_1920,6698426,1457463,2019,2020,NA,NA,0,NA,0.28,1.28,1.42,10.21,281.547,29.429,180.533,0.249,2026,NA,S,27.567,0,1,0,82.19791667,6,2.8,2.5,0.478534234,0.492450375,0,0.01236,0.00064,0,0,0,0.00026,0,0,0,0.00184,0.025,0,0.00026,0.00266,0.00368,0.00526,0.7859,0.04174,0,0,0.07095,0,0,0,0,5.00E-04,0.00486,0,0,0.00604,0.03805,0,0,0,1,G52-19,0.249692,Kvg1
G188-17,F,S,Tinäset 2,Tinäset_1920,6705038,1546115,2019,2020,NA,NA,0,NA,0.31,1.41,2.37,11.68,98.686,31.365,171.306,0.121,2104,NA,S,35.38,0,2,0,79.9375,6,3.2,2.6,0.416040068,0.19701774,0,0.01486,0.00013,0,0,0,0.00036,0,0,0,0.00209,0.10994,0,0.00531,0.00234,0.01271,0.00237,0.60575,0.05845,0.00058,0,0.05323,0,0,0,0,0.00419,0.02748,0,0,0,0.10021,0,0,0,1,G188-17,0.400426,Glm2
G88-17,M,S,Tinäset 2,Tinäset_1920,6705038,1546115,2019,2020,NA,NA,0,NA,0.31,1.41,2.37,11.68,98.686,31.365,171.306,0.121,2104,NA,S,35.38,0,2,0,79.9375,6,3.2,2.6,0.416040068,0.19701774,0,0.01486,0.00013,0,0,0,0.00036,0,0,0,0.00209,0.10994,0,0.00531,0.00234,0.01271,0.00237,0.60575,0.05845,0.00058,0,0.05323,0,0,0,0,0.00419,0.02748,0,0,0,0.10021,0,0,0,1,G88-17,0.23142399999999999,Glm1
G123-14,M,S,Tiveden 2,Tiveden_1920,6531770,1434196,2019,2020,illegal,NA,0,NA,0.39,1.41,0.88,7.95,141.823,37.398,179.612,0.203,1882,NA,S,16.65,0,0,0,56.62365591,6,2.1,2.3,0.492728257,0.383027743,0,0.00779,0.00142,0.00064,0,0,0.00028,0,0,0.00025,0.00056,0.05401,0,0.00285,0.00393,0.01387,0.00835,0.65803,0.06424,0,0,0.04448,0,0,0,0,0.00408,0.01773,0,0,0,0.1175,0,0,0,1,G123-14,0.21412300000000001,Krp6
