RovbaseID,DNAID,Art,Dødsårsak,"Dødsårsak, annet",Dødsdato,Usikker dødsdato,Dødstidspunkt,Alder på dødt individ,Aldersklasse verifisert SVA,Yngling,Kjønn,"Alder, vurdert","Alder, verifisert","Alder, verifisert av",Helvekt,Slaktevekt,CITES-nummer,Kontroll av fellingsted,Vevsprøve tatt,Observasjons/Jaktdato,Kontrollstatus,Vurdering,Microchip,Funnsted,Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Individ,SVAID,Länsstyrelsens nr,Kommunenummer,Kommune,Fylkenummer,Fylke
M494662,D481480,Varg,Jakt - Kula,,2018.01.06,Nej,12:20,Unge,Nej,Nej,Hane,0,0,NINA,"27,25","0,00",,Ja,Ja,2018.01.06,Laboratorium,Dokumenterad,578098100345803,Bronkveien,6738092,318444,6742659,1274497,WGS84-UTM Zon 32,Mindre bra,UI408742 G31-18 V745 +,,,1-3419,Våler i Innlandet (N),1-34,Innlandet (N)
M494661,D481477,Varg,Jakt - Kula,,2018.01.07,Nej,10:30,Unge,Nej,Ja,Hane,0,0,NINA,"34,20","0,00",,Ja,Ja,2018.01.07,Laboratorium,Dokumenterad,578098100344832,,6842401,303137,6847215,1260470,WGS84-UTM Zon 32,Mindre bra,UI407924 G287-17 V697 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M494664,D481566,Varg,Jakt - Kula,,2018.01.09,Nej,13:22,Unge,Nej,Ja,Hona,0,0,NINA,"28,70","0,00",,Ja,Ja,2018.01.09,Laboratorium,Dokumenterad,578098100345645,Sjøli,6819480,307410,6824229,1264462,WGS84-UTM Zon 32,Mindre bra,UI407927 G291-17 V701 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M494665,D481568,Varg,Jakt - Kula,,2018.01.09,Nej,12:02,Unge,Nej,Ja,Hane,0,0,NINA,"37,10","0,00",,Ja,Ja,2018.01.09,Laboratorium,Dokumenterad,578098100347132,Sjøli,6817814,306281,6822576,1263311,WGS84-UTM Zon 32,Mindre bra,UI407925 G288-17 V698 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M494666,D481569,Varg,Jakt - Kula,,2018.01.09,Nej,11:09,Vuxen,Nej,Nej,Hona,5,5,NINA,"32,10","0,00",,Ja,Ja,2018.01.09,Laboratorium,Dokumenterad,578098100346248,Sjøli,6816543,306821,6821298,1263835,WGS84-UTM Zon 32,Mindre bra,UI404063 G139-14 V495 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M494691,D482070,Varg,Skyddsjakt,,2018.01.10,Nej,,Vuxen,Ja,Nej,Hona,1,1,SVA,"34,50","0,00",,Nej,Nej,2018.01.10,Laboratorium,Dokumenterad,,Södertörn,6560067,682216,6560137,1636228,RT90,Mindre bra,UI406070 G157-16 V639 +,V2018-0031,,2-0136,Haninge (S),2-01,Stockholms län (S)
M494668,D481713,Varg,Jakt - Kula,,2018.01.12,Nej,09:40,Vuxen,Nej,Nej,Hona,2,2,NINA,"33,20","0,00",,Ja,Ja,2018.01.12,Laboratorium,Dokumenterad,57898100345221,Bergholdt,6842955,302726,6847775,1260065,WGS84-UTM Zon 32,Mindre bra,UI405600 G171-15 V576 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M494682,D481903,Varg,Licensjakt,,2018.01.17,Nej,14:30,Vuxen,Ja,Nej,Hona,6,6,SVA,"33,00","0,00",,Ja,Ja,2018.01.17,Laboratorium,Dokumenterad,0007B37EB5,,6611851,556820,6613452,1511431,RT90,Mindre bra,UI040534 G12-12 +,V2018-0088,,2-1983,Köping (S),2-19,Västmanlands län (S)
M494685,D481951,Varg,Licensjakt,,2018.01.19,Nej,,Vuxen,Ja,Nej,Hane,6,6,SVA,"42,50","0,00",,Ja,Ja,2018.01.19,Laboratorium,Dokumenterad,,Rölö,6619545,557155,6621144,1511860,RT90,Mindre bra,UI040719 G133-13 +,V2018-0089,,2-1907,Surahammar (S),2-19,Västmanlands län (S)
M494686,D481952,Varg,Licensjakt,,2018.01.19,Nej,,Unge,Ja,Ja,Hona,0,0,SVA,"23,50","0,00",,Nej,Nej,2018.01.19,Laboratorium,Dokumenterad,,,6615389,559328,6616961,1513983,RT90,Mindre bra,UI408755 G18-18 +,V2018-0087,,2-1907,Surahammar (S),2-19,Västmanlands län (S)
M494687,D482001,Varg,Skyddsjakt,,2018.01.20,Nej,,Unge,Ja,Nej,Hane,0,0,SVA,"24,30","0,00",,Nej,Ja,2018.01.20,Laboratorium,Dokumenterad,,,6554440,570896,6555854,1524816,WGS84-UTM Zon 33,Mindre bra,UI408079 G183-17 +,V2018-0082,,2-0483,Katrineholm (S),2-04,Södermanlands län (S)
M494864,D484137,Varg,Skyddsjakt,,2018.01.26,Nej,12:17,Vuxen,Ja,Nej,Hane,1,1,SVA,"52,00","0,00",,Nej,Ja,2018.01.26,Laboratorium,Dokumenterad,,Vålåstugorna,6992656,389160,6996473,1348412,RT90,Exakt,UI407845 G143-17 +,V2018-0308,,2-2321,Åre (S),2-23,Jämtlands län (S)
M494876,D484227,Varg,Jakt - Kula,,2018.01.30,Nej,09:40,Vuxen,Nej,Nej,Hona,1,1,NINA,"37,00","0,00",,Ja,Ja,2018.01.30,Laboratorium,Dokumenterad,578098100345077,Husmannsmota,6703072,330056,6707478,1285685,WGS84-UTM Zon 32,Mindre bra,UI406415 G75-17 V727 +,,,1-3417,Grue (N),1-34,Innlandet (N)
M494870,D484193,Varg,Licensjakt,,2018.01.30,Nej,09:40,Unge,Ja,Nej,Hane,0,0,SVA,"29,00","0,00",,Ja,Ja,2018.01.30,Laboratorium,Dokumenterad,0007B33A0B,,6613546,558686,6615125,1513318,WGS84-UTM Zon 33,Mindre bra,UI408723 G322-17 +,V2018-0170,,2-1983,Köping (S),2-19,Västmanlands län (S)
M494892,D484323,Varg,Licensjakt,,2018.02.01,Nej,12:40,Unge,Ja,Nej,Hane,0,0,SVA,"36,00","0,00",,Nej,Nej,2018.02.01,Laboratorium,Dokumenterad,,,6613614,555930,6615226,1510562,RT90,Exakt,UI408670 G314-17 +,V2018-0171,,2-1983,Köping (S),2-19,Västmanlands län (S)
M494929,D484651,Varg,Skyddsjakt,,2018.02.09,Nej,11:30,Unge,Nej,Nej,Hane,0,0,NINA,"24,50","0,00",,Ja,Ja,2018.02.09,Laboratorium,Dokumenterad,578098100346344,Tørråsen,6819620,295568,6824515,1252614,WGS84-UTM Zon 33,Mindre bra,UI408751 G32-18 V746 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M494955,D485120,Varg,Skyddsjakt,,2018.02.17,Nej,13:46,Vuxen,Ja,Nej,Hane,3,3,SVA,"45,40","0,00",,Ja,Ja,2018.02.17,Laboratorium,Dokumenterad,,Svantjärnåsen,6904982,461418,6907858,1419604,SWEREF99 TM,Exakt,UI407536 G202-17 V690 +,V2018-0307,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M495007,D485563,Varg,Skyddsjakt,,2018.02.26,Nej,14:35,Unge,Nej,Nej,Hona,0,0,NINA,"28,40","0,00",,Nej,Ja,2018.02.26,Laboratorium,Dokumenterad,578098100345279,Vamsætra,6838222,306316,6842995,1263599,WGS84-UTM Zon 32,Mindre bra,UI407926 G289-17 V699 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M495008,D485564,Varg,Skyddsjakt,,2018.02.26,Nej,15:45,Vuxen,Nej,Nej,Hona,1,1,NINA,"29,20","0,00",,Nej,Ja,2018.02.26,Laboratorium,Dokumenterad,578098100346459,Holmsliberget,6817925,307010,6822678,1264041,WGS84-UTM Zon 32,Mindre bra,UI406244 G116-17 V660 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M495023,D485751,Varg,Skyddsjakt,,2018.03.01,Nej,,Vuxen,Ja,Nej,Hona,3,3,SVA,"32,80","0,00",,Nej,Ja,2018.03.01,Laboratorium,Dokumenterad,,Våndtjärnberget,6903809,447284,6906860,1405450,RT90,Exakt,UI407906 G154-17 +,V2018-0490,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M495142,D491088,Varg,Skyddsjakt,,2018.03.17,Nej,14:10,Vuxen,Ja,Nej,Hona,5,5,SVA,"39,00","0,00",,Nej,Nej,2018.03.17,Laboratorium,Dokumenterad,Skinn 00078ED85F,Lomtjärnet,6638468,371869,6642329,1326731,RT90,Mindre bra,UI403482 G188-13 V456 +,V2018-0605,,2-1784,Arvika (S),2-17,Värmlands län (S)
M495143,D491089,Varg,Skyddsjakt,,2018.03.17,Nej,12:30,Vuxen,Ja,Nej,Hane,2,2,SVA,"42,00","0,00",,Nej,Nej,2018.03.17,Laboratorium,Dokumenterad,Skinn 00078F136C,Savtjärnet,6634458,368626,6638357,1323437,RT90,Mindre bra,UI405811 G105-16 V619 +,V2018-0604,,2-1784,Arvika (S),2-17,Värmlands län (S)
M495145,D491204,Varg,Jakt - Kula,,2018.03.18,Nej,17:00,Vuxen,Nej,Nej,Hona,1,1,NINA,"39,00","0,00",,Ja,Ja,2018.03.18,Laboratorium,Dokumenterad,578098100346667,Hamarsæterhøgda,6782003,281420,6787052,1237993,WGS84-UTM Zon 32,Mindre bra,UI407398 G131-17 V693 +,,,1-3411,Ringsaker (N),1-34,Innlandet (N)
M495384,D495231,Varg,Skyddsjakt,,2018.04.14,Nej,16:00,Vuxen,Ja,Nej,Hane,3,3,SVA,"44,70","0,00",,Ja,Nej,2018.04.14,Laboratorium,Dokumenterad,,,6547840,628290,6548559,1582144,RT90,Mindre bra,UI405658 G26-16 +,V2018-0772,,2-0461,Gnesta (S),2-04,Södermanlands län (S)
M495545,D497253,Varg,Skyddsjakt,,2018.05.28,Nej,23:45,Vuxen,Nej,Nej,Hane,1,1,NINA,"40,80","0,00",,Nej,Ja,2018.05.28,Laboratorium,Dokumenterad,578098100343471,Børtne,6811747,279738,6816833,1236678,WGS84-UTM Zon 32,Mindre bra,UI408585 G265-17 V764 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M495609,D497551,Varg,Skyddsjakt,,2018.06.14,Nej,23:30,Vuxen,Nej,Nej,Hane,1,1,NINA,"43,00","0,00",,Nej,Ja,2018.06.14,Laboratorium,Dokumenterad,578098100347263,"Gråkorphaugen S, Åstadalen",6811687,269321,6816903,1226254,WGS84-UTM Zon 32,Mycket bra,UI408374 G225-17 V767 +,,,1-3440,Øyer (N),1-34,Innlandet (N)
M495612,D497567,Varg,Skyddsjakt,,2018.06.16,Nej,06:00,Vuxen,Ja,Nej,Hane,8,8,SVA,"45,00","0,00",,Ja,Nej,2018.06.16,Laboratorium,Dokumenterad,,Davidshyttan,6679374,553873,6681031,1509306,RT90,Mycket bra,UI040223 G67-11 +,V2018-1267,,2-2083,Hedemora (S),2-20,Dalarnas län (S)
M495643,D497717,Varg,Skyddsjakt,,2018.06.28,Nej,06:04,Vuxen,Nej,Nej,Hane,2,2,NINA,"44,00","0,00",,Nej,Ja,2018.06.28,Laboratorium,Dokumenterad,578098100344710,Gloføken,6893066,317387,6897731,1275358,WGS84-UTM Zon 32,Mindre bra,UI406292 G63-17 V744 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M495657,D497834,Varg,Skyddsjakt,,2018.07.23,Nej,07:00,Vuxen,Nej,Nej,Hona,2,2,NINA,"33,10","0,00",,Nej,Ja,2018.07.23,Laboratorium,Dokumenterad,578098100342145,Drevsjøen,6882920,309432,6887679,1267272,WGS84-UTM Zon 32,Mindre bra,UI407848 G147-17 V766 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M496056,D498902,Varg,Skyddsjakt,,2018.09.16,Nej,13:30,Vuxen,Nej,Nej,Hona,1,1,NINA,"38,00","0,00",,Ja,Ja,2018.09.16,Laboratorium,Dokumenterad,578098100346988,Blåmyra,6766331,288230,6771287,1244614,WGS84-UTM Zon 33,Mindre bra,UI408109 G194-17 V810 +,,,1-3403,Hamar (N),1-34,Innlandet (N)
M496160,D499200,Varg,"Påskjuten, avräknad",,2018.09.29,Nej,09:30,Vuxen,Nej,Nej,Hane,,,,"0,00","0,00",,Ja,Nej,2018.09.29,Fältkontroll - SNO,Dokumenterad,,Matfarhaugen,6796073,271017,6801259,1227758,WGS84-UTM Zon 33,Mindre bra,UI408369 G220-17 V777 +,,,1-3405,Lillehammer (N),1-34,Innlandet (N)
M496141,D499173,Varg,Jakt - Kula,,2018.10.06,Nej,09:30,Vuxen,Nej,Nej,Hona,Adult,,,"30,40","0,00",,Ja,Ja,2018.10.06,Laboratorium,Dokumenterad,578098100346549,Sersjantmyra,6666453,245988,6671867,1201120,WGS84-UTM Zon 33,Mindre bra,UI407381 G110-17 V762 +,,,1-3007,Ringerike (N),1-30,Viken (N)
M496196,D499438,Varg,Jakt - Kula,,2018.10.07,Nej,10:40,Vuxen,Nej,Nej,Hane,2,2,NINA,"45,00","0,00",,Ja,Ja,2018.10.07,Laboratorium,Dokumenterad,578098100342726,Butjernshøgda,6702960,297495,6707765,1253105,WGS84-UTM Zon 32,Mindre bra,UI408721 G324-17 V798 +,,,1-3035,Eidsvoll (N),1-30,Viken (N)
M496207,D500230,Varg,Skyddsjakt,,2018.10.28,Nej,15:00,Vuxen,Nej,Nej,Hane,1,1,NINA,"35,00","0,00",,Ja,Ja,2018.10.28,Laboratorium,Dokumenterad,578098100338811,,7734343,883154,7731958,1852083,WGS84-UTM Zon 35,Mindre bra,UI411059 G90-18 V799 +,,,1-5437,Kárášjohka - Karasjok (N),1-54,Troms og Finnmark (N)
M496216,D500348,Varg,Jakt - Kula,,2018.10.31,Nej,11:00,Vuxen,Nej,Nej,Hona,1,1,NINA,"40,00","0,00",,Ja,Ja,2018.10.31,Laboratorium,Dokumenterad,578098100342859,Stormyra,6804064,304400,6808842,1261258,WGS84-UTM Zon 32,Mindre bra,UI408798 G36-18 V754 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M496221,D500353,Varg,Jakt - Kula,,2018.10.31,Nej,,Vuxen,Nej,Nej,Hane,2,2,NINA,"37,50","0,00",,Ja,Ja,2018.10.31,Laboratorium,Dokumenterad,578098100340841,Skjeråsen,6805638,303172,6810431,1260050,WGS84-UTM Zon 32,Mindre bra,UI406225 G41-17 V774 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M496223,D500398,Varg,Jakt - Kula,,2018.11.01,Nej,09:55,Vuxen,Nej,Nej,Hona,1,1,NINA,"32,40","0,00",,Ja,Ja,2018.11.01,Laboratorium,Dokumenterad,578098100345366,Gammeldalen,6907027,290523,6912035,1248653,WGS84-UTM Zon 32,Mindre bra,UI408870 G21-18 V761 +,,,1-3427,Tynset (N),1-34,Innlandet (N)
M496282,D500842,Varg,Skyddsjakt,,2018.11.29,Nej,12:10,Vuxen,Nej,Nej,Hane,,1,NINA,"48,50","0,00",,Ja,Ja,2018.11.29,Laboratorium,Dokumenterad,578098100346705,Aitavarre,7722650,867693,7720469,1836467,WGS84-UTM Zon 33,Mindre bra,UI412582 G37-19 V811 +,,,1-5437,Kárášjohka - Karasjok (N),1-54,Troms og Finnmark (N)
M496350,D501259,Varg,Jakt - Kula,,2018.12.16,Nej,15:00,Vuxen,Nej,Nej,Hane,Ad,2,NINA,"47,50","0,00",,Ja,Ja,2018.12.16,Laboratorium,Dokumenterad,578098100344522,Sjølisand,6823782,304641,6828567,1261744,WGS84-UTM Zon 32,Mindre bra,UI408112 G196-17 V776 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M496351,D501260,Varg,Jakt - Kula,,2018.12.16,Nej,15:20,Vuxen,Nej,Nej,Hona,2,2,NINA,"38,00","0,00",,Ja,Nej,2018.12.16,Laboratorium,Dokumenterad,578098100345861,Sjølisand,6822421,304928,6827203,1262015,WGS84-UTM Zon 32,Mindre bra,UI407923 G286-17 V696 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M496355,D501350,Varg,Skyddsjakt,,2018.12.18,Nej,,Vuxen,Ja,Nej,Hane,1,1,SVA,"37,00","0,00",,Nej,Nej,2018.12.18,Laboratorium,Dokumenterad,,Floåsen,6875761,367146,6879798,1324927,WGS84-UTM Zon 33,Exakt,UI411038 G64-18 +,V2018-2628,,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
M496363,D501585,Varg,Jakt - Kula,,2019.01.01,Nej,10:20,Vuxen,Nej,Nej,Hane,6,6,NINA,"46,60","0,00",,Ja,Nej,2019.01.01,Laboratorium,Dokumenterad,578098100339034,Hattbekken,6808819,341736,6813137,1298674,WGS84-UTM Zon 33,Mindre bra,UI040799 G141-13 V492 +,,,1-3421,Trysil (N),1-34,Innlandet (N)
M496364,D501586,Varg,Jakt - Kula,,2019.01.01,Nej,10:50,Vuxen,Nej,Nej,Hona,10,10,NINA,"36,00","0,00",,Ja,Nej,2019.01.01,Laboratorium,Dokumenterad,578098100345858,Søndre Muruåsen,6806875,339808,6811216,1296721,WGS84-UTM Zon 33,Mindre bra,UI400909 G70-10 V289 +,,,1-3421,Trysil (N),1-34,Innlandet (N)
M496373,D501666,Varg,Jakt - Kula,,2019.01.03,Nej,12:40,Vuxen,Nej,Nej,Hona,1,1,NINA,"0,00","33,50",,Ja,Ja,2019.01.03,Laboratorium,Dokumenterad,578098100346979,Stangevelta,6715963,307028,6720659,1262803,WGS84-UTM Zon 32,Mindre bra,UI408820 G27-18 V818 +,,,1-3413,Stange (N),1-34,Innlandet (N)
M496404,D501975,Varg,Skyddsjakt,,2019.01.12,Nej,14:00,Vuxen,Ja,Nej,Hane,1,1,SVA,"41,30","0,00",,Nej,Nej,2019.01.12,Laboratorium,Dokumenterad,,Skravelliden,7242310,616486,7243332,1578980,RT90,Exakt,UI408569 G245-17 +,V2019-0218,,2-2422,Sorsele (S),2-24,Västerbottens län (S)
M496457,D502192,Varg,Skyddsjakt,,2019.01.15,Nej,13:14,Vuxen,Ja,Nej,Hane,1,1,SVA,"38,00","0,00",,Nej,Nej,2019.01.15,Laboratorium,Dokumenterad,,Myckeltjärnberget,6855093,458818,6857982,1416383,SWEREF99 TM,Exakt,UI407931 G295-17 V705 +,V2019-0119,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M496458,D502199,Varg,Skyddsjakt,,2019.01.15,Nej,13:18,Vuxen,Ja,Nej,Hona,1,1,SVA,"32,00","0,00",,Nej,Nej,2019.01.15,Laboratorium,Dokumenterad,,Norr Myckeltjärnberget,6857871,458482,6860765,1416081,SWEREF99 TM,Exakt,UI408758 G26-18 V748 +,V2019-0121,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M496503,D502425,Varg,Jakt - Kula,,2019.01.19,Nej,11:10,Vuxen,Nej,Nej,Hane,1,1,NINA,"46,50","0,00",,Ja,Ja,2019.01.19,Laboratorium,Dokumenterad,578098100341169,,7005481,264984,7010865,1224333,WGS84-UTM Zon 32,Exakt,UI408136 G208-17 V793 +,,,1-5028,Melhus (N),1-50,Trøndelag (N)
M496586,D503357,Varg,Skyddsjakt,,2019.02.08,Nej,12:19,Vuxen,Ja,Nej,Hona,2,2,SVA,"35,20","0,00",,Ja,Ja,2019.02.08,Laboratorium,Dokumenterad,,Fnussjen,6888923,492004,6891412,1450002,WGS84-UTM Zon 33,Mindre bra,UI412767 G19-19 V717 +,V2019-0484,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M496796,D504791,Varg,Jakt - Kula,,2019.03.09,Nej,17:00,Vuxen,Nej,Nej,Hane,1,1,NINA,"47,60","0,00",,Ja,Ja,2019.03.09,Laboratorium,Dokumenterad,578098100346905,Skutsvika,6637363,195265,6643376,1150008,WGS84-UTM Zon 32,Mindre bra,UI408126 G201-17 V809 +,,,1-3050,Flesberg (N),1-30,Viken (N)
M496793,D504740,Varg,Jakt - Kula,,2019.03.12,Nej,08:20,Vuxen,Nej,Nej,Hane,1,1,NINA,"31,10","0,00",,Ja,Ja,2019.03.12,Laboratorium,Dokumenterad,578098100346236,Bekkedalsåsen,6842568,302918,6847386,1260253,WGS84-UTM Zon 32,Mindre bra,UI412579 G35-19 V806 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M496934,D505580,Varg,Jakt - Kula,,2019.03.20,Nej,16:45,Vuxen,Nej,Nej,Hona,1,1,NINA,"23,60","0,00",,Ja,Ja,2019.03.20,Laboratorium,Dokumenterad,578098100346204,Opphuskjølen,6805443,301775,6810254,1258650,WGS84-UTM Zon 32,Mindre bra,UI412772 G82-19 V819 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M497168,D508233,Varg,Jakt - Kula,,2019.05.07,Nej,08:22,Vuxen,Nej,Nej,Hona,1,1,NINA,"25,50","0,00",,Ja,Ja,2019.05.07,Laboratorium,Dokumenterad,578098100656912,Sjølisand,6817779,305737,6822548,1262766,WGS84-UTM Zon 32,Mindre bra,UI413296 G21-19 V839 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M497265,D508952,Varg,Skyddsjakt,,2019.05.23,Nej,16:05,Vuxen,Nej,Nej,Hane,1,1,NINA,"34,00","0,00",,Ja,Ja,2019.05.23,Laboratorium,Dokumenterad,578098100343921,Kommunekoia,6746798,311874,6751452,1268030,WGS84-UTM Zon 32,Mindre bra,UI413295 G46-19 V838 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M497306,D509445,Varg,Skyddsjakt,,2019.06.20,Nej,15:30,Vuxen,Nej,Nej,Hane,1,1,NINA,"30,00","0,00",,Ja,Ja,2019.06.20,Laboratorium,Dokumenterad,578098100656590,Brekka ,6908984,278197,6914146,1236345,WGS84-UTM Zon 32,Mindre bra,UI413293 G134-19 V836 +,,,1-3427,Tynset (N),1-34,Innlandet (N)
M497307,D509452,Varg,Skyddsjakt,,2019.06.20,Nej,21:45,Vuxen,Nej,Nej,Hona,1,1,NINA,"32,20","0,00",,Nej,Ja,2019.06.20,Laboratorium,Dokumenterad,578098100652330,Åstadalen ,6778695,297699,6783541,1254240,WGS84-UTM Zon 32,Mindre bra,UI413294 G135-19 V837 +,,,1-3422,Åmot (N),1-34,Innlandet (N)
M497659,D510769,Varg,Skyddsjakt,,2019.08.30,Nej,18:15,Vuxen,Ja,Nej,Hona,1,1,SVA,"28,80","0,00",,Ja,Nej,2019.08.30,Laboratorium,Dokumenterad,Skinn 00078F01DE,Lillbo,6804117,541237,6805967,1498199,RT90,Mycket bra,UI413532 G98-19 +,V2019-2033,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
M497897,D514162,Varg,Skyddsjakt,,2019.11.15,Nej,14:11,Vuxen,Ja,Nej,Hona,1,1,SVA,"37,00","0,00",,Ja,Nej,2019.11.15,Laboratorium,Dokumenterad,,,6873031,417071,6876446,1374841,SWEREF99 TM,Mindre bra,UI412585 G13-19 V835 +,V2019-3349,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M497898,D514163,Varg,Skyddsjakt,,2019.11.15,Nej,14:16,Vuxen,Ja,Nej,Hane,1,1,SVA,"38,00","0,00",,Ja,Nej,2019.11.15,Laboratorium,Dokumenterad,,Stor-Hackåsen,6872173,415610,6875605,1373369,SWEREF99 TM,Mindre bra,UI413947 G210-19 +,V2019-3350,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M497910,D514423,Varg,Skyddsjakt,,2019.11.20,Nej,13:30,Vuxen,Nej,Nej,Hona,"1,5",1,NINA,"37,80","0,00",,Nej,Nej,2019.11.20,Laboratorium,Dokumenterad,578098100656482,Misterfløyet,6878934,311674,6883663,1269466,WGS84-UTM Zon 32,Mindre bra,UI412581 G38-19 V808 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M497911,D514425,Varg,Skyddsjakt,,2019.11.20,Nej,13:31,Vuxen,Nej,Nej,Hane,,1,NINA,"43,50","0,00",,Nej,Nej,2019.11.20,Laboratorium,Dokumenterad,578098100346492,Misterfløyet,6879245,311106,6883981,1268901,WGS84-UTM Zon 32,Mindre bra,UI411111 G91-18 V800 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M497920,D514651,Varg,Skyddsjakt,,2019.11.27,Nej,13:08,Vuxen,Ja,Nej,Hane,1,1,SVA,"39,40","0,00",,Nej,Ja,2019.11.27,Laboratorium,Dokumenterad,,,6940487,482645,6943111,1441282,RT90,Mindre bra,UI412575 G8-19 +,V2019-3409,,2-2326,Berg (S),2-23,Jämtlands län (S)
M497927,D514717,Varg,Skyddsjakt,,2019.11.29,Nej,13:45,Vuxen,Ja,Nej,Hane,1,1,SVA,"35,00","0,00",,Nej,Ja,2019.11.29,Laboratorium,Dokumenterad,,,6912773,487224,6915330,1445517,RT90,Mindre bra,UI414048 G254-19 +,V2019-3410,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M497928,D514718,Varg,Skyddsjakt,,2019.11.29,Nej,13:48,Vuxen,Ja,Nej,Hona,4,4,SVA,"40,00","0,00",,Nej,Ja,2019.11.29,Laboratorium,Dokumenterad,,Frägnberget,6912583,487121,6915141,1445412,RT90,Mindre bra,UI408105 G190-17 +,V2019-3413,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M497929,D514723,Varg,Skyddsjakt,,2019.11.30,Nej,11:57,Vuxen,Ja,Nej,Hane,2,2,SVA,"44,00","0,00",,Nej,Ja,2019.11.30,Laboratorium,Dokumenterad,,Öster Höksjön,6967483,491373,6970008,1450351,RT90,Mindre bra,UI408106 G191-17 +,V2019-3411,,2-2305,Bräcke (S),2-23,Jämtlands län (S)
M497930,D514846,Varg,Skyddsjakt,,2019.12.02,Nej,11:10,Vuxen,Ja,Nej,Hane,1,1,SVA,"44,00","0,00",,Nej,Ja,2019.12.02,Laboratorium,Dokumenterad,,Storfloriset,6969985,494230,6972475,1453241,RT90,Mindre bra,UI413534 G100-19 +,V2019-3412,,2-2305,Bräcke (S),2-23,Jämtlands län (S)
M497954,D515489,Varg,Jakt - Kula,,2019.12.12,Nej,09:50,Vuxen,Nej,Nej,Hane,"1,5",1,NINA,"36,50","0,00",,Ja,Ja,2019.12.12,Laboratorium,Dokumenterad,Kropp 578098100656156,Knipilen,6731193,321799,6735716,1277769,WGS84-UTM Zon 32,Mindre bra,UI413972 V867 +,,,1-3419,Våler i Innlandet (N),1-34,Innlandet (N)
M497961,D515580,Varg,Skyddsjakt,,2019.12.16,Nej,13:25,Vuxen,Ja,Nej,Hane,1,1,SVA,"54,00","0,00",,Nej,Nej,2019.12.16,Laboratorium,Dokumenterad,,Rörsjön,7002171,574871,7003659,1534311,RT90,Mindre bra,UI412776 G83-19 V824 +,V2020-0043,,2-2303,Ragunda (S),2-23,Jämtlands län (S)
M497964,D515747,Varg,Jakt - Kula,,2019.12.18,Nej,11:45,Vuxen,Nej,Nej,Hane,,1,NINA,"42,90","0,00",,Ja,Ja,2019.12.18,Laboratorium,Dokumenterad,Kropp 578098100168081,,6512177,35123,6520036,988219,WGS84-UTM Zon 33,Mindre bra,UI413297 G90-19 V840 +,,,1-4227,Kvinesdal (N),1-42,Agder (N)
M497967,D515762,Varg,Skyddsjakt,,2019.12.21,Nej,14:20,Vuxen,Ja,Nej,Hane,1,1,SVA,"40,50","0,00",,Nej,Ja,2019.12.21,Laboratorium,Dokumenterad,,Billsåsen,6985634,460725,6988550,1419919,RT90,Mindre bra,UI412588 G16-19 +,V2020-0042,,2-2326,Berg (S),2-23,Jämtlands län (S)
M497968,D515823,Varg,Skyddsjakt,,2019.12.27,Nej,11:45,Vuxen,Nej,Nej,Hane,,,,"28,00","0,00",,Nej,Ja,2019.12.27,Laboratorium,Dokumenterad,,Stor Jättsjön,6860109,487043,6862649,1444681,RT90,Mindre bra,UI413871 G163-19 +,V2020-0045,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
