HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Antal döda körren,Antal avlivade körren,Antal skadade körren,Antal saknade körren,Skadeomfattning antal (inte djur),Skadeorsak,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
V478048,,2017.08.20,Ja,2017.08.20,,Får,,Spel,,2017.08.18,2017.08.19,Ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1766,Bössviken,6616035,403297,6619503,1357901,RT90,Mycket bra,2017.08.20,Nej,,Nej,,2017.08.21,2-1766,Sunne (S),2-17,Värmlands län (S)
V478054,,2017.08.18,Ja,2017.08.18,,Får,,Texel,,2017.08.15,2017.08.17,Nej,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0580,Högsätter,6489888,530706,6491767,1483836,SWEREF99 TM,Mindre bra,2017.08.20,Nej,,Nej,,2017.10.13,2-0580,Linköping (S),2-05,Östergötlands län (S)
V478077,,2017.08.21,Ja,2017.08.21,,Annan hund,,Annan,Tysk jaktterrier,2017.08.20,2017.08.21,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1984,,6589327,541681,6591105,1496014,WGS84-UTM Zon 33,Mindre bra,2017.08.21,Nej,,Nej,,2017.08.30,2-1984,Arboga (S),2-19,Västmanlands län (S)
V478219,,2017.08.22,Ja,2017.08.22,,Får,,Annan,Blandras,2017.08.21,2017.08.22,Nej,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2031,Gisslarandershuset fäbod / Gulleråsen,6769901,508091,6772149,1464620,RT90,Mycket bra,2017.08.24,Nej,,Nej,,2017.08.24,2-2031,Rättvik (S),2-20,Dalarnas län (S)
V478306,,2017.08.26,Ja,2017.08.26,,Nöt,,,,2017.08.24,2017.08.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2085,Hoberg,6678207,480317,6680762,1435711,RT90,Exakt,2017.08.27,Nej,,Nej,,2017.08.27,2-2085,Ludvika (S),2-20,Dalarnas län (S)
V478332,,2017.08.26,Ja,2017.08.26,,Får,,Köttraskorsningar,,2017.08.25,2017.08.26,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1730,Häljeboda,6648566,356332,6652622,1311309,RT90,Exakt,2017.08.26,Nej,,Nej,,2017.08.28,2-1730,Eda (S),2-17,Värmlands län (S)
V478341,,2017.08.25,Ja,2017.08.25,,Annat djur,Vargriven älgkalv,,,2017.08.24,2017.08.24,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Dokumenterad,2-2282,Habborskullarna,6974249,625180,6975099,1584282,SWEREF99 TM,Exakt,2017.08.28,Nej,,Nej,,2017.08.28,2-2282,Kramfors (S),2-22,Västernorrlands län (S)
V478344,,2017.08.25,Ja,2017.08.26,,Får,,Annan,Suffolk,2017.08.24,2017.08.25,Nej,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1463,Åsen Örby,6367859,363905,6371678,1315507,SWEREF99 TM,Exakt,2017.08.28,Nej,,Nej,,2017.09.11,2-1463,Mark (S),2-14,Västra Götalands län (S)
V478770,,2017.09.11,Ja,2017.09.12,,Får,,Finullsfår,,2017.09.11,2017.09.11,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1730,Ingelsrud,6648528,356349,6652584,1311325,RT90,Mycket bra,2017.09.12,Nej,,Nej,,2017.09.13,2-1730,Eda (S),2-17,Värmlands län (S)
V478796,,2017.09.13,Ja,2017.09.13,,Annan hund,,Annan,Tysk spets,2017.09.13,2017.09.13,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-0188,Punskogshöjden,6615156,697359,6615050,1652041,RT90,Exakt,2017.09.14,Nej,,Nej,,2017.09.14,2-0188,Norrtälje (S),2-01,Stockholms län (S)
V478834,,2017.08.28,Ja,2017.09.01,,Annan hund,,Annan,Labrador,2017.08.28,2017.08.28,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1983,Kulinge,6606333,551379,6607998,1505922,WGS84-UTM Zon 33,Exakt,2017.09.15,Nej,,Nej,,2017.09.15,2-1983,Köping (S),2-19,Västmanlands län (S)
V478845,,2017.09.12,Ja,2017.09.12,,Får,,Köttraskorsningar,,2017.09.11,2017.09.12,Nej,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-1882,Lilla Berghult ,6525928,481365,6528413,1434911,RT90,Mycket bra,2017.09.15,Nej,,Nej,,2017.09.15,2-1882,Askersund (S),2-18,Örebro län (S)
V478948,,2017.05.17,Ja,2017.05.18,,Annan hund,,Annan,Tjeckisk Schäfer,2017.05.17,2017.05.17,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2061,Göberget Smedjebacken,6662068,519394,6664140,1474605,RT90,Mycket bra,2017.09.20,Nej,,Nej,,2017.09.20,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
V479222,,2017.09.20,Ja,2017.09.20,,Annan hund,,Annan,Amerikans Cockerspaniel,2017.09.20,2017.09.20,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-0115,Kårsta,6616973,684375,6617025,1639077,RT90,Exakt,2017.10.03,Nej,,Nej,,2017.10.03,2-0115,Vallentuna (S),2-01,Stockholms län (S)
V479230,,2017.10.03,Ja,2017.10.03,,Får,,,,2017.10.02,2017.10.03,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Morskoga Laggars,6619034,519880,6621086,1474567,RT90,Mindre bra,2017.10.04,Nej,,Nej,,2017.10.04,2-1885,Lindesberg (S),2-18,Örebro län (S)
V479234,,2017.09.30,Ja,2017.10.04,,Annan hund,,Annan,Jack Russel chihuahua,2017.09.30,2017.09.30,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-0380,Lena Ängeby,6651926,653332,6652362,1608454,SWEREF99 TM,Exakt,2017.10.04,Nej,,Nej,,2017.10.04,2-0380,Uppsala (S),2-03,Uppsala län (S)
V479301,,2017.10.09,Ja,2017.10.09,,Jakthund,,Annan,Jämthund,2017.10.09,2017.10.09,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2026,Bastberget söder om Mockfjärd,6693750,496116,6696118,1451706,RT90,Exakt,2017.10.09,Nej,,Nej,,2017.10.09,2-2026,Gagnef (S),2-20,Dalarnas län (S)
V479311,,2017.10.10,Ja,2017.10.10,,Jakthund,,Annan,Jämthund,2017.10.10,2017.10.10,Nej,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1737,Mosinaho,6724514,368572,6728459,1324484,WGS84-UTM Zon 33,Mindre bra,2017.10.10,Nej,,Nej,,2022.04.04,2-1737,Torsby (S),2-17,Värmlands län (S)
V479337,,2017.10.11,Ja,2017.10.11,,Får,,,,2017.10.10,2017.10.11,Nej,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0583,Örbäck,6487318,517844,6489350,1470939,RT90,Mindre bra,2017.10.12,Nej,,Nej,,2017.10.13,2-0583,Motala (S),2-05,Östergötlands län (S)
V479377,,2017.10.15,Ja,2017.10.15,,Jakthund,,Annan,Gråhund,2017.10.15,2017.10.15,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1766,Humsjön,6633142,381604,6636882,1336406,RT90,Mycket bra,2017.10.16,Nej,,Nej,,2017.10.16,2-1766,Sunne (S),2-17,Värmlands län (S)
V479579,,2017.08.17,Ja,2017.08.17,,Annan hund,,Annan,Cavalier king charles spaniel,2017.08.17,2017.08.17,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-0115,Ekskogen,6613021,690680,6612996,1645335,RT90,Exakt,2017.08.17,Nej,,Nej,,2017.10.26,2-0115,Vallentuna (S),2-01,Stockholms län (S)
V479580,,2017.10.03,Ja,2017.10.03,,Annan hund,,Annan,Tibetansk Spaniel,2017.10.03,2017.10.03,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-0117,,6606237,691231,6606204,1645803,RT90,Mycket bra,2017.10.25,Nej,,Nej,,2017.10.25,2-0117,Österåker (S),2-01,Stockholms län (S)
V479618,UI406140 G169-16 V645 +,2017.09.10,Ja,2017.09.10,,Får,,,,2017.09.09,2017.09.10,Nej,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0115,Lilla Benhamra,6612698,681903,6612780,1636553,RT90,Exakt,2017.10.26,Nej,,Nej,,2017.10.26,2-0115,Vallentuna (S),2-01,Stockholms län (S)
V479620,,2017.09.26,Ja,2017.09.27,,Får,,,,2017.09.26,2017.09.26,Nej,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0136,Beteby gård,6557030,681898,6557103,1635873,RT90,Exakt,2017.10.26,Nej,,Nej,,2017.10.26,2-0136,Haninge (S),2-01,Stockholms län (S)
V479660,,2017.10.28,Ja,2017.10.28,,Får,,Annan,Shropchire (ovis aries),2017.10.27,2017.10.28,Nej,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0483,Högtorp Julita,6560933,567887,6562385,1521884,RT90,Exakt,2017.10.28,Nej,,Nej,,2018.04.06,2-0483,Katrineholm (S),2-04,Södermanlands län (S)
V479663,,2017.10.27,Ja,2017.10.27,,Jakthund,,Annan,Jämthund,2017.10.27,2017.10.27,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1784,Salungen,6636220,375541,6640036,1330377,RT90,Exakt,2017.10.27,Nej,,Nej,,2017.10.31,2-1784,Arvika (S),2-17,Värmlands län (S)
V479724,,2017.10.29,Ja,2017.10.30,,Jakthund,,Annan,Jämte ID 977200007264248,2017.10.29,2017.10.29,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1492,Kristinedal,6542722,356578,6546720,1310270,RT90,Mindre bra,2017.10.31,Nej,,Nej,,2018.07.30,2-1492,Åmål (S),2-14,Västra Götalands län (S)
V479778,,2017.11.03,Ja,2017.11.03,,Får,,,,2017.11.02,2017.11.03,Nej,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-2061,"Dalvik, Söderbärke",6656839,539334,6658667,1494487,SWEREF99 TM,Exakt,2017.11.03,Nej,,Nej,,2017.11.03,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
V479783,,2017.09.03,Ja,2017.09.03,,Får,,Annan,Vet ej,2017.09.03,2017.09.03,Nej,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0136,,6563119,685101,6563154,1639150,RT90,Mindre bra,2017.11.06,Nej,,Nej,,2017.11.06,2-0136,Haninge (S),2-01,Stockholms län (S)
V479789,,2017.11.04,Ja,2017.11.05,,Jakthund,,Annan,Jämthund,2017.11.04,2017.11.04,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1737,Sätertjärnsdalen,6661351,386544,6665045,1341692,RT90,Mycket bra,2017.11.05,Nej,,Nej,,2017.11.06,2-1737,Torsby (S),2-17,Värmlands län (S)
V479796,,2017.11.02,Ja,2017.11.03,,Ren,,,,2017.10.29,2017.10.30,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Fjällbonäs,7278177,702948,7278098,1665918,SWEREF99 TM,Mycket bra,2017.11.08,Senare,2018.04.01,Nej,,2017.11.19,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479813,,2017.11.10,Ja,2017.11.10,,Ren,,,,2017.11.09,2017.11.10,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,"Byskeälvsvägen, Fjällbonäs",7276930,702439,7276858,1665393,SWEREF99 TM,Mycket bra,2017.11.11,Senare,2017.12.31,Nej,,2017.11.11,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479826,,2017.11.13,Ja,2017.11.13,,Jakthund,,Annan,Finnstövare,2017.11.13,2017.11.13,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1766,S Gråsjötjärnet,6623893,387697,6627555,1342389,RT90,Mycket bra,2017.11.13,Nej,,Nej,,2017.11.13,2-1766,Sunne (S),2-17,Värmlands län (S)
V479844,,2017.11.14,Ja,2017.11.14,,Jakthund,,Annan,Gråhund,2017.11.14,2017.11.14,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2180,"800 meter nordöst om Kroktjärnen, Hagsta",6748686,608113,6749696,1564410,SWEREF99 TM,Exakt,2017.11.16,Nej,,Nej,,2017.11.17,2-2180,Gävle (S),2-21,Gävleborgs län (S)
V479850,,2017.11.16,Ja,2017.11.16,,Får,,Annan,Ungerskt skruvhornsfår,2017.11.15,2017.11.16,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Dokumenterad,2-1730,Nyback,6647059,350380,6651187,1305335,WGS84-UTM Zon 33,Mycket bra,2017.11.16,Nej,,Nej,,2017.11.18,2-1730,Eda (S),2-17,Värmlands län (S)
V479851,,2017.11.16,Ja,2017.11.16,,Ren,,,,2017.11.16,2017.11.16,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Bergmyrvägen Fjällbonäs,7275517,698810,7275491,1661745,SWEREF99 TM,Mycket bra,2017.11.17,Senare,2017.12.17,Nej,,2018.05.28,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479861,,2017.11.18,Ja,2017.11.18,,Jakthund,,Annan,Jämthund,2017.11.18,2017.11.18,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2121,Homnaberg,6795458,533592,6797400,1490445,RT90,Mindre bra,2017.11.18,Nej,,Nej,,2017.12.06,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
V479862,,2017.11.18,Ja,2017.11.18,,Jakthund,,Annan,Drever,2017.11.18,2017.11.18,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1766,Bråten,6620498,392928,6624094,1347581,RT90,Mycket bra,2017.11.18,Nej,,Nej,,2017.11.18,2-1766,Sunne (S),2-17,Värmlands län (S)
V479863,,2017.11.18,Ja,2017.11.18,,Jakthund,,Annan,Finnstövare,2017.11.18,2017.11.18,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1782,Öst Kapellsheden,6617651,442153,6620647,1396794,RT90,Mindre bra,2017.11.18,Nej,,Nej,,2017.11.18,2-1782,Filipstad (S),2-17,Värmlands län (S)
V479864,,2017.11.10,Ja,2017.11.13,,Ren,,,,2017.11.09,2017.11.10,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,"Byskeälvsvägen, Fjällbonäs",7276559,703404,7276474,1666354,SWEREF99 TM,Mycket bra,2017.11.19,Senare,2017.12.24,Nej,,2017.11.19,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479865,,2017.11.17,Ja,2017.11.18,,Ren,,,,2017.11.13,2017.11.15,Ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,"Bergmyrvägen, Rigguvarrie",7274637,701286,7274579,1664211,SWEREF99 TM,Mycket bra,2017.11.19,Senare,2017.12.24,Nej,,2017.11.19,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479866,,2017.11.18,Ja,2017.11.18,,Ren,,,,2017.11.12,2017.11.15,Ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Hammarbergsforsen,7272672,705409,7272561,1668309,SWEREF99 TM,Mycket bra,2017.11.19,Senare,2017.12.24,Nej,,2017.11.19,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479867,,2017.11.18,Ja,2017.11.18,,Ren,,,,2017.11.18,2017.11.18,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Bergmyrberget,7272629,701431,7272569,1664330,SWEREF99 TM,Mycket bra,2017.11.19,Senare,2017.12.24,Nej,,2017.11.19,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479895,,2017.11.25,Ja,2017.11.25,,Ren,,,,2017.11.21,2017.11.23,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Bergmyrberget,7272478,701711,7272414,1664608,WGS84-UTM Zon 33,Mycket bra,2017.11.25,Nej,,Nej,,2017.11.25,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479903,,2017.11.22,Ja,2017.11.23,,Ren,,,,2017.11.20,2017.11.22,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Luspenåive,7275042,701991,7274975,1664921,SWEREF99 TM,Exakt,2017.11.27,Senare,2017.12.07,Nej,,2017.11.27,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479923,,2017.11.25,Ja,2017.11.25,,Jakthund,,Annan,Jämte,2017.11.25,2017.11.25,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1883,Karlsdal,6585034,476087,6587605,1430345,WGS84-UTM Zon 33,Mindre bra,2017.12.01,Nej,,Nej,,2017.12.01,2-1883,Karlskoga (S),2-18,Örebro län (S)
V479930,,2017.11.29,Ja,2017.11.29,,Ren,,,,2017.11.27,2017.11.29,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Glottje,7289239,688087,7289353,1651197,SWEREF99 TM,Mycket bra,2017.12.02,Senare,2017.12.15,Nej,,2017.12.02,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479931,,2017.11.30,Ja,2017.11.30,,Ren,,,,2017.11.28,2017.11.30,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,"Storholmen, Västra Kikkejaure",7288967,687399,7289089,1650505,SWEREF99 TM,Mycket bra,2017.12.02,Senare,2017.12.15,Nej,,2017.12.02,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479932,,2017.12.01,Ja,2017.12.01,,Ren,,,,2017.12.01,2017.12.01,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Vaksemjaure,7294930,676135,7295198,1639316,SWEREF99 TM,Mycket bra,2017.12.02,Senare,2017.12.15,Nej,,2017.12.02,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479933,,2017.12.02,Ja,2017.12.02,,Ren,,,,2017.12.01,2017.12.01,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,"Glottje, V Kikkejaure",7288431,688308,7288542,1651407,SWEREF99 TM,Mycket bra,2017.12.02,Senare,2017.12.17,Nej,,2017.12.02,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479934,,2017.12.02,Ja,2017.12.02,,Ren,,,,2017.12.01,2017.12.01,Nej,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Vaksemjaure,7295135,676533,7295398,1639716,SWEREF99 TM,Mindre bra,2017.12.02,Senare,2017.12.17,Nej,,2017.12.02,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479939,,2017.12.03,Ja,2017.12.03,,Ren,,,,2017.11.29,2017.12.01,Ja,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,"Vaksemjaur, Hundträsket",7295610,676296,7295876,1639485,SWEREF99 TM,Mycket bra,2017.12.04,Senare,2017.12.20,Nej,,2017.12.04,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479947,,2017.12.05,Ja,2017.12.05,,Ren,,,,2017.12.04,2017.12.05,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Fjällbonäs,7279251,700234,7279207,1663218,SWEREF99 TM,Mycket bra,2017.12.06,Ja,,Nej,,2017.12.06,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479948,,2017.12.04,Ja,2017.12.04,,Ren,,,,2017.11.26,2017.11.29,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Kilver,7276451,701717,7276388,1664665,SWEREF99 TM,Mycket bra,2017.12.06,Ja,,Nej,,2017.12.06,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V479955,,2017.11.14,Ja,2017.11.16,,Annat djur,vildsvin,,,2017.11.13,2017.11.14,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Dokumenterad,2-0484,,6567440,586905,6568664,1540986,WGS84-UTM Zon 33,Mycket bra,2017.12.07,Nej,,Nej,,2018.01.12,2-0484,Eskilstuna (S),2-04,Södermanlands län (S)
V479965,,2017.12.10,Nej,,2017.12.10,Ren,,,,2017.12.09,2017.12.10,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,Skorvdalsfjället,6921315,450857,6924329,1409243,SWEREF99 TM,Exakt,2017.12.10,Ja,,Nej,,2017.12.12,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V479985,,2017.12.10,Ja,2017.12.12,,Får,,Köttraskorsningar,,2017.12.09,2017.12.10,Nej,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-2505,Grundträsk,7259235,699619,7259196,1662346,SWEREF99 TM,Exakt,2017.12.12,Nej,,Nej,,2018.05.09,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V480006,,2017.12.09,Ja,2017.12.09,,Jakthund,,Annan,Jämthund,2017.12.09,2017.12.09,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2180,"Vittersjö, Råhällavägen",6749579,607231,6750600,1563539,SWEREF99 TM,Mycket bra,2017.12.14,Nej,,Nej,,2017.12.14,2-2180,Gävle (S),2-21,Gävleborgs län (S)
V480009,,2002.07.27,Ja,2002.07.27,,Får,,Annan,Blandras,2002.07.26,2002.07.27,Nej,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0581,Bete vid gården,6485211,588009,6486400,1541100,RT90,Mindre bra,2002.07.27,Nej,,Ja,2017.12.14,,2-0581,Norrköping (S),2-05,Östergötlands län (S)
V480010,,2002.07.26,Ja,2002.07.26,,Får,,Annan,Blandras,2002.07.25,2002.07.26,Nej,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0581,Bete vid gården,6485288,586109,6486500,1539200,RT90,Mindre bra,2002.07.26,Nej,,Ja,2017.12.14,,2-0581,Norrköping (S),2-05,Östergötlands län (S)
V480014,,2002.05.17,Ja,2002.05.19,,Får,,Annan,Oxford Down,2002.05.16,2002.05.17,Nej,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0581,Bete i trädgård,6479362,592179,6480500,1545200,RT90,Mindre bra,2002.05.19,Nej,,Ja,2017.12.14,,2-0581,Norrköping (S),2-05,Östergötlands län (S)
V480015,,2002.01.31,Ja,2002.02.01,,Får,,Annan,Pälsfår,2002.01.30,2002.01.31,Nej,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0562,Bete vi sjö,6532512,539354,6534300,1493000,RT90,Mindre bra,2002.02.01,Nej,,Ja,2017.12.14,,2-0562,Finspång (S),2-05,Östergötlands län (S)
