"NAME_2","NAME_1","Autumn","sum_fate","n_territories","prop_disappearance","ruggedness_mean","average_gravel_km","average_paved_km","pop_mean","mean_snow","mean_artificial_area_total","hunt_county2","mean_fi","mean_maxfi","mean_number_neighbour_terr","mean_bear_density_BZtiff","wolfLKill_n","wolfLKill_last5y","sheepAttacks_n","NoAffectedSheep_last5y","AttackDogs_n","AttackDogs_last5y","IndividualIncome"
"Kristinehamn","Värmland",2012,0,1,0,0.216,1.58,0.44,-0.343139141659968,55.4090722495895,0.02005,1.39170474787692,0.790780638768644,0.256836,3,-0.725822232433594,-0.447213595499958,0,-0.836660026534075,1,NA,1,242904
"Kristinehamn","Värmland",2013,1,1,1,0.212,1.55,0.42,-0.321865791278073,73.9195402298851,0.01832,0.635343471856854,-0.204483972036223,0.256836,3,1.24504337997972,-0.447213595499958,0,0.358568582800318,3,NA,1,247606
"Kristinehamn","Värmland",2014,1,2,0.5,0.267,1.25,0.41,-0.0232791234179021,59.7902976901633,0.00506,-0.272290059367223,-1.65125214442389,0,3,0.932423317321059,1.78885438199983,1,1.55379719213471,25,NA,1,248202
"Kristinehamn","Värmland",2015,1,1,1,0.184,1.43,0.38,-0.986506038209568,58.4047619047619,0.00725,-1.02865133538729,0.392560696760242,0.214954,0,-0.725822232433594,-0.447213595499958,1,-0.239045721866879,27,NA,1,257246
"Kristinehamn","Värmland",2018,1,1,1,0.238,1.53,0.41,1.67479009456551,80.051724137931,0.01582,-0.726106824979262,0.672394780931229,0.244385,5,-0.725822232433594,-0.447213595499958,1,-0.836660026534075,25,NA,0,270288
"Köping","Västmanland",2004,0,1,0,0.238,1.13,0.37,-0.528516401258116,76.140625,0.00192,1.91706241963315,0.133338395725393,0.296875,0,-0.454493129784958,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,239282
"Köping","Västmanland",2005,0,1,0,0.237,1.13,0.38,-0.533166006502877,81.265625,0.00192,1.23313744830457,0.133338395725393,0.296875,0,-0.454493129784958,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,242675
"Köping","Västmanland",2006,0,1,0,0.235,1.13,0.38,-0.535490809125257,75.703125,0.00084,0.549212476975983,0.133338395725393,0.296875,0,-0.109519731254254,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,243414
"Köping","Västmanland",2007,0,1,0,0.235,1.12,0.37,-0.537815611747638,65.5572916666667,0.00029,-0.818637465681184,0.133338395725393,0.296875,1,-0.454493129784958,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,248442
"Köping","Västmanland",2008,1,1,1,0.234,1.13,0.37,-0.544790019614779,52.09375,0.00064,-1.04661245612404,-0.849954427317618,0.296875,1,-0.365728044782906,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,249733
"Köping","Västmanland",2010,1,2,0.5,0.23,1.15,0.37,-0.544790019614779,77.7135416666667,0.00084,0.0932624960902616,-0.296852214355923,0.299316,2,0.211245007730436,-0.42174116783665,0,-0.301511344577764,0,-0.301511344577764,0,244406
"Köping","Västmanland",2011,0,2,0,0.2195,1.28,0.425,0.612310741596425,75.4919354838709,0.005025,-0.476674980016891,1.1681979942308,0.325653,3,0.0562423403594272,-0.42174116783665,0,3.01511344577764,8,3.01511344577764,1,246552
"Köping","Västmanland",2012,1,2,0.5,0.217,1.35,0.48,2.47745338947982,58.2676767676768,0.00871,0.321237486533122,0.186001954068959,0.299316,2,-0.453820667019791,-0.42174116783665,0,-0.301511344577764,8,-0.301511344577764,1,252537
"Köping","Västmanland",2013,1,2,0.5,0.235,1.12,0.37,-0.502943572411931,76.8177083333333,0.00091,0.0932624960902616,1.1681979942308,0.35199,5,2.92799457900538,1.12464311423107,1,-0.301511344577764,8,-0.301511344577764,1,256934
"Köping","Västmanland",2014,2,2,1,0.23,1.14,0.37,-0.486669954055268,63.5124810517517,0.00028,-0.362687484795461,-2.45985189640819,0.2520755,3,-0.448440964898455,-0.42174116783665,1,-0.301511344577764,8,-0.301511344577764,1,263197
"Köping","Västmanland",2018,1,2,0.5,0.213,1.38,0.5,1.12441826325439,76.530303030303,0.00782,-1.50256243700977,0.550907012649597,0.319611,2,-0.454493129784958,2.67102739629878,2,-0.301511344577764,0,-0.301511344577764,3,283695
"Laxå","Orebro",1999,0,2,0,0.154,1.25,0.35,0.827241168064523,NA,0.00347,0.869561046163021,-0.761298348257944,0.125,0,NA,NA,NA,-0.377964473009227,0,-0.377964473009227,0,219215
"Laxå","Orebro",2000,0,2,0,0.161,1.28,0.37,0.859660203874913,45.4632056451613,0.00377,0.663224526734507,-0.761298348257944,0.125,0,NA,-0.408248290463863,0,-0.377964473009227,0,-0.377964473009227,0,222151
"Laxå","Orebro",2001,0,1,0,0.16,1.3,0.33,0.567888881581413,62.3788194444444,0.00332,0.869561046163021,-0.761298348257944,0.125,0,NA,-0.408248290463863,0,-0.377964473009227,0,-0.377964473009227,0,224101
"Laxå","Orebro",2004,0,1,0,0.157,1.28,0.34,0.36429733669217,72.0888888888889,0.00308,0.766392786448765,0.660194478459249,0.304688,0,NA,-0.408248290463863,0,2.26778683805536,14,-0.377964473009227,0,231162
"Laxå","Orebro",2008,0,1,0,0.159,1.29,0.33,0.114022380235968,48.752688172043,0.00303,-0.781131109265086,1.67995625621183,0.433594,0,NA,2.04124145231932,1,-0.377964473009227,4,2.26778683805536,1,242524
"Laxå","Orebro",2018,0,1,0,0.19,1.4,0.39,-0.93440923787201,73.9847756410256,0.0035,-1.19380414812211,-0.0562556898972501,NA,1,NA,-0.408248290463863,0,-0.377964473009227,0,-0.377964473009227,0,269103
"Laxå","Orebro",2019,1,2,0.5,0.203,1.41,0.39,-1.79870073257698,56.6236559139785,0.00315,-1.19380414812211,NA,NA,0,NA,-0.408248290463863,0,-0.377964473009227,0,-0.377964473009227,0,266519
"Lekeberg","Orebro",2019,0,1,0,0.19,1.36,0.49,NA,58.546875,0.01041,NA,NA,0.402695,3,NA,NA,0,NA,50,NA,1,310195
"Leksand","Dalarna",2001,0,1,0,0.254,1.06,0.23,-0.97009837920585,81.5505050505051,0.00096,2.04266714933428,-0.368865028579055,0.234375,0,-1.54337611944724,-0.393397896234721,0,-0.56649565222057,0,-0.718243006142779,0,216464
"Leksand","Dalarna",2002,1,1,1,0.25,1.06,0.23,-0.973428135655406,83,0.00096,1.84812742082625,-1.72804229450089,0.234375,0,-1.6666846454644,-0.393397896234721,0,-0.56649565222057,0,-0.718243006142779,0,221262
"Leksand","Dalarna",2005,0,2,0,0.175,0.99,0.28,-0.213178143092926,81.875,0.00028,1.06996850679415,-0.550892261413094,0.219727,1,-0.0558609302839954,-0.393397896234721,0,-0.56649565222057,0,-0.718243006142779,0,237452
"Leksand","Dalarna",2006,1,2,0.5,0.178,1.01,0.29,-0.213178143092926,81.6960784313726,0.00028,0.486349321270067,-0.550892261413094,0.219727,1,-0.549399714791084,-0.393397896234721,0,-0.56649565222057,0,-0.718243006142779,0,242240
"Leksand","Dalarna",2007,0,2,0,0.249,0.99,0.26,-0.976757892104961,74.75,0.00018,0.0972698642540138,0.365333016908429,0.293457,1,-0.279431083438653,-0.393397896234721,0,0.653648829485273,8,0.287297202457112,1,244519
"Leksand","Dalarna",2008,0,2,0,0.245,1.02,0.25,-0.976757892104961,83.2956989247312,0.00096,-0.29180959276204,0.365333016908429,0.293457,1,-0.674079302781255,-0.393397896234721,0,-0.56649565222057,8,0.287297202457112,2,246249
"Leksand","Dalarna",2009,0,6,0,0.215,1.17,0.34,0.371438295943674,80.3389557537743,0.00413,-0.486349321270067,-0.184808091027907,0.249186333333333,1.66666666666667,0.489415494389841,-0.393397896234721,0,-0.56649565222057,8,-0.718243006142779,2,252174
"Leksand","Dalarna",2010,0,4,0,0.229,1.225,0.33,0.67979594154883,87.0265940656566,0.00397,-0.486349321270067,-0.047272814043823,0.260254,2,-0.128831895292033,2.36038737740833,4,-0.56649565222057,8,-0.718243006142779,2,250549
"Leksand","Dalarna",2011,3,4,0.75,0.22125,1.1075,0.3575,0.0957233627323249,82.4544270833333,0.00335,-0.486349321270067,0.316032939118912,0.28948975,4.5,0.394358824742479,-0.393397896234721,4,0.0435765886323515,25,0.287297202457112,3,249939
"Leksand","Dalarna",2012,0,1,0,0.238,1.06,0.25,-0.986747161453627,78.5632183908046,0.00096,-1.26450823530217,0.365333016908429,0.293457,1,-0.688682200938247,-0.393397896234721,4,0.0435765886323515,34,1.292837411057,4,256482
"Leksand","Dalarna",2013,2,4,0.5,0.233,1.26,0.335,0.714758384269161,79.7541360294117,0.00715,-0.680889049778093,0.198659050470244,0.3519285,0.5,1.11456897400984,-0.393397896234721,4,-0.56649565222057,34,-0.718243006142779,3,263930
"Leksand","Dalarna",2014,1,3,0.333333333333333,0.243,1.13333333333333,0.296666666666667,0.164238651276009,77.4251528568417,0.0037,-0.680889049778093,1.06135604469615,0.460693333333333,0.666666666666667,1.20985415398604,-0.393397896234721,4,0.0435765886323515,39,1.292837411057,5,266896
"Leksand","Dalarna",2015,2,2,1,0.239,1.255,0.325,0.748055948764715,70.9057765151515,0.006885,-0.486349321270067,2.28729355157602,0.44812,1,1.72897884102652,2.36038737740833,4,3.09393779289696,99,-0.718243006142779,5,277172
"Leksand","Dalarna",2016,0,1,0,0.209,1.49,0.45,2.53613516217594,73.39375,0.01362,-0.680889049778093,-1.52856788560875,0.141052,3,0.649169604282175,-0.393397896234721,4,0.653648829485273,86,2.29837761965689,7,282903
"Lilla Edet","Västra Götaland",2007,0,1,0,0.36,1.65,0.56,NA,37.6779755283648,0.01113,NA,NA,0.398438,0,NA,NA,0,NA,0,NA,0,NA
"Lindesberg","Orebro",2009,0,1,0,0.235,1.22,0.38,-0.0696379077186728,79.8645833333333,0.0034,0.649791469772394,0.378413460400367,0.299316,2,-0.565239316234778,-0.333333333333333,1,1.539600717839,5,-0.333333333333333,0,250648
"Lindesberg","Orebro",2011,0,1,0,0.248,1.32,0.34,-1.00513241435581,81.3802083333333,0.00161,1.58966841712175,0.468364629707029,0.302246,3,0.981013276805884,-0.333333333333333,1,-0.769800358919501,28,-0.333333333333333,0,248845
"Lindesberg","Orebro",2013,0,3,0,0.233,1.40666666666667,0.35,-1.52708213908898,79.390625,0.00394333333333333,1.17194532941092,-2.63336454172065,0.201212666666667,6.33333333333333,2.32012063488932,-0.333333333333333,1,0.384900179459751,52,-0.333333333333333,2,259074
"Lindesberg","Orebro",2014,0,1,0,0.235,1.18,0.36,-0.526343916860194,66.505608974359,0.00273,0.336499153989275,0.168547865390011,0.299316,5,-0.521219301403408,-0.333333333333333,1,-0.769800358919501,47,2.66666666666667,3,260539
"Lindesberg","Orebro",2015,0,1,0,0.235,1.17,0.38,0.0441872822519834,61.0050505050505,0.0014,-0.290085477576961,0.318456247548519,0.297363,3,-0.483544513935118,2.66666666666667,5,-0.769800358919501,24,-0.333333333333333,3,267085
"Lindesberg","Orebro",2016,0,1,0,0.235,1.21,0.39,0.0843372610776115,62.1333333333333,0.00347,-0.290085477576961,0.318456247548519,0.297363,5,-0.55135913137804,-0.333333333333333,5,-0.769800358919501,24,-0.333333333333333,3,274341
"Lindesberg","Orebro",2017,0,1,0,0.224,1.16,0.41,1.12482396234377,61.1616161616162,0.00028,-0.916670109143196,0.168547865390011,0.29248,3,-0.439127922393555,-0.333333333333333,4,0.384900179459751,13,-0.333333333333333,1,281277
"Lindesberg","Orebro",2018,0,1,0,0.237,1.18,0.37,0.117661743502883,81.6354166666667,0.00182,-1.22996242492631,0.168547865390011,0.29248,5,-0.541444713623227,-0.333333333333333,4,-0.769800358919501,1,-0.333333333333333,1,281852
"Lindesberg","Orebro",2019,0,3,0,0.234,1.30333333333333,0.416666666666667,1.75718612884741,64.4278724747475,0.00345333333333333,-1.0211008810709,0.644030360346183,0.307968,3.33333333333333,-0.199199012727076,-0.333333333333333,4,1.539600717839,16,-0.333333333333333,0,282049
"Linköping","Östergötland",2018,0,1,0,0.253,1.41,0.39,NA,74.8010752688172,0.00471,NA,NA,0.204487,0,NA,NA,0,NA,4,NA,0,299792
"Ljusdal","Gävleborg",2006,0,3,0,0.172,1.04,0.253333333333333,0.482935681045857,87.9895833333333,0.000246666666666667,-0.911728003656871,0.870513104577979,0.292969,2,-1.36295011829968,-0.393397896234721,0,-0.511999759141367,1,-1.06414481213069,0,230009
"Ljusdal","Gävleborg",2007,1,4,0.25,0.1745,1.02,0.21,1.32454094960147,82.0572916666667,0,-1.72603052685918,0.762602535389991,0.292969,3,-0.34158517541261,-0.393397896234721,0,-0.511999759141367,1,1.17055929334376,3,230414
"Ljusdal","Gävleborg",2008,0,3,0,0.183,1.02666666666667,0.283333333333333,0.214866228810745,82.687806372549,0.00122666666666667,-1.31887926525803,0.870513104577979,0.292969,0.666666666666667,-0.576176185648406,-0.393397896234721,0,-0.0341333172760911,2,1.17055929334376,6,230040
"Ljusdal","Gävleborg",2009,0,4,0,0.1815,1.1225,0.23,0.710637438713622,83.46484375,0.00056,-0.606364557456004,0.870513104577979,NA,0.5,0.934250841623151,-0.393397896234721,0,-0.511999759141367,2,-0.319243443639208,7,234628
"Ljusdal","Gävleborg",2010,3,5,0.6,0.1818,1.134,0.234,1.48517291863309,88.0960041592395,0.000448,0.716877042747746,NA,NA,1,1.70727679015294,-0.393397896234721,0,-0.511999759141367,2,-1.06414481213069,7,231188
"Ljusdal","Gävleborg",2011,1,4,0.25,0.1695,1.085,0.23,-0.20445101410852,81.7746212121212,0.0006575,1.32760393514948,1.10945624503384,NA,0.25,0.967291388412446,-0.393397896234721,0,-0.0341333172760911,18,-0.319243443639208,8,230413
"Ljusdal","Gävleborg",2012,2,4,0.5,0.1725,1.1,0.25,-0.693843778765908,86.9527777777778,0.00104,1.73475519675063,NA,NA,0,0.460993848817532,-0.393397896234721,0,-0.511999759141367,18,-0.319243443639208,6,238126
"Ljusdal","Gävleborg",2013,0,2,0,0.192,1.12,0.26,-1.48022743916878,81.8904761904762,0.00112,0.716877042747746,NA,NA,0,-0.082805948377627,-0.393397896234721,0,-0.0341333172760911,20,1.91546066183525,7,244045
"Ljusdal","Gävleborg",2014,0,1,0,0.188,1.13,0.24,-1.48022743916878,83.2073732718894,0,0.309725781146592,-1.55985833233714,NA,0,-0.34788105032366,2.36038737740833,2,-0.0341333172760911,22,-0.319243443639208,7,247013
"Ljusdal","Gävleborg",2015,0,1,0,0.186,1.13,0.2,-1.1834986713101,81.015625,0.00033,0.309725781146592,-1.55985833233714,NA,0,-0.982894254766726,-0.393397896234721,2,3.31093177578084,43,0.425657924852277,9,253617
"Ljusdal","Gävleborg",2016,1,5,0.2,0.1814,1.094,0.224,-0.795339696535239,79.9409044665013,0.000736,-0.178855732774792,-0.843639025583237,0.2004272,1.4,-1.48458846902017,-0.393397896234721,2,0.443733124589184,29,-0.319243443639208,9,260325
"Ljusdal","Gävleborg",2017,0,5,0,0.183,1.108,0.204,0.372073060121505,81.4292524509804,0.000158,0.0654350241858987,-0.316866225988324,0.21775,1.6,-0.652830026706349,-0.393397896234721,2,-0.511999759141367,29,-1.06414481213069,8,262062
"Ljusdal","Gävleborg",2018,0,5,0,0.1856,1.112,0.23,0.17621110310383,82.3560147849462,0.00062,0.472586285787054,-0.429588255312137,0.2106092,1.6,0.390220707541003,2.36038737740833,4,-0.511999759141367,25,-1.06414481213069,4,264917
"Ljusdal","Gävleborg",2019,1,3,0.333333333333333,0.181,1.07666666666667,0.226666666666667,1.07115065902721,85.2321216793169,0.000503333333333333,-0.911728003656871,0.226212077400218,0.252153333333333,1.33333333333333,1.37167765200816,-0.393397896234721,2,-0.0341333172760911,24,1.17055929334376,6,268957
"Ljusnarsberg","Orebro",2012,0,1,0,0.244,1.36,0.35,-0.872871560943972,70.960986744531,0.00301,1,-0.577350269189622,0.302246,2,-0.445066479423765,NA,1,-0.577350269189626,12,NA,0,223320
"Ljusnarsberg","Orebro",2014,0,1,0,0.242,1.35,0.34,-0.218217890235995,72.1236596736597,0.00277,0,-0.577350269189622,0.302246,5,1.14526660947262,NA,1,1.15470053837925,2,NA,0,225647
"Ljusnarsberg","Orebro",2016,1,2,0.5,0.241,1.34,0.38,1.09108945117996,65.8125,0.00592,-1,1.15470053837925,0.336578,6,-0.700200130048853,NA,2,-0.577350269189626,2,NA,0,237017
"Ludvika","Dalarna",1999,0,1,0,0.275,1.29,0.23,1.68891891511439,NA,0.00134,1.07288245573425,-1.01085215776326,0.1875,0,0.28785944656618,NA,NA,1.49128634996049,10,-0.853912563829966,1,214900
"Ludvika","Dalarna",2000,1,2,0.5,0.298,1.31,0.23,-0.552321056998624,73.7205228031146,0.00191,1.23406667443611,-1.53847534409382,0.1875,0,-1.43384227550779,-0.467336508902655,0,-0.583546832593234,10,-0.853912563829966,0,218362
"Ludvika","Dalarna",2001,0,1,0,0.319,1.06,0.29,-0.725836409678342,77.0104166666667,0.00085,2.20117198664727,-1.01085215776326,0.1875,0,-1.43533041390795,-0.467336508902655,0,0.453869758683627,11,-0.853912563829966,0,221428
"Ludvika","Dalarna",2002,1,1,1,0.305,1.1,0.29,-0.743910925582479,79.3212121212121,0.00302,1.87880354924355,-2.06609853042438,0.1875,0,-1.71882077913989,-0.467336508902655,0,-0.583546832593234,11,-0.853912563829966,0,226079
"Ludvika","Dalarna",2008,0,1,0,0.333,1.17,0.22,-0.68607247468924,83.34375,0,-0.377775512582483,0.835828994393689,0.296875,1,-0.499068139442474,-0.467336508902655,0,-0.583546832593234,0,-0.853912563829966,1,247691
"Ludvika","Dalarna",2009,0,1,0,0.286,1.26,0.23,1.30573917794668,80.6063988095238,0.00191,-0.538959731284343,1.29750350341842,0.324219,1,0.0404564375383079,-0.467336508902655,0,-0.583546832593234,0,1.0978875820671,1,255685
"Ludvika","Dalarna",2010,1,1,1,0.293,1.29,0.22,2.02871981411217,82.5520833333333,0.00191,-0.538959731284343,0.877042696724342,0.324219,2,0.201249791676423,-0.467336508902655,0,-0.583546832593234,0,-0.853912563829966,1,252789
"Ludvika","Dalarna",2011,1,4,0.25,0.285,1.28,0.255,0.674360188383359,83.5182291666667,0.001765,-0.538959731284343,-0.407740866918019,0.312775,2,0.590658407540293,1.72330337657854,5,1.49128634996049,2,-0.853912563829966,1,250507
"Ludvika","Dalarna",2012,0,1,0,0.316,1.15,0.28,-0.704146990593377,71.7385912698413,0.00178,-1.02251238738992,0.464838137649966,0.274902,3,-0.775787474953649,-0.467336508902655,5,-0.583546832593234,2,1.0978875820671,2,258199
"Ludvika","Dalarna",2013,0,2,0,0.281,1.3,0.315,-0.677035216737171,81.0989583333333,0.00478,-0.538959731284343,0.549342267172668,0.2891845,4,1.3256871668431,-0.467336508902655,5,-0.583546832593234,2,1.0978875820671,3,267027
"Ludvika","Dalarna",2014,0,1,0,0.312,1.22,0.26,-0.689687377870067,75.2020202020202,0.00127,-0.700143949986202,0.63384639669537,0.284912,4,0.7709091712606,-0.467336508902655,5,2.52870294123735,17,1.0978875820671,3,268239
"Ludvika","Dalarna",2015,0,2,0,0.319,1.16,0.235,-0.917426278262196,76.1510416666667,0.000935,-0.619551840635272,0.24636837062519,0.2619625,6,1.39652255469108,1.2851753994823,9,0.453869758683627,19,1.0978875820671,4,274055
"Ludvika","Dalarna",2016,1,2,0.5,0.2865,1.22,0.28,0.726631688378124,70.3780303030303,0.002225,-0.700143949986202,1.34696501139779,0.3271485,4.5,0.505946129110749,2.59955933077102,11,-0.583546832593234,17,1.0978875820671,5,276846
"Ludvika","Dalarna",2017,0,1,0,0.322,1.17,0.27,-0.653538346061793,77.0052083333333,0.00121,-0.377775512582483,-0.384305955473961,0.224609,1,0.0667964872212752,-0.467336508902655,11,-0.583546832593234,17,-0.853912563829966,4,280734
"Ludvika","Dalarna",2018,0,2,0,0.2925,1.18,0.27,0.589988348142846,82.8339157706093,0.002015,-0.216591293880624,0.236449054722176,0.261375,1,1.29056710059914,-0.467336508902655,11,-0.583546832593234,17,1.0978875820671,4,281230
"Ludvika","Dalarna",2019,0,1,0,0.328,1.13,0.28,-0.664383055604275,82.2070707070707,0.00186,-0.216591293880624,-0.0698594203629112,0.243233,2,-0.6138036100954,-0.467336508902655,11,-0.583546832593234,2,-0.853912563829966,3,280349
"Lørenskog","Akershus",2014,0,1,0,0.398,1.2,1.86,NA,58.3372596153846,0.04327,NA,NA,0.256958,0,NA,NA,0,NA,0,NA,0,450100
"Malung","Dalarna",2000,0,1,0,0.31,0.88,0.22,0.981984528639902,73.6349126344086,0,1.71633558010091,-1.35427440277609,0.1875,0,-1.2671168106921,NA,0,0.120096115353815,1,-0.902692700427912,1,204785
"Malung","Dalarna",2001,0,1,0,0.32,0.91,0.21,1.27716943632925,77.1262626262626,0,1.82108845588172,-1.35427440277609,0.1875,0,-1.19764801242005,NA,0,-0.660528634445984,1,-0.169254881330234,2,207822
"Malung","Dalarna",2002,1,1,1,0.32,0.91,0.21,1.22382276626491,78.6606060606061,0,1.61158270432011,-1.35427440277609,0.1875,0,-1.22751788882695,NA,0,0.120096115353815,3,-0.902692700427912,2,215027
"Malung","Dalarna",2007,0,2,0,0.206,0.655,0.195,-0.489316631734597,80.6151657706093,0.000575,-0.064463308172804,1.1875697146474,0.280029,1.5,0.000230041813719804,NA,0,0.120096115353815,11,0.564182937767445,3,234448
"Malung","Dalarna",2008,0,2,0,0.2,0.73,0.215,-0.484693253662354,84.4666053921569,0.001415,-0.535851249186435,0.765055330529645,0.2646485,2,0.456225708604078,NA,0,0.120096115353815,12,-0.902692700427912,3,233655
"Malung","Dalarna",2009,0,1,0,0.249,0.91,0.25,0.299147151816349,77.5757575757576,0.00094,-0.692980562857646,0.054152662255442,0.23877,2,-0.636307692230352,NA,0,1.68134561495341,112,1.29762075686512,6,238197
"Malung","Dalarna",2010,0,1,0,0.253,0.8,0.22,0.281364928461569,79.0989583333333,0.00057,-0.378721935515225,0.054152662255442,0.23877,1,-0.595151269666843,NA,0,-0.660528634445984,112,1.29762075686512,8,239870
"Malung","Dalarna",2011,1,2,0.5,0.212,0.815,0.255,-0.395426492421358,81.0568181818182,0.007405,-0.640604124967243,1.6092737106548,0.29538,2.5,0.208039039101734,NA,0,2.46197036475321,168,2.0310585759628,12,236838
"Malung","Dalarna",2012,2,3,0.666666666666667,0.270666666666667,0.866666666666667,0.236666666666667,1.30443551213991,78.2527777777778,0.00495666666666667,-0.169216183953611,0.852243018584373,0.316874,2,-0.449016455283745,NA,0,-0.660528634445984,157,-0.169254881330234,11,244397
"Malung","Dalarna",2014,2,4,0.5,0.2305,0.755,0.2425,0.0283238901230497,83.6290951497901,0.007465,-0.692980562857646,0.573831207266832,0.27619625,1.75,0.531689817783513,NA,0,-0.660528634445984,68,-0.169254881330234,11,257612
"Malung","Dalarna",2015,1,1,1,0.171,0.71,0.26,-1.34179641936275,77.8177083333333,0.01323,-0.692980562857646,-0.396038536140047,0.222382,0,1.11914494420324,NA,0,-0.660528634445984,68,-0.169254881330234,9,269065
"Malung","Dalarna",2017,1,1,1,0.15,0.64,0.21,-1.34321899723113,86.2239583333333,0.00222,-0.692980562857646,-0.814171330305151,0.207161,0,1.40220469441064,NA,0,-0.660528634445984,19,-0.902692700427912,4,280352
"Malung","Dalarna",2018,1,1,1,0.153,0.64,0.22,-1.34179641936275,81.3958333333333,0.00222,-0.588227687076839,0.176754768579524,0.243233,0,1.6552238832031,NA,0,-0.660528634445984,7,-0.902692700427912,2,283001
"Marker","Ãstfold",2017,0,1,0,0.355,1.27,0.44,-0.707106781186662,67.847619047619,0.00189,0.707106781186549,-0.707106781186547,0.222382,2,-0.707106781186548,NA,0,NA,0,NA,0,398300
"Marker","Ãstfold",2019,0,1,0,0.349,1.28,0.42,0.707106781186433,73.5416666666667,0.00101,-0.707106781186546,0.707106781186547,0.249086,4,0.707106781186548,NA,0,NA,0,NA,0,426600
"Mellerud","Västra Götaland",2009,0,2,0,0.339,1.305,0.49,-1.09771390210109,71.9630458454604,0.00159,-1.12855298537376,1.15470053837925,0.3491215,2,NA,-0.577350269189626,0,-0.800640769025436,18,-0.577350269189626,0,221151
"Mellerud","Västra Götaland",2013,0,1,0,0.278,1.26,0.52,0.238585873038921,58.1372549019608,0.00094,0.775880177444458,-0.577350269189626,0.27356,1,NA,-0.577350269189626,1,-0.320256307610174,5,-0.577350269189626,0,227105
"Mellerud","Västra Götaland",2014,1,1,1,0.292,1.27,0.52,0.859128029062171,41.2284226190476,0.00134,0.352672807929299,-0.577350269189626,0.27356,1,NA,1.15470053837925,2,1.12089707663561,19,1.15470053837925,2,228444
"Mora","Dalarna",1998,0,1,0,0.264,1.07,0.22,2.46330484276517,NA,0.00053,1.62951718887013,-1.68292645689931,0.125,0,-1.58444335665977,NA,NA,-0.301511344577764,0,-0.833476259898716,0,205536
"Mora","Dalarna",2005,0,1,0,0.288,1.17,0.25,-1.15925063719257,84.0707070707071,0.0021,1.62951718887013,0.13005478845621,0.23877,1,-0.618356185828342,-0.316227766016838,0,-0.301511344577764,0,2.22260335972991,3,242390
"Mora","Dalarna",2006,0,2,0,0.2915,1.13,0.2,-0.277391486052708,84.7708333333333,0.00094,0.850182881149631,0.635815522965249,0.270508,0,-0.601102436304786,-0.316227766016838,0,-0.301511344577764,0,1.20391015318703,5,244588
"Mora","Dalarna",2007,0,2,0,0.2745,1.12,0.2,0.180116907588404,80.6550347222222,0.00128,0.330626676002635,0.635815522965249,0.2821045,1,0.0603547433835134,-0.316227766016838,0,-0.301511344577764,0,-0.833476259898716,5,246702
"Mora","Dalarna",2008,0,2,0,0.28,1.145,0.21,-0.29413776693269,83.65625,0.00105,-0.188929529144363,0.635815522965249,0.2821045,0.5,-0.0367513237748635,-0.316227766016838,0,-0.301511344577764,0,-0.833476259898716,5,247595
"Mora","Dalarna",2009,0,1,0,0.271,1.18,0.18,0.554228822447205,81.4656862745098,0,-0.448707631717861,1.14157625747429,0.302246,1,-0.660526560108692,-0.316227766016838,0,-0.301511344577764,0,-0.833476259898716,5,253595
"Mora","Dalarna",2010,0,2,0,0.2845,1.13,0.2,-0.313898378371069,86.4375,0.00105,-0.448707631717861,0.820611488613181,0.2821045,0.5,0.216369163897405,2.84604989415154,1,-0.301511344577764,0,0.185216946644159,3,249934
"Mora","Dalarna",2011,3,5,0.6,0.1916,1.13,0.258,-0.414911944639121,82.1890541358283,0.003656,-0.448707631717861,-0.629376713850282,0.2560548,2.8,0.651401888717179,-0.316227766016838,1,-0.301511344577764,0,0.185216946644159,2,249091
"Mora","Dalarna",2012,1,2,0.5,0.085,1.02,0.27,-0.177248726390415,81.141975308642,0.00714,-1.48782004201186,-1.86577829217954,0.227051,0,0.720743541428717,-0.316227766016838,1,-0.301511344577764,0,0.185216946644159,3,256815
"Mora","Dalarna",2013,1,1,1,0.32,1.13,0.23,-1.18202557918934,81.7373737373737,0.00058,-0.708485734291359,0.27400011314019,0.247803,0,2.26750227540701,-0.316227766016838,1,-0.301511344577764,0,0.185216946644159,4,264612
"Mora","Dalarna",2016,1,1,1,0.256,1.18,0.19,0.621213945967133,79.23125,0,-0.708485734291359,-0.0956077536504916,0.224609,0,-0.415191750157373,-0.316227766016838,0,3.01511344577764,5,-0.833476259898716,2,286773
"Munkedal","Västra Götaland",2013,0,1,0,0.346,1.35,0.42,-0.707106781186547,64.6822916666667,0.00085,0.707106781186547,0.707106781186548,0.152161,1,NA,NA,1,0.707106781186548,32,-0.707106781186547,1,250717
"Munkedal","Västra Götaland",2014,1,1,1,0.343,1.26,0.38,0.707106781186548,49.9741421568627,0,-0.707106781186547,-0.707106781186548,0.152161,1,NA,NA,0,-0.707106781186548,69,0.707106781186547,2,254131
