mod_id,id,sex,Country_fatefile,territory,Revir_Vinter,Autumn,Spring,Fate,confirmed.illegal,Radio.collar,Comment,geometry,NAME_1,NAME_2,KommunerNamn,SLU.ID,ruggedness_mean,average_gravel_km,average_paved_km,artificial_area_total,pop_mean,mean_snow,hunt_afo,hunt_county2,Fi,number_neighbour_terr,bear_density_BZtiff,mean_fi,max_fi,wolfLKill_cumall,wolfLKill_last5y,wolfLKill_n,NoAffectedSheep_cumall,NoAffectedSheep_last5y,NoAffectedSheep,sheepAttacks_n,AttackDogs_cumall,AttackDogs_last5y,AttackDogs_n,IndividualIncome,income_prop,year_average,first_yeardet,last_yeardet,years_firstdet,time_start,time_end
1641,G10-06,F,S,Acksjön,Acksjön_0506,2005,2006,NA,NA,0,NA,list(),Värmland,Hagfors,hagfors,G10-06,0.343,1.03,0.32,0.00329,5.667,80.125,NA,3.9,0.23877,2,8.42e-6,0.21313500000000002,0.23877,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2005,2013,0,0,1
1642,M-09-17,M,S,Acksjön,Acksjön_0506,2005,2006,NA,NA,1,NA,list(),Värmland,Hagfors,hagfors,M-09-17,0.343,1.03,0.32,0.00329,5.667,80.125,NA,3.9,0.1875,2,8.42e-6,0.21313500000000002,0.23877,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2005,2013,0,0,1
1653,M-02-06,F,S,Halgån 1,Halgån_0506,2005,2006,NA,NA,1,NA,list(),Värmland,Hagfors,hagfors,M-02-06,0.333,0.9,0.27,2.6e-4,4.333,80.4191919191919,NA,3.8,0.269531,5,5.17e-5,0.2285155,0.269531,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2003,2005,2,2,3
1654,M-04-01,M,S,Halgån 1,Halgån_0506,2005,2006,illegal,NA,1,NA,list(),Värmland,Hagfors,hagfors,M-04-01,0.333,0.9,0.27,2.6e-4,4.333,80.4191919191919,NA,3.8,0.1875,5,5.17e-5,0.2285155,0.269531,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2003,2005,2,2,3
1657,M-05-08,M,S,Jangen 3,Jangen_0506,2005,2006,NA,NA,1,NA,list(),Värmland,Hagfors,hagfors,M-05-08,0.407,1.2,0.32,0.00173,6.967,78.9166666666667,NA,4,0.125,2,2.23e-5,0.1828124,0.269531,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2004,2006,1,1,2
1658,M-06-05,F,S,Jangen 3,Jangen_0506,2005,2006,NA,NA,1,NA,list(),Värmland,Hagfors,hagfors,M-06-05,0.407,1.2,0.32,0.00173,6.967,78.9166666666667,NA,4,0.269531,2,2.23e-5,0.1828124,0.269531,0,0,0,14,14,11,4,2,2,0,228482,0.9389434150533481,243339.47747747749,2004,2006,1,1,2
1709,M-02-06,F,S,Halgån 1,Halgån_0405,2004,2005,NA,NA,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-02-06,0.298,0.84,0.26,0,4.367,79.1868686868687,NA,4.3,0.269531,2,8.88e-5,0.2285155,0.269531,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2003,2005,1,1,2
1710,M-04-01,M,S,Halgån 1,Halgån_0405,2004,2005,NA,NA,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-04-01,0.298,0.84,0.26,0,4.367,79.1868686868687,NA,4.3,0.1875,2,8.88e-5,0.2285155,0.269531,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2003,2005,1,1,2
1713,M-04-04,M,S,Jangen 1,Jangen1_0405,2004,2005,illegal,1,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-04-04,0.415,1.19,0.33,0.00189,7,77.1145833333333,NA,4.6,0.269531,2,3.21e-6,0.2753905,0.28125,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2003,2004,1,1,2
1714,M-04-05,F,S,Jangen 1,Jangen1_0405,2004,2005,illegal,1,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-04-05,0.415,1.19,0.33,0.00189,7,77.1145833333333,NA,4.6,0.28125,2,3.21e-6,0.2753905,0.28125,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2003,2004,1,1,2
1715,M-05-08,M,S,Jangen 3,Jangen2_0405,2004,2005,NA,NA,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-05-08,0.409,1.19,0.32,0.00187,7,77.1145833333333,NA,4.6,0.125,2,3.91e-6,0.1828124,0.269531,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2004,2006,0,0,1
1716,M-06-06,M,S,Juvberget 1,Jangen2_0405,2004,2005,NA,NA,1,NA,"c(13.3125242540957, 60.0752942478463)",Värmland,Hagfors,hagfors,M-06-06,0.409,1.19,0.32,0.00187,7,77.1145833333333,NA,4.6,0.28125,2,3.91e-6,0.25,0.28125,0,0,0,3,3,2,1,2,2,1,226500,0.9504937723436827,238297.1951951952,2003,2009,1,1,2
1758,M-02-06,F,S,Halgån 1,Halgån_0304,2003,2004,NA,NA,1,NA,"c(13.746770748163, 60.2288926724059)",Värmland,Hagfors,hagfors,M-02-06,0.311,0.88,0.25,0,4.4,77.93125,NA,4.8,0.269531,2,7.34e-5,0.2285155,0.269531,0,0,0,1,1,1,1,1,1,1,221372,0.9487381685200277,233333.0810810811,2003,2005,0,0,1
1759,M-04-01,M,S,Halgån 1,Halgån_0304,2003,2004,NA,NA,1,NA,"c(13.746770748163, 60.2288926724059)",Värmland,Hagfors,hagfors,M-04-01,0.311,0.88,0.25,0,4.4,77.93125,NA,4.8,0.1875,2,7.34e-5,0.2285155,0.269531,0,0,0,1,1,1,1,1,1,1,221372,0.9487381685200277,233333.0810810811,2003,2005,0,0,1
1764,M-04-04,M,S,Jangen 1,Jangen_0304,2003,2004,NA,NA,1,NA,"c(13.746770748163, 60.2288926724059)",Värmland,Hagfors,hagfors,M-04-04,0.426,1.2,0.33,0.00221,7.033,73.5806451612903,NA,5.2,0.269531,1,2.07e-6,0.2753905,0.28125,0,0,0,1,1,1,1,1,1,1,221372,0.9487381685200277,233333.0810810811,2003,2004,0,0,1
1765,M-04-05,F,S,Jangen 1,Jangen_0304,2003,2004,NA,NA,1,NA,"c(13.746770748163, 60.2288926724059)",Värmland,Hagfors,hagfors,M-04-05,0.426,1.2,0.33,0.00221,7.033,73.5806451612903,NA,5.2,0.28125,1,2.07e-6,0.2753905,0.28125,0,0,0,1,1,1,1,1,1,1,221372,0.9487381685200277,233333.0810810811,2003,2004,0,0,1
1885,G5-03,F,S,Filipstad,Filipstad_9900,1999,2000,NA,NA,0,NA,list(),Värmland,Hagfors,filipstad,G5-03,0.357,1.16,0.26,3.2e-4,29.4,NA,NA,5.7,0.375,0,7.74e-6,0.25,0.375,NA,NA,NA,0,0,0,0,0,0,0,208777,0.9723045537638239,214723.8734939759,1998,2001,1,1,2
1886,M-05-08,M,S,Filipstad,Filipstad_9900,1999,2000,NA,NA,1,NA,list(),Värmland,Hagfors,filipstad,M-05-08,0.357,1.16,0.26,3.2e-4,29.4,NA,NA,5.7,0.125,0,7.74e-6,0.25,0.375,NA,NA,NA,0,0,0,0,0,0,0,208777,0.9723045537638239,214723.8734939759,1998,2001,1,1,2
19,G55-16,M,S,Forshaga  3,Forshaga_1920,2019,2020,NA,NA,0,NA,"c(13.8896334517553, 59.5334127656436)",Värmland,Karlstad,NA,G55-16,0.304,1.12,0.36,0.00188,32.52,68.6510416666667,2.5,2.6,0.214912,4,0,0.2672615,0.319611,2,2,0,61,10,0,0,7,1,1,304365,1.0015874036868058,303882.6156156156,2015,2019,4,4,5
20,G56-16,F,S,Forshaga  3,Forshaga_1920,2019,2020,NA,NA,0,NA,"c(13.8896334517553, 59.5334127656436)",Värmland,Karlstad,NA,G56-16,0.304,1.12,0.36,0.00188,32.52,68.6510416666667,2.5,2.6,0.319611,4,0,0.2672615,0.319611,2,2,0,61,10,0,0,7,1,1,304365,1.0015874036868058,303882.6156156156,2015,2019,4,4,5
157,G55-16,M,S,Forshaga  3,Forshaga_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G55-16,0.253,1.17,0.42,0.00213,32.4,80.890625,2.5,2.3,0.214912,5,2.42e-6,0.2672615,0.319611,2,2,0,61,61,0,0,6,0,0,302588,1.0046514349173756,301187.04804804805,2015,2019,3,3,4
158,G56-16,F,S,Forshaga  3,Forshaga_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G56-16,0.253,1.17,0.42,0.00213,32.4,80.890625,2.5,2.3,0.319611,5,2.42e-6,0.2672615,0.319611,2,2,0,61,61,0,0,6,0,0,302588,1.0046514349173756,301187.04804804805,2015,2019,3,3,4
424,G55-16,M,S,Forshaga  3,Forshaga_1617,2016,2017,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G55-16,0.294,1.13,0.38,0.00188,32.04,59.2540540540541,1.8,1.8,0.214912,5,0,0.2672615,0.319611,0,0,0,61,61,10,1,6,1,0,296421,1.0113277233312423,293100.83483483485,2015,2019,1,1,2
425,G56-16,F,S,Forshaga  3,Forshaga_1617,2016,2017,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G56-16,0.294,1.13,0.38,0.00188,32.04,59.2540540540541,1.8,1.8,0.319611,5,0,0.2672615,0.319611,0,0,0,61,61,10,1,6,1,0,296421,1.0113277233312423,293100.83483483485,2015,2019,1,1,2
605,G20-15,F,S,Kungskogen 2,Kungsskogen_1516,2015,2016,illegal,NA,0,NA,list(),Värmland,Karlstad,karlstad,G20-15,0.292,1.15,0.41,0.00266,31.425,61.3095238095238,1.8,1.9,0.286682,4,0,0.3031465,0.319611,0,0,0,51,51,0,0,6,2,0,289679,1.0116770260413808,286335.45345345343,2015,2015,0,0,1
606,G8-16,M,S,Kungskogen 2,Kungsskogen_1516,2015,2016,censored,NA,0,NA,list(),Värmland,Karlstad,karlstad,G8-16,0.292,1.15,0.41,0.00266,31.425,61.3095238095238,1.8,1.9,0.319611,4,0,0.3031465,0.319611,0,0,0,51,51,0,0,6,2,0,289679,1.0116770260413808,286335.45345345343,2015,2015,0,0,1
691,G28-09,M,S,Brattfors 1,Brattfors_1415,2014,2015,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G28-09,0.343,1.17,0.31,0.00201,26.333,73.5731036699392,2.2,2.6,0.314453,4,2.18e-5,0.2910155,0.314453,0,0,0,51,51,51,2,6,2,0,277208,1.002678711898155,276467.42342342343,2008,2015,6,6,7
692,G9-09,F,S,Brattfors 1,Brattfors_1415,2014,2015,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G9-09,0.343,1.17,0.31,0.00201,26.333,73.5731036699392,2.2,2.6,0.267578,4,2.18e-5,0.2910155,0.314453,0,0,0,51,51,51,2,6,2,0,277208,1.002678711898155,276467.42342342343,2008,2015,6,6,7
1014,G104-11,M,S,Kungskogen 1,Kungsskogen_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G104-11,0.28,1.15,0.42,0.00266,30.8,56.0574494949495,3.5,4,0,4,9e-8,0,0,0,0,0,0,0,0,0,5,1,0,266640,1.00565774164513,265139.9069069069,2011,2014,1,1,2
1015,G49-11,F,S,Kungskogen 1,Kungsskogen_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G49-11,0.28,1.15,0.42,0.00266,30.8,56.0574494949495,3.5,4,0,4,9e-8,0,0,0,0,0,0,0,0,0,5,1,0,266640,1.00565774164513,265139.9069069069,2011,2014,1,1,2
1196,G104-11,M,S,Kungskogen 1,Kungskogen_1112,2011,2012,NA,NA,0,NA,"c(13.736456940265, 59.7185244241979)",Värmland,Karlstad,karlstad,G104-11,0.28,1.15,0.42,0.00264,30.775,79.1614583333333,NA,3.8,0,3,3.66e-6,0,0,0,0,0,0,0,0,0,5,1,1,257514,0.9973930373532361,258187.08408408408,2011,2014,0,0,1
1197,G49-11,F,S,Kungskogen 1,Kungskogen_1112,2011,2012,NA,NA,0,NA,"c(13.736456940265, 59.7185244241979)",Värmland,Karlstad,karlstad,G49-11,0.28,1.15,0.42,0.00264,30.775,79.1614583333333,NA,3.8,0,3,3.66e-6,0,0,0,0,0,0,0,0,0,5,1,1,257514,0.9973930373532361,258187.08408408408,2011,2014,0,0,1
1208,G28-09,M,S,Brattfors 1,Brattfors_1011,2010,2011,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G28-09,0.349,1.17,0.3,0.00188,29.18,83.4010416666667,NA,3.9,0.314453,2,3.08e-5,0.2910155,0.314453,0,0,0,0,0,0,0,4,0,0,257416,1.0000898825814277,257392.86486486485,2008,2015,2,2,3
1209,G9-09,F,S,Brattfors 1,Brattfors_1011,2010,2011,NA,NA,0,NA,list(),Värmland,Karlstad,karlstad,G9-09,0.349,1.17,0.3,0.00188,29.18,83.4010416666667,NA,3.9,0.267578,2,3.08e-5,0.2910155,0.314453,0,0,0,0,0,0,0,4,0,0,257416,1.0000898825814277,257392.86486486485,2008,2015,2,2,3
695,G12-13,F,S,Dömle,Dömle_1415,2014,2015,legal,NA,0,NA,"c(13.3862177120758, 59.5534806560761)",Värmland,Kil,kil,G12-13,0.357,1.2,0.48,0.00967,31.717,63.8712958570525,2.6,2.6,0.165527,4,3.31e-6,0.220825,0.276123,0,0,0,0,0,0,0,2,1,1,273169,0.9880693957263393,276467.42342342343,2013,2014,1,1,2
696,G63-12,M,S,Dömle,Dömle_1415,2014,2015,legal,NA,0,NA,"c(13.3862177120758, 59.5534806560761)",Värmland,Kil,kil,G63-12,0.357,1.2,0.48,0.00967,31.717,63.8712958570525,2.6,2.6,0.276123,4,3.31e-6,0.220825,0.276123,0,0,0,0,0,0,0,2,1,1,273169,0.9880693957263393,276467.42342342343,2013,2014,1,1,2
946,G12-13,F,S,Dömle,Dömle_1314,2013,2014,NA,NA,0,Dömle 1314 only recornized by VSC in retrospect. Coordinates taken from  1415,list(),Värmland,Kil,kil,G12-13,0.36,1.2,0.48,0.0096,31.533,75.8627352150538,3.5,3.4,0.165527,3,4e-8,0.220825,0.276123,0,0,0,0,0,0,0,1,0,0,268961,0.9893626081699574,271852.8048048048,2013,2014,0,0,1
947,G63-12,M,S,Dömle,Dömle_1314,2013,2014,NA,NA,0,NA,list(),Värmland,Kil,kil,G63-12,0.36,1.2,0.48,0.0096,31.533,75.8627352150538,3.5,3.4,0.276123,3,4e-8,0.220825,0.276123,0,0,0,0,0,0,0,1,0,0,268961,0.9893626081699574,271852.8048048048,2013,2014,0,0,1
183,G113-17,M,S,Kväggen,Kväggen_1819,2018,2019,illegal,NA,0,NA,list(),Värmland,Kristinehamn,kristinehamn,G113-17,0.238,1.53,0.41,0.01582,42.4,80.051724137931,2.5,2.3,0.244385,5,0,0.2333835,0.244385,1,1,0,89,25,0,0,2,0,0,270288,0.8974091075685341,301187.04804804805,2018,2018,0,0,1
184,G25-17,F,S,Kväggen,Kväggen_1819,2018,2019,illegal,NA,0,NA,list(),Värmland,Kristinehamn,kristinehamn,G25-17,0.238,1.53,0.41,0.01582,42.4,80.051724137931,2.5,2.3,0.222382,5,0,0.2333835,0.244385,1,1,0,89,25,0,0,2,0,0,270288,0.8974091075685341,301187.04804804805,2018,2018,0,0,1
671,G104-11,M,S,Vismen 2,Vismen_1516,2015,2016,censored,NA,0,The male continues to go with adult pups in several years in this territory,list(),Värmland,Kristinehamn,kristinehamn,G104-11,0.184,1.43,0.38,0.00725,24.886,58.4047619047619,1.6,2.1,0,0,0,0.107477,0.214954,1,1,0,88,27,2,1,2,1,0,257246,0.8984077832395205,286335.45345345343,2015,2015,0,0,1
672,G13-15,F,S,Vismen 2,Vismen_1516,2015,2016,illegal,NA,0,NA,list(),Värmland,Kristinehamn,kristinehamn,G13-15,0.184,1.43,0.38,0.00725,24.886,58.4047619047619,1.6,2.1,0.214954,0,0,0.107477,0.214954,1,1,0,88,27,2,1,2,1,0,257246,0.8984077832395205,286335.45345345343,2015,2015,0,0,1
740,G104-11,M,S,Kungskogen 1,Kungsskogen_1415,2014,2015,NA,NA,0,The male moves to Vismen 2 in winter 1415 after female killed,list(),Värmland,Kristinehamn,kristinehamn,G104-11,0.267,1.25,0.41,0.00506,31.225,59.7902976901633,2.3,2.6,0,3,1.22e-6,0,0,1,1,1,86,25,22,4,2,1,0,248202,0.8977621917496821,276467.42342342343,2011,2014,3,3,4
741,G49-11,F,S,Kungskogen 1,Kungsskogen_1415,2014,2015,illegal,NA,0,NA,list(),Värmland,Kristinehamn,kristinehamn,G49-11,0.267,1.25,0.41,0.00506,31.225,59.7902976901633,2.3,2.6,0,3,1.22e-6,0,0,1,1,1,86,25,22,4,2,1,0,248202,0.8977621917496821,276467.42342342343,2011,2014,3,3,4
934,G14-13,F,S,Vismen 1,Vismen_1314,2013,2014,illegal,NA,0,NA,list(),Värmland,Kristinehamn,kristinehamn,G14-13,0.212,1.55,0.42,0.01832,29.26,73.9195402298851,3.4,3.2,0.152161,3,1.45e-6,0.2044985,0.256836,0,0,0,64,3,2,2,2,1,0,247606,0.9108090688186409,271852.8048048048,2012,2013,1,1,2
935,G98-12,M,S,Vismen 1,Vismen_1314,2013,2014,other,NA,0,Killed by train,list(),Värmland,Kristinehamn,kristinehamn,G98-12,0.212,1.55,0.42,0.01832,29.26,73.9195402298851,3.4,3.2,0.256836,3,1.45e-6,0.2044985,0.256836,0,0,0,64,3,2,2,2,1,0,247606,0.9108090688186409,271852.8048048048,2012,2013,1,1,2
1067,G14-13,F,S,Vismen 1,Vismen_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Kristinehamn,degerfors,G14-13,0.216,1.58,0.44,0.02005,29.12,55.4090722495895,3.7,3.7,0.152161,3,0,0.2044985,0.256836,0,0,0,62,1,0,0,2,1,0,242904,0.9161351938065131,265139.9069069069,2012,2013,0,0,1
1068,G98-12,M,S,Vismen 1,Vismen_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Kristinehamn,degerfors,G98-12,0.216,1.58,0.44,0.02005,29.12,55.4090722495895,3.7,3.7,0.256836,3,0,0.2044985,0.256836,0,0,0,62,1,0,0,2,1,0,242904,0.9161351938065131,265139.9069069069,2012,2013,0,0,1
13,G11-16,M,S,Borgvik 3,Borgvik_1920,2019,2020,censored,NA,0,NA,list(),Värmland,Säffle,NA,G11-16,0.422,1.21,0.33,0.00133,19.525,65.1354166666667,2.6,2.6,0.139008,3,0,0.1911205,0.243233,0,0,0,26,1,0,0,3,0,0,263878,0.8683550372416897,303882.6156156156,2017,2019,2,2,3
14,G132-16,F,S,Borgvik 3,Borgvik_1920,2019,2020,illegal,NA,0,NA,list(),Värmland,Säffle,NA,G132-16,0.422,1.21,0.33,0.00133,19.525,65.1354166666667,2.6,2.6,0.243233,3,0,0.1911205,0.243233,0,0,0,26,1,0,0,3,0,0,263878,0.8683550372416897,303882.6156156156,2017,2019,2,2,3
103,G272-17,F,S,Stora Bör 2,Stora Bör_1920,2019,2020,NA,NA,0,NA,list(),Värmland,Säffle,NA,G272-17,0.418,1.1,0.25,7.5e-4,11.867,72.0490196078431,2.5,2.6,0.3106,4,1.8e-7,0.280146,0.3106,0,0,0,26,1,0,0,3,0,0,263878,0.8683550372416897,303882.6156156156,2019,2019,0,0,1
145,G11-16,M,S,Borgvik 3,Borgvik_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G11-16,0.406,1.2,0.33,0.00212,32.775,79.7916666666667,2.2,2.3,0.139008,2,0,0.1911205,0.243233,0,0,0,26,8,0,0,3,1,0,260513,0.8649541927129637,301187.04804804805,2017,2019,1,1,2
146,G132-16,F,S,Borgvik 3,Borgvik_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G132-16,0.406,1.2,0.33,0.00212,32.775,79.7916666666667,2.2,2.3,0.243233,2,0,0.1911205,0.243233,0,0,0,26,8,0,0,3,1,0,260513,0.8649541927129637,301187.04804804805,2017,2019,1,1,2
231,G272-17,F,S,Stora Bör 1,Stora Bör_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Säffle,årjäng,G272-17,0.422,1.09,0.24,7.5e-4,11.9,82.3232323232323,2.1,2.3,0.3106,3,0,0.3323095,0.354019,0,0,0,26,8,0,0,3,1,0,260513,0.8649541927129637,301187.04804804805,2017,2018,1,1,2
232,G90-17,M,S,Stora Bör 1,Stora Bör_1819,2018,2019,illegal,NA,0,NA,list(),Värmland,Säffle,årjäng,G90-17,0.422,1.09,0.24,7.5e-4,11.9,82.3232323232323,2.1,2.3,0.354019,3,0,0.3323095,0.354019,0,0,0,26,8,0,0,3,1,0,260513,0.8649541927129637,301187.04804804805,2017,2018,1,1,2
269,G11-16,M,S,Borgvik 3,Borgvik_1718,2017,2018,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G11-16,0.423,1.1,0.32,0,14.775,60.1818181818182,2.3,2,0.139008,4,0,0.1911205,0.243233,0,0,0,26,26,0,0,3,1,0,257968,0.8667159320169645,297638.46546546544,2017,2019,0,0,1
270,G132-16,F,S,Borgvik 3,Borgvik_1718,2017,2018,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G132-16,0.423,1.1,0.32,0,14.775,60.1818181818182,2.3,2,0.243233,4,0,0.1911205,0.243233,0,0,0,26,26,0,0,3,1,0,257968,0.8667159320169645,297638.46546546544,2017,2019,0,0,1
414,G11-16,M,S,Borgvik 2,Borgvik_1617,2016,2017,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G11-16,0.406,1.19,0.33,0.00212,32.325,62.9878787878788,2.3,1.8,0.139008,1,0,0.224804,0.3106,0,0,0,26,26,1,1,3,1,0,254859,0.8695266942641617,293100.83483483485,2015,2016,1,1,2
415,G64-15,F,S,Borgvik 2,Borgvik_1617,2016,2017,illegal,NA,0,NA,list(),Värmland,Säffle,säffle,G64-15,0.406,1.19,0.33,0.00212,32.325,62.9878787878788,2.3,1.8,0.3106,1,0,0.224804,0.3106,0,0,0,26,26,1,1,3,1,0,254859,0.8695266942641617,293100.83483483485,2015,2016,1,1,2
689,G63-15,M,S,Borgvik 1,Borgvik_1415,2014,2015,illegal,NA,0,NA,"c(12.9204196988955, 59.2753852531767)",Värmland,Säffle,säffle,G63-15,0.405,1.17,0.36,0.0023,31.75,63.0387544802867,3.3,2.6,0.205933,2,0,0.2582665,0.3106,0,0,0,25,25,7,2,3,2,1,238077,0.8611394320963934,276467.42342342343,2014,2014,0,0,1
690,G64-15,F,S,Borgvik 1,Borgvik_1415,2014,2015,NA,NA,0,NA,"c(12.9204196988955, 59.2753852531767)",Värmland,Säffle,säffle,G64-15,0.405,1.17,0.36,0.0023,31.75,63.0387544802867,3.3,2.6,0.3106,2,0,0.2582665,0.3106,0,0,0,25,25,7,2,3,2,1,238077,0.8611394320963934,276467.42342342343,2014,2014,0,0,1
1887,G1-02,M,S,Glaskogen 1,Glaskogen_9900,1999,2000,NA,NA,0,NA,list(),Värmland,Säffle,säffle,G1-02,0.419,1.09,0.26,7.5e-4,12.2,NA,NA,5.7,0.125,0,0,0.1796875,0.234375,NA,NA,NA,0,0,0,0,0,0,0,202745,0.9442126611305195,214723.8734939759,1999,2001,0,0,1
1888,M-02-12,F,S,Glaskogen 1,Glaskogen_9900,1999,2000,NA,NA,1,NA,list(),Värmland,Säffle,säffle,M-02-12,0.419,1.09,0.26,7.5e-4,12.2,NA,NA,5.7,0.234375,0,0,0.1796875,0.234375,NA,NA,NA,0,0,0,0,0,0,0,202745,0.9442126611305195,214723.8734939759,1999,2001,0,0,1
165,G135-16,F,S,Grytingen 1,Grytingen_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G135-16,0.281,1.27,0.4,0.01228,23.486,82.625,2.6,2.3,0.222382,5,5.2e-7,0.254929,0.287476,2,1,0,47,12,5,1,1,1,0,275426,0.9144682740675542,301187.04804804805,2017,2019,1,1,2
166,G43-17,M,S,Grytingen 1,Grytingen_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G43-17,0.281,1.27,0.4,0.01228,23.486,82.625,2.6,2.3,0.287476,5,5.2e-7,0.254929,0.287476,2,1,0,47,12,5,1,1,1,0,275426,0.9144682740675542,301187.04804804805,2017,2019,1,1,2
297,G135-16,F,S,Grytingen 1,Grytingen_1718,2017,2018,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G135-16,0.293,1.24,0.35,0.00701,23.283,70.5268817204301,2.6,2.1,0.222382,6,1.11e-6,0.254929,0.287476,2,1,1,42,7,0,0,1,1,0,267987,0.9003775757978908,297638.46546546544,2017,2019,0,0,1
298,G43-17,M,S,Grytingen 1,Grytingen_1718,2017,2018,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G43-17,0.293,1.24,0.35,0.00701,23.283,70.5268817204301,2.6,2.1,0.287476,6,1.11e-6,0.254929,0.287476,2,1,1,42,7,0,0,1,1,0,267987,0.9003775757978908,297638.46546546544,2017,2019,0,0,1
874,G104-11,M,S,Kungskogen 1,Kungsskogen_1314,2013,2014,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G104-11,0.309,1.12,0.39,0.00272,31.1,75.1875,2.8,3.4,0,5,1.07e-5,0,0,1,1,0,35,16,0,0,0,0,0,247674,0.9110592041815953,271852.8048048048,2011,2014,2,2,3
875,G49-11,F,S,Kungskogen 1,Kungsskogen_1314,2013,2014,NA,NA,0,NA,list(),Värmland,Storfors,storfors,G49-11,0.309,1.12,0.39,0.00272,31.1,75.1875,2.8,3.4,0,5,1.07e-5,0,0,1,1,0,35,16,0,0,0,0,0,247674,0.9110592041815953,271852.8048048048,2011,2014,2,2,3
97,G18-10,F,S,Skugghöjden,Skugghöjden_1920,2019,2020,NA,NA,0,NA,list(),Värmland,Sunne,NA,G18-10,0.415,1.28,0.29,0.00197,11.3,82.6060606060606,15.1,2.6,0.276123,3,8.12e-5,0.1440641739130435,0.276123,8,4,0,47,28,2,1,16,5,0,283215,0.9319881607121668,303882.6156156156,2009,2019,10,10,11
98,G47-10,M,S,Skugghöjden,Skugghöjden_1920,2019,2020,NA,NA,0,NA,list(),Värmland,Sunne,NA,G47-10,0.415,1.28,0.29,0.00197,11.3,82.6060606060606,15.1,2.6,0,3,8.12e-5,0.1440641739130435,0.276123,8,4,0,47,28,2,1,16,5,0,283215,0.9319881607121668,303882.6156156156,2009,2019,10,10,11
141,G71-17,M,S,Blåbärskullen,Blåbärskullen_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Sunne,arvika,G71-17,0.423,1.21,0.33,0.00434,19.8,81.96875,2.1,2.3,0.228912,3,2.18e-5,0.1905365,0.228912,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2018,2018,0,0,1
142,G7-19,F,S,Blåbärskullen,Blåbärskullen_1819,2018,2019,illegal,NA,0,NA,list(),Värmland,Sunne,arvika,G7-19,0.423,1.21,0.33,0.00434,19.8,81.96875,2.1,2.3,0.152161,3,2.18e-5,0.1905365,0.228912,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2018,2018,0,0,1
225,G18-10,F,S,Skugghöjden,Skugghöjden_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G18-10,0.412,1.31,0.29,0,11.341,83.109375,29.1,2.2,0.276123,2,6.7e-5,0.1440641739130435,0.276123,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2009,2019,9,9,10
