mod_id;id;sex;Country_fatefile;territory;Revir_Vinter;Autumn;Spring;Fate;Fate_binary;confirmed.illegal;Radio.collar;Comment;geometry;NAME_1;NAME_2;KommunerNamn;SLU.ID;ruggedness_mean;average_gravel_km;average_paved_km;artificial_area_total;pop_mean;mean_snow;hunt_afo;hunt_county2;Fi;number_neighbour_terr;bear_density_BZtiff;mean_fi;max_fi;wolfLKill_cumall;wolfLKill_last5y;wolfLKill_n;NoAffectedSheep_cumall;NoAffectedSheep_last5y;NoAffectedSheep;sheepAttacks_n;AttackDogs_cumall;AttackDogs_last5y;AttackDogs_n;IndividualIncome;income_prop;wolfPopSize;year_average;first_yeardet;last_yeardet;years_firstdet;time_start;time_end;ruggedness_mean_sc;average_gravel_km_sc;average_paved_km_sc;artificial_area_total_sc;pop_mean_sc;mean_snow_sc;hunt_afo_sc;hunt_county2_sc;bear_density_BZtiff_sc;Fi_sc;mean_fi_sc;max_fi_sc;IndividualIncome_sc;income_prop_sc
1673;G3-05;M;S;Lövsjön 1;Lövsjön_0506;2005;2006;NA;0;NA;0;NA;list();Dalarna;Vansbro;vansbro;G3-05;0,290;1,25;0,23;0,00026;11,600;79,2070707070707;NA;3,1;0,256836;0;0,00011401;0,256836000000000;0,256836;0;0;0;14;14;0;0;0;0;0;220471;0,906022328499517;27;243339,477477477;2004;2006;1;1;2;0,24691229555381936;0,1919007980509003;-0,55436157112844187;-0,50880103533645560;-0,272039209282488093;0,276161241943093438;NA;0,644214749481550;-0,51958428991455663;0,237520635320242035;0,345449880009875643;-0,26025300837080895;-0,957255052814019569;-0,52690011142990967
1614;G3-05;M;S;Lövsjön 1;Lövsjön_0607;2006;2007;illegal;1;NA;0;NA;list();Dalarna;Vansbro;ludvika;G3-05;0,338;1,12;0,22;0,00044;10,425;82,9354838709677;NA;2,8;0,256836;1;0,00005860;0,256836000000000;0,256836;0;0;0;14;0;0;0;0;0;0;221534;0,898640750661326;30;246521,204204204;2004;2006;2;2;3;0,80145272990893246;-0,3416115472298491;-0,60899775913342491;-0,47637416620668599;-0,305864931866237311;0,699296675346094299;NA;0,186708257040006;-0,57560034552180417;0,237520635320242035;0,345449880009875643;-0,26025300837080895;-0,936552438504610563;-0,57614633440131136
1149;G1-11;M;S;Lövsjön 4;Lövsjön_1112;2011;2012;NA;0;NA;0;NA;list();Dalarna;Ludvika;ludvika;G1-11;0,314;1,27;0,23;0,00095;11,567;83,1197916666667;NA;2,3;0,267334;2;0,00023379;0,309662000000000;0,351990;5;5;5;14;2;2;2;3;1;0;250507;0,970253802155406;61;258187,084084084;2011;2011;0;0;1;0,52418251273137595;0,2739796204017849;-0,55436157112844187;-0,38449803700567220;-0,272989208299733777;0,720213659485034019;NA;-0,575802563695898;-0,39849417728802494;0,348277848034256821;1,091813060585095974;0,99590838914658564;-0,372284475770360890;-0,09837960500462216
1024;G1-11;M;S;Lövsjön 5;Lövsjön_1213;2012;2013;NA;0;NA;0;NA;c(14.4591691383493, 60.0690521541746);Dalarna;Ludvika;ludvika;G1-11;0,316;1,15;0,28;0,00178;10,750;71,7385912698413;2,5;2,0;0,267334;3;0,00012684;0,271118000000000;0,274902;5;5;0;14;2;0;0;4;2;1;258199;0,973821719303296;66;265139,906906907;2012;2012;0;0;1;0,54728836416283899;-0,2184933137035230;-0,28118063110352642;-0,23497414046284579;-0,296508880938817332;-0,571432129449896409;-0,44573647594225985;-1,033309056137441;-0,50661395976763390;0,348277848034256821;0,547236101661624286;-0,02175739276296048;-0,222477787841880992;-0,07457623298036305
482;G10-15;F;S;Magnor 1;Magnor_1617;2016;2017;NA;0;NA;0;NA;list();Värmland;Eda;eda;G10-15;0,312;1,41;0,59;0,00287;11,202;69,6312500000000;78,5;1,8;0,139008;3;0,00000693;0,176565500000000;0,214123;1;0;0;17;1;0;0;3;2;0;270097;0,921515628408914;76;293100,834834835;2016;2017;0;0;1;0,50107666129991291;0,8485313768579766;1,41254119705094805;-0,03861143295479660;-0,283496773187451645;-0,810593059943532368;0,28893962945734269;-1,338313384431803;-0,62783549428965268;-1,005601946092115506;-0,788668654165781469;-0,82412233359266474;0,009243477495229503;-0,42353650562285722
337;G10-15;F;S;Magnor 1;Magnor_1718;2017;2018;NA;0;NA;0;NA;list();Värmland;Eda;eda;G10-15;0,309;1,40;0,57;0,00287;10,586;69,9531250000000;68,2;2,0;0,139008;3;0,00000379;0,176565500000000;0,214123;2;1;1;23;6;6;4;3;2;0;269018;0,903841509797106;72;297638,465465465;2016;2017;1;1;2;0,46641788415271829;0,8074919656825342;1,30326882104098174;-0,03861143295479660;-0,301230088176038524;-0,774063654097255971;0,18937168359397552;-1,033309056137441;-0,63100983853449577;-1,005601946092115506;-0,788668654165781469;-0,82412233359266474;-0,011770747189485764;-0,54144945120974652
197;G10-15;F;S;Magnor 2;Magnor_1819;2018;2019;NA;0;NA;0;NA;list();Värmland;Eda;eda;G10-15;0,311;1,39;0,57;0,00287;10,626;83,1927083333333;64,7;2,1;0,139008;5;0,00000367;0,191120500000000;0,243233;2;1;0;23;6;0;0;3;2;0;274406;0,911081674256538;65;301187,048048048;2018;2019;0;0;1;0,48952373558418133;0,7664525545070919;1,30326882104098174;-0,03861143295479660;-0,300078574215740690;0,728488929417839715;0,15553791558215174;-0,880806891990260;-0,63113115105340700;-1,005601946092115506;-0,583025294962503771;-0,43983099238019496;0,093164046694894087;-0,49314666810095692
67;G10-15;F;S;Magnor 2;Magnor_1920;2019;2020;censored;1;NA;0;NA;list();Värmland;Eda;NA;G10-15;0,317;1,41;0,61;0,00287;12,297;78,7135416666667;64,1;2,3;0,139008;5;0,00004260;0,191120500000000;0,243233;2;1;0;23;6;0;0;3;2;0;278143;0,915297505375648;68;303882,615615616;2018;2019;1;1;2;0,55884128987857051;0,8485313768579766;1,52181357306091414;-0,03861143295479660;-0,251974078524298040;0,220150919259316374;0,14973784106583898;-0,575802563695898;-0,59177534804329790;-1,005601946092115506;-0,583025294962503771;-0,43983099238019496;0,165944544977360220;-0,46502073569836194
950;G109-14;F;N;Mangen 3;Mangen_1314;2013;2014;illegal;1;NA;0;Mangen 1314 ej reg av VSC. Koordinaterna tagna från Mangen 1415;list();Hedmark;Eidskog;eidskog;G109-14;0,300;1,68;0,51;0,00000;16,533;82,3541666666667;280,0;2,6;0,205933;0;0,00000062;0,246277000000000;0,286621;0;0;0;0;0;0;0;0;0;0;318600;1,171957744665392;71;271852,804804805;2013;2013;0;0;1;0,36244155271113460;1,9565954785949184;0,97545169301108381;-0,55563984630167829;-0,130028750128755949;0,633323325190494391;2,23679798785234141;-0,118296071254355;-0,63421451090906678;-0,299522077461382263;0,196264841890507469;0,13294924508207376;0,953870854587671180;1,24728896949230683
762;172-14;F;N;Mangen 4;Mangen_1415;2014;2015;NA;0;NA;0;NA;list();Hedmark;Eidskog;eidskog;G172-14;0,302;1,67;0,51;0,00000;16,700;66,2114305750351;231,2;2,4;0,139008;2;0,00001250;0,224804000000000;0,310600;0;0;0;0;0;0;0;0;0;0;329700;1,192545566191530;67;276467,423423423;2014;2015;0;0;1;0,38554740414259764;1,9155560674194763;0,97545169301108381;-0,55563984630167829;-0,125221179344512490;-1,198706370065537596;1,76505859385891251;-0,423300399548717;-0,62220457153685771;-1,005601946092115506;-0,107120926036114394;0,44950445191593852;1,170050552456382453;1,38464069450236305
623;172-14;F;N;Mangen 4;Mangen_1516;2015;2016;NA;0;NA;0;NA;list();Akershus;Nesodden;nes;G172-14;0,291;1,69;0,60;0,00440;18,087;72,5294117647059;185,4;2,2;0,139008;3;0,00005650;0,224804000000000;0,310600;0;0;0;0;0;0;0;0;0;0;467500;1,632700367214557;74;286335,453453453;2014;2015;1;1;2;0,25846522126955085;1,9976348897703609;1,46717738505593109;0,23701695464824485;-0,085292432771184590;-0,481682373151762599;1,32231957244704690;-0,728304727843079;-0,57772331460275028;-1,005601946092115506;-0,107120926036114394;0,44950445191593852;3,853794909781464550;4,32113502515388959
484;172-14;F;N;Mangen 5;Mangen_1617;2016;2017;NA;0;NA;0;NA;list();Hedmark;Sør-Odal;sør-odal;G172-14;0,305;1,93;0,71;0,00478;18,249;75,6625000000000;180,4;1,9;0,139008;3;0,00003910;0,197695000000000;0,256382;0;0;0;0;0;0;0;0;0;0;388600;1,325823586340107;76;293100,834834835;2016;2018;0;0;1;0,42020618128979220;2,9825807579809758;2,06817545311074458;0,30547367836664735;-0,080628801231978325;-0,126110018357975695;1,27398561814444156;-1,185811220284622;-0,59531362984487457;-1,005601946092115506;-0,490136097773774870;-0,26624642193695336;2,317166246552516906;2,27380548302021168
339;172-14;F;N;Mangen 5;Mangen_1718;2017;2018;NA;0;NA;0;NA;list();Akershus;Nesodden;nes;G172-14;0,290;1,64;0,45;0,00123;18,430;77,4010416666667;174,2;2,0;0,139008;1;0,00000490;0,197695000000000;0,256382;0;0;0;0;0;0;0;0;0;0;487800;1,638901071597544;72;297638,465465465;2016;2018;1;1;2;0,24691229555381936;1,7924378338931493;0,64763456498118543;-0,33405624058158617;-0,075418200561630538;0,071196060468677103;1,21405151480921059;-1,033309056137441;-0,62988769773456721;-1,005601946092115506;-0,490136097773774870;-0,26624642193695336;4,249150573451269786;4,36250304664171384
199;G172-14;F;N;Mangen 5;Mangen_1819;2018;2019;illegal;1;NA;0;NA;list();Akershus;Nesodden;nes;G172-14;0,293;1,66;0,45;0,00129;18,642;83,3593750000000;162,8;1,9;0,139008;3;0,00002040;0,197695000000000;0,256382;0;0;0;0;0;0;0;0;0;0;503300;1,671054593023898;65;301187,048048048;2016;2018;2;2;3;0,28157107270101395;1,8745166562440339;0,64763456498118543;-0,32324728420499632;-0,069315176572051954;0,747403832121416700;1,10385009899927033;-1,185811220284622;-0,61421816404187035;-1,005601946092115506;-0,490136097773774870;-0,26624642193695336;4,551023124529200103;4,57701537993790186
69;G124-17;M;N;Mangen 6;Mangen_1920;2019;2020;NA;0;NA;0;NA;list();Hedmark;Sør-Odal;NA;G124-17;0,302;1,80;0,62;0,00342;18,697;82,0885416666667;156,7;1,8;0,256382;2;0,00005710;0,255956500000000;0,256382;0;0;0;0;0;0;0;0;0;0;429900;1,414690995498687;68;303882,615615616;2019;2019;0;0;1;0,38554740414259764;2,4490684127002265;1,57644976106589740;0,06047066716394373;-0,067731844876642425;0,603177699006674506;1,04488267475009144;-1,338313384431803;-0,57711675200819423;0,232730792057509739;0,333023680462003591;-0,26624642193695336;3,121510527811775848;2,86668472134120345
1151;G55-12;F;S;Medskogen 1;Medskogen_1112;2011;2012;NA;0;NA;0;NA;c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203);Värmland;Torsby;torsby;G55-12;0,196;1,48;0,35;0,00000;5,434;82,2239583333333;NA;3,4;0,299805;4;0,00021872;0,325897500000000;0,351990;4;4;1;124;79;1;1;21;9;3;223613;0,866089025302194;61;258187,084084084;2011;2012;0;0;1;-0,83906272172494256;1,1358072550860729;0,10127268493135469;-0,55563984630167829;-0,449545086262401306;0,618546057453320253;NA;1,101721241923092;-0,41372900778795674;0,690857144475175988;1,321199715229191884;0,99590838914658564;-0,896062565363254682;-0,79331528666048479
1026;G55-12;F;S;Medskogen 1;Medskogen_1213;2012;2013;illegal;1;NA;0;NA;list();Värmland;Torsby;torsby;G55-12;0,240;0,85;0,28;0,00092;5,104;81,5937500000000;10,7;4,0;0,299805;5;0,00019690;0,325897500000000;0,351990;4;4;0;128;75;4;1;21;5;0;238059;0,897861822375855;66;265139,906906907;2011;2012;1;1;2;-0,33073399023275613;-1,4496756489667915;-0,28118063110352642;-0,38990251519396713;-0,459045076434858590;0,547024081605437695;-0,36646879088598694;2,016734226806178;-0,43578766747664371;0,690857144475175988;1,321199715229191884;0,99590838914658564;-0,614717347758623744;-0,58134295724616603
890;G123-12;F;S;Medskogen 2;Medskogen_1314;2013;2014;illegal;1;NA;0;NA;c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507);Värmland;Torsby;torsby;G123-12;0,225;0,92;0,30;0,00092;5,391;81,6354166666667;25,4;3,3;0,273560;5;0,00062262;0,312775000000000;0,351990;4;4;0;129;66;1;1;26;10;5;244886;0,900803654300468;71;271852,804804805;2013;2013;0;0;1;-0,50402787596872867;-1,1623997707386953;-0,17190825509356053;-0,38990251519396713;-0,450782963769721490;0,551752807281334801;-0,22436696523632702;0,949219077775911;-0,00541128788600191;0,413964112690139552;1,135795731639703376;0,99590838914658564;-0,481757095745138031;-0,56171651503020570
764;G133-12;M;S;Medskogen 3;Medskogen_1415;2014;2015;NA;0;NA;0;NA;c(12.8430534852344, 13.1553307746231, 13.0802127924252, 12.728984192977, 12.6307912253849, 12.6529131518536, 60.5141853886911, 60.1111115164721, 60.117469919733, 60.3225737170073, 60.2928758921488, 60.9677494794059);Värmland;Torsby;torsby;G133-12;0,221;0,92;0,26;0,00092;2,900;81,9309839466089;2,2;2,6;0,157578;4;0,00040059;0,215569000000000;0,273560;4;4;0;147;43;18;2;32;16;6;246277;0,890799346087205;67;276467,423423423;2014;2015;0;0;1;-0,55023957883165475;-1,1623997707386953;-0,39045300711349268;-0,38990251519396713;-0,522493495647269990;0,585296565336134389;-0,44863651320041614;-0,118296071254355;-0,22986977600145386;-0,809682586204588883;-0,237599553466019325;-0,03947360643204729;-0,454666468741950880;-0,62846029308750984
625;G133-12;M;S;Medskogen 3;Medskogen_1516;2015;2016;censored;1;NA;0;NA;c(13.043062845678, 12.8947971939656, 60.6235919426597, 60.3628458661674);Värmland;Torsby;torsby;G133-12;0,214;0,85;0,28;0,00092;2,900;79,2990196078431;2,0;1,9;0,157578;3;0,00036359;0,215569000000000;0,273560;14;11;10;147;24;0;0;34;16;2;260296;0,909059625207444;74;286335,453453453;2014;2015;1;1;2;-0,63111005884177540;-1,4496756489667915;-0,28118063110352642;-0,38990251519396713;-0,522493495647269990;0,286596469013957078;-0,45056987137252041;-1,185811220284622;-0,26727446933240784;-0,809682586204588883;-0,237599553466019325;-0,03947360643204729;-0,181637353028305554;-0,50663677557033449
1913;G1-01;F;N;Moss;Moss_9899;1998;1999;NA;0;NA;0;NA;list();Ãstfold;Våler;våler;G1-01;0,319;1,22;0,90;0,01541;110,772;NA;NA;2,7;0,125000;0;0,00000000;0,125000000000000;0,125000;NA;NA;NA;0;0;0;0;0;0;0;NA;NA;8;NA;1998;2001;0;0;1;0,58194714131003356;0,0687825645245733;3,10626302520542286;2,22046044975248424;2,582909352483966359;NA;NA;0,034206092892826;-0,63484129225677466;-1,153390766410072876;-1,517222597071765877;-2,00066638041090394;NA;NA
1895;G1-01;F;N;Moss;Moss-Våler_9900;1999;2000;NA;0;NA;0;NA;list();Ãstfold;Våler;våler;G1-01;0,319;1,19;0,84;0,01318;106,021;NA;NA;2,8;0,125000;0;0,00000000;0,125000000000000;0,125000;NA;NA;NA;0;0;0;0;0;0;0;187300;0,872283071985727;10;214723,873493976;1998;2001;1;1;2;0,58194714131003356;-0,0543356690017537;2,77844589717552459;1,81872757108922789;2,446138281849589369;NA;NA;0,186708257040006;-0,63484129225677466;-1,153390766410072876;-1,517222597071765877;-2,00066638041090394;-1,603281787769246680;-0,75199168203840272
1871;G1-01;F;N;Moss;Moss-Våler_0001;2000;2001;NA;0;NA;0;NA;list();Ãstfold;Våler;våler;G1-01;0,317;1,19;0,93;0,01559;107,459;54,6562500000000;NA;2,9;0,125000;0;0,00000000;0,125000000000000;0,125000;0;0;0;0;0;0;0;0;0;0;193100;0,876106140510648;15;220407,084337349;1998;2001;2;2;3;0,55884128987857051;-0,0543356690017537;3,27017158922037243;2,25288731888225380;2,487535208722297053;-2,510097067859587749;NA;0,339210421187188;-0,63484129225677466;-1,153390766410072876;-1,517222597071765877;-2,00066638041090394;-1,490323026720731026;-0,72648606668892213
1839;G1-01;F;N;Moss;Moss-Våler_0102;2001;2002;censored;1;NA;0;NA;list();Ãstfold;Våler;våler;G1-01;0,319;1,20;0,85;0,01402;109,140;72,6458333333333;NA;2,9;0,125000;0;0,00000000;0,125000000000000;0,125000;0;0;0;0;0;0;0;0;0;0;205000;0,915153689210957;15;224006,090361446;1998;2001;3;3;4;0,58194714131003356;-0,0132962578263114;2,83308208518050764;1,97005296036148558;2,535927582903814148;-0,468469757292654498;NA;0,339210421187188;-0,63484129225677466;-1,153390766410072876;-1,517222597071765877;-2,00066638041090394;-1,258562810086707229;-0,46598020575592292
892;G56-13;M;S;Musån;Musån_1314;2013;2014;illegal;1;NA;0;NA;list();Värmland;Hagfors;hagfors;G56-13;0,309;0,86;0,24;0,00000;4,100;82,1182795698925;2,6;2,9;0,141403;4;0,00048624;0,223655500000000;0,305908;3;2;0;22;0;0;0;11;5;0;244050;0,897728460720618;71;271852,804804805;2013;2013;0;0;1;0,46641788415271829;-1,4086362377913491;-0,49972538312345888;-0,55563984630167829;-0,487948076838334521;0,606552636283419488;-0,44476979685620777;0,339210421187188;-0,14328296562858331;-0,980333940333869447;-0,123347748299595231;0,38756371083146929;-0,498038737854889613;-0,58223268000647665
1616;G17-05;F;S;Naggen 2;Naggen_0607;2006;2007;NA;0;NA;0;NA;c(15.9543685241789, 62.4853241800183);Västernorrland;Ånge;ånge;G17-05;0,146;1,05;0,20;0,00154;7,300;84,0553926360378;NA;3,4;0,281250;0;0,00068123;0,302734500000000;0,324219;0;0;0;0;0;0;0;1;1;1;232894;0,944721979400538;30;246521,204204204;2006;2007;0;0;1;-1,41670900751151829;-0,6288874254579454;-0,71827013514339100;-0,27820996596920522;-0,395826960014506679;0,826394467315172299;NA;1,101721241923092;0,05383976822554438;0,495096039320999770;0,993936429126442644;0,62929365754880084;-0,715309072037172755;-0,26871525191023571
1550;G17-05;F;S;Naggen 2;Naggen_0708;2007;2008;illegal;1;NA;0;NA;c(16.2224801537113, 62.2407277450486);Västernorrland;Ånge;ljusdal;G17-05;0,154;0,96;0,16;0,00000;11,680;86,2929292929293;NA;3,1;0,281250;0;0,00062063;0,302734500000000;0,324219;0;0;0;0;0;0;0;2;2;1;233620;0,929678259252016;39;251291,237237237;2006;2007;1;1;2;-1,32428560178566612;-0,9982421260369263;-0,93681488716332328;-0,55563984630167829;-0,269736181361892369;1,080331196279860739;NA;0,644214749481550;-0,00742305382461268;0,495096039320999770;0,993936429126442644;0,62929365754880084;-0,701169751257651686;-0,36907948473325364
1270;G12-11;M;S;Nora 1;Nora_1011;2010;2011;NA;0;NA;0;NA;list();Orebro;Nora;nora;G12-11;0,234;1,31;0,36;0,00423;40,380;79,9994058229352;NA;3,2;0,000000;3;0,00001180;0,138061500000000;0,276123;0;0;0;34;0;0;0;5;3;0;251067;0,975423309157439;60;257392,864864865;2010;2012;0;0;1;-0,40005154452714498;0,4381372651035542;0,15590887293633779;0,20639157824790691;0,556475085151813542;0,366082891694302470;NA;0,796716913628731;-0,62291222789717315;-2,472180210994931127;-1,332680464730054304;-0,00563854262141338;-0,361378112634642146;-0,06389122053522246
1153;G12-11;M;S;Nora 1;Nora_1112;2011;2012;NA;0;NA;0;NA;list();Orebro;Nora;nora;G12-11;0,239;1,24;0,37;0,00146;31,686;82,0937500000000;NA;3,5;0,000000;3;0,00000636;0,138061500000000;0,276123;0;0;0;34;0;0;0;5;2;0;251463;0,973956543535329;61;258187,084084084;2010;2012;1;1;2;-0,34228691594848770;0,1508613868754579;0,21054506094132089;-0,29262190780465835;0,306193525881076234;0,603768789716157439;NA;1,254223406070273;-0,62841172875448092;-2,472180210994931127;-1,332680464730054304;-0,00563854262141338;-0,353665755845812446;-0,07367675263372155
1028;G12-11;M;S;Nora 1;Nora_1213;2012;2013;illegal;1;NA;0;NA;list();Orebro;Nora;nora;G12-11;0,244;1,23;0,37;0,00110;20,150;65,7836917562724;3,0;3,3;0,000000;4;0,00000353;0,138061500000000;0,276123;0;0;0;52;18;18;2;5;1;0;257071;0,969567361620369;66;265139,906906907;2010;2012;2;2;3;-0,28452228736983004;0,1098219757000156;0,21054506094132089;-0,35747564606419746;-0,025903100268823118;-1,247250198902163598;-0,44090308051199933;0,949219077775911;-0,63127268232547018;-2,472180210994931127;-1,332680464730054304;-0,00563854262141338;-0,244446319300971660;-0,10295919549137691
1030;G41-12;F;S;Nordmark 1;Nordmark_1213;2012;2013;NA;0;NA;0;NA;c(14.0653414242698, 14.0690112197579, 14.3692434476567, 59.5961665937232, 59.6173678875872, 59.803056374232);Värmland;Filipstad;filipstad;G41-12;0,355;1,09;0,29;0,00102;6,800;70,4184027777778;3,3;4,0;0,351990;4;0,00002940;0,328949000000000;0,351990;3;3;0;66;18;0;0;14;10;3;229056;0,863906164379939;66;265139,906906907;2012;2013;0;0;1;0,99785246707636766;-0,4647297807561760;-0,22654444309854363;-0,37188758789965065;-0,410220884518229800;-0,721259550716444764;-0,43800304325384304;2,016734226806178;-0,60511972512353018;1,241425361800462923;1,364313470681531859;0,99590838914658564;-0,790056610813759552;-0,80787825111731859
898;G41-12;F;S;Nordmark 1;Nordmark_1314;2013;2014;censored;1;NA;0;NA;c(14.0090830210179, 14.0877902820613, 59.7366255651433, 59.9405689644537);Värmland;Filipstad;filipstad;G41-12;0,357;1,09;0,34;0,00268;6,867;82,2941176470588;2,9;3,4;0,351990;5;0,00006670;0,328949000000000;0,351990;3;3;0;66;18;0;0;16;9;2;234539;0,862742616057992;71;271852,804804805;2012;2013;1;1;2;1,02095831850783081;-0,4647297807561760;0,04663649692637188;-0,07283979481399784;-0,408292098634730871;0,626508397010523854;-0,44186975959805147;1,101721241923092;-0,56741175049529802;1,241425361800462923;1,364313470681531859;0,99590838914658564;-0,683271630325998913;-0,81564086791235080
341;G109-17;F;S;Nordmark 3;Nordmark_1718;2017;2018;illegal;1;NA;0;NA;c(13.9723919411957, 59.6928252226533);Värmland;Filipstad;filipstad;G109-17;0,357;1,11;0,31;0,00248;6,900;79,5000000000000;1,3;2,0;0,242455;4;0,00006900;0,203991000000000;0,242455;10;7;7;107;41;0;0;18;4;1;247655;0,832066512682431;72;297638,465465465;2017;2017;0;0;1;1,02095831850783081;-0,3826509584052914;-0,11727206708857743;-0,10886964940263072;-0,407342099617485187;0,309405616391798866;-0,45733662497488520;-1,033309056137441;-0,56508659388283333;0,085796547299643228;-0,401181746035964182;-0,45010164382173745;-0,427829025168700083;-1,02029660139395140
343;G168-15;M;S;Nordtorp;Nordtorp_1718;2017;2018;illegal;1;NA;0;NA;c(12.7787735732281, 59.8448616775186);Värmland;Arvika;arvika;G168-15;0,399;0,99;0,23;0,00000;14,775;63,1406250000000;2,1;2,0;0,218197;4;0,00000000;0,264398500000000;0,310600;5;3;3;22;16;14;1;11;3;1;279551;0,939230080906448;72;297638,465465465;2017;2017;0;0;1;1,50618119856855470;-0,8751238925105993;-0,55436157112844187;-0,55563984630167829;-0,180637788683846390;-1,547210302105812119;-0,44960319228646828;-1,033309056137441;-0,63484129225677466;-0,170133007474272679;0,452298241670801793;0,44950445191593852;0,193366258004310260;-0,30535447237296187
1272;G21-11;F;S;Norn;Norn_1011;2010;2011;NA;0;NA;0;NA;list();Dalarna;Smedjebacken;smedjebacken;G21-11;0,300;1,43;0,29;0,00620;21,560;82,3645833333333;NA;2,2;0,299316;2;0,00018998;0,364502000000000;0,429688;0;0;0;0;0;0;0;0;0;0;253873;0,986324932252054;60;257392,864864865;2010;2012;0;0;1;0,36244155271113460;0,9306101992088612;-0,22654444309854363;0,56128564594594055;0,014687766831676026;0,634505506609460146;NA;-0,728304727843079;-0,44278335606718972;0,685698040167960432;1,866631461045950457;2,02162699545117075;-0,306729443065308471;0,00883899696514924
1155;G21-11;F;S;Norn;Norn_1112;2011;2012;NA;0;NA;0;NA;c(15.55589936352, 60.1451451557494);Dalarna;Smedjebacken;smedjebacken;G21-11;0,300;1,42;0,31;0,00402;23,950;81,2968750000000;NA;2,1;0,299316;0;0,00021620;0,364502000000000;0,429688;0;0;0;0;0;0;0;1;1;1;255247;0,988612582637455;61;258187,084084084;2010;2012;1;1;2;0,36244155271113460;0,8895707880334189;-0,11727206708857743;0,16856023092984238;0,083490725959472448;0,513331911164697896;NA;-0,880806891990260;-0,41627657068509200;0,685698040167960432;1,866631461045950457;2,02162699545117075;-0,279969902085884237;0,02410106470047120
1032;G21-11;F;S;Norn;Norn_1112;2012;2013;illegal;1;NA;0;Norn not registered by VSC in 1213 because they disappeared early in season, I used the coordinates för  1112;list();Dalarna;Smedjebacken;smedjebacken;G21-11;0,300;1,42;0,31;0,00402;23,950;81,2968750000000;NA;2,1;0,299316;0;0,00021620;0,364502000000000;0,429688;1;1;1;4;4;4;2;1;1;0;263338;0,993203939278972;66;265139,906906907;2010;2012;2;2;3;0,36244155271113460;0,8895707880334189;-0,11727206708857743;0,16856023092984238;0,083490725959472448;0,513331911164697896;NA;-0,880806891990260;-0,41627657068509200;0,685698040167960432;1,866631461045950457;2,02162699545117075;-0,122392430423204676;0,05473231697008162
75;G224-19;F;S;Nyskoga 6;Nyskoga_1920;2019;2020;illegal;1;NA;0;NA;list();Värmland;Torsby;NA;G224-19;0,216;0,93;0,27;0,00092;5,094;82,3125000000000;6,7;2,6;0,235592;1;0,00047024;0,239412500000000;0,243233;16;12;0;153;6;0;0;42;10;0;276261;0,909104324511427;68;303882,615615616;2019;2019;0;0;1;-0,60800420741031236;-1,1213603595632529;-0,33581681910850952;-0,38990251519396713;-0,459332954924932979;0,628594599514597285;-0,40513595432807126;-0,118296071254355;-0,15945796815007687;0,013389731634156098;0,099278319097590745;-0,43983099238019496;0,129291374581962493;-0,50633856400380073
490;G144-16;M;S;Nyskogen 1;Nyskogen_1617;2016;2017;NA;0;NA;0;NA;c(15.7306060033051, 61.9162719572963);Gävleborg;Ljusdal;ljusdal;G144-16;0,182;1,16;0,25;0,00151;3,600;79,8600000000000;2,6;2,9;0,214912;2;0,00152228;0,174793000000000;0,214912;2;2;0;48;29;2;2;17;9;1;260325;0,888175566428174;76;293100,834834835;2016;2016;0;0;1;-1,00080368174518375;-0,1774539025280807;-0,44508919511847578;-0,28361444415750009;-0,502342001342057642;0,350261806231516981;-0,44476979685620777;0,339210421187188;0,90408888514443286;-0,204790794077962857;-0,813711790832755799;-0,81370646728498242;-0,181072559223062979;-0,64596484847510638
1034;G4-12;F;S;Närsen 1;Närsen_1213;2012;2013;NA;0;NA;0;NA;list();Dalarna;Vansbro;vansbro;G4-12;0,338;1,13;0,23;0,00044;10,350;73,7023809523809;2,5;1,9;0,302246;3;0,00012875;0,284790000000000;0,302246;4;4;0;38;14;4;1;5;1;0;230724;0,870197182655757;66;265139,906906907;2012;2013;0;0;1;0,80145272990893246;-0,3005721360544077;-0,55436157112844187;-0,47637416620668599;-0,308024020541795840;-0,348562784796789871;-0,44573647594225985;-1,185811220284622;-0,50468306884163061;0,716610464749029341;0,740403810835599807;0,33922036175829640;-0,757571229188082951;-0,76590770017018106
900;G4-12;F;S;Närsen 1;Närsen_1314;2013;2014;illegal;1;NA;0;NA;list();Dalarna;Vansbro;vansbro;G4-12;0,321;1,19;0,20;0,00000;11,600;82,2968750000000;2,6;2,2;0,302246;3;0,00060151;0,284790000000000;0,302246;4;4;0;38;14;0;0;5;1;0;235305;0,865560317352448;71;271852,804804805;2012;2013;1;1;2;0,60505299274149660;-0,0543356690017537;-0,71827013514339100;-0,55563984630167829;-0,272039209282488093;0,626821327386137384;-0,44476979685620777;-0,728304727843079;-0,02675218183779764;0,716610464749029341;0,740403810835599807;0,33922036175829640;-0,668353283608212112;-0,79684256363983486
