"fate","id","territory","Autumn","Spring","terrRug","humPop","fi","mean_fi","max_fi","mooseHunt","wolfNeighbour","AttackDogs_n","AttackDogs_last5y","AttackDogs_cumall","wolfLKill_n","wolfLKill_last5y","wolfLKill_cumall","sheepAttacks_n","NoAffectedSheep","NoAffectedSheep_last5y","NoAffectedSheep_cumall","IndividualIncome","bearDensity","KommunerNamn","NAME_1","NAME_2","first_yeardet","years_firstdet"
0,"G262-17","Mållången 1",2019,2020,-1.13258138907091,-0.428263241116698,-0.564154028448407,-0.547200261299784,-0.85531433966927,-0.218459608357275,1.05729160050623,2.76554718498189,8,39,0.478557175011141,-0.18133732936631,0.247646050519641,0.316609391130932,-0.116058444534165,-0.388592967608665,1.28867319164697,0.200664948307563,3.13366507158989,NA,"Gävleborg","Ovanåker",2019,0
1,"G29-15","Sjösveden  4",2019,2020,-1.22481033440838,-0.181086716679503,-1.35767860672843,-1.02750794377874,-1.32037087136593,-0.360852034818615,0.487816518355726,2.76554718498189,8,39,0.478557175011141,-0.18133732936631,0.247646050519641,0.316609391130932,-0.116058444534165,-0.388592967608665,1.28867319164697,0.200664948307563,2.99199775706464,NA,"Gävleborg","Ovanåker",2019,0
0,"G169-17","Gullsjön 1",2018,2019,-1.4207968432505,0.0938971667568764,-0.974280232790132,-1.08537211509888,-1.32037087136593,0.208717671026743,-0.0816585637947769,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.116712909446952,-0.218941291488188,-0.237133742227123,0.319079918070692,1.71224723451556,"sandviken","Gävleborg","Sandviken",2018,0
0,"G88-17","Tinäset 1",2018,2019,-0.763665607721045,0.363226887196755,-0.3095717393868,-1.16484501615649,-0.566634525677825,0.208717671026743,-1.22060872809578,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.116712909446952,-0.218941291488188,-0.237133742227123,0.319079918070692,0.0411565712298854,"sandviken","Gävleborg","Sandviken",2018,0
1,"G96-16","Tinäset 1",2018,2019,-0.763665607721045,0.363226887196755,-2.24928403810763,-1.16484501615649,-0.566634525677825,0.208717671026743,-1.22060872809578,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.116712909446952,-0.218941291488188,-0.237133742227123,0.319079918070692,0.0411565712298854,"sandviken","Gävleborg","Sandviken",2018,0
0,"G205-17","Igelsjön 1",2019,2020,-1.12105277090373,0.440871212935589,1.6882419686365,1.21847623534042,1.69875672265901,-0.218459608357275,-0.651133645945279,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.218941291488188,-0.237133742227123,0.360361481772257,0.104317092470976,NA,"Gävleborg","Sandviken",2019,0
1,"G77-17","Igelsjön 1",2019,2020,-1.12105277090373,0.440871212935589,-0.3095717393868,1.21847623534042,1.69875672265901,-0.218459608357275,-0.651133645945279,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.218941291488188,-0.237133742227123,0.360361481772257,0.104317092470976,NA,"Gävleborg","Sandviken",2019,0
0,"G34-10","Haverö 1",2009,2010,-1.1441100072381,-0.531768410724773,2.5074659291797,1.40005396201178,2.62770359252441,0.493502523949422,-0.651133645945279,0.271880554241881,2,5,0.478557175011141,-0.18133732936631,-0.276307623879274,1.87698916173927,2.90996915722036,0.544491251053958,-0.046407875492861,-0.658387534703389,1.19253511999315,"härjedalen","Jämtland","Härjedalen",2009,0
0,"M-11-03","Tandsjön 1",2009,2010,-0.590736335213295,-0.491602225503729,0.112044713142512,0.482942264869681,-0.088548797324423,-0.360852034818615,-1.22060872809578,0.271880554241881,2,5,0.478557175011141,-0.18133732936631,-0.276307623879274,1.87698916173927,2.90996915722036,0.544491251053958,-0.046407875492861,-0.658387534703389,3.43680496263214,"härjedalen","Jämtland","Härjedalen",2009,0
0,"M-11-03","Tandsjön 1",2010,2011,-0.717551135052312,-0.509522523525426,0.112044713142512,0.482942264869681,-0.088548797324423,-0.218459608357275,-1.22060872809578,-0.559341656004787,2,5,2.05908515080071,0.934529780080709,0.509622887719098,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.729777589309798,2.93517369522431,"härjedalen","Jämtland","Härjedalen",2009,1
1,"G103-10","Överhogdal",2010,2011,-0.659908044216395,-0.555466460005189,-3.04529107741584,-3.30254226949859,-3.66876292803463,0.635894950410761,-0.651133645945279,-0.559341656004787,2,5,2.05908515080071,0.934529780080709,0.509622887719098,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.729777589309798,2.07236424197304,"härjedalen","Jämtland","Härjedalen",2010,0
0,"M-11-03","Tandsjön 1",2011,2012,-0.556150480711744,-0.509522523525426,0.112044713142512,0.482942264869681,-0.088548797324423,-0.0760671818959358,-1.22060872809578,-0.559341656004787,1,5,2.05908515080071,2.05039688952773,1.29555339931747,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.72330896821696,2.96132562025515,"härjedalen","Jämtland","Härjedalen",2009,2
0,"M-11-03","Tandsjön 1",2012,2013,-0.659908044216395,-0.510758406147612,0.112044713142512,0.482942264869681,-0.088548797324423,-0.503244461279954,-1.22060872809578,-0.559341656004787,1,5,2.05908515080071,3.16626399897475,2.08148391091584,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.575844009182359,3.55171833746528,"härjedalen","Jämtland","Härjedalen",2009,3
0,"M-09-09","Tandsjön 1",2013,2014,-0.717551135052312,-0.509522523525426,0.0514372003258864,0.482942264869681,-0.088548797324423,-0.503244461279954,-1.22060872809578,1.10310276448855,3,7,0.478557175011141,3.53821970212375,2.3434607481153,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.470483892897502,2.90208329613144,"härjedalen","Jämtland","Härjedalen",2009,4
1,"M-11-03","Tandsjön 1",2013,2014,-0.717551135052312,-0.509522523525426,0.112044713142512,0.482942264869681,-0.088548797324423,-0.503244461279954,-1.22060872809578,1.10310276448855,3,7,0.478557175011141,3.53821970212375,2.3434607481153,-0.463580494173236,-0.348829798515283,0.544491251053958,-0.046407875492861,-0.470483892897502,2.90208329613144,"härjedalen","Jämtland","Härjedalen",2009,4
0,"G99-16","Krokvattnet",2015,2016,-0.763665607721045,-0.542582383668901,0.214132967615769,0.343816390361349,0.0272126659756385,0.208717671026743,-1.22060872809578,-0.559341656004787,2,7,2.84934913869549,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.046407875492861,-0.141897543263444,1.8264667619425,"ljusdal","Jämtland","Härjedalen",2015,0
1,"G48-16","Tandsjön 4",2016,2017,-0.556150480711744,-0.508904582214333,-0.172409856958223,-0.474889723973041,-0.411101841718746,-0.645636887741294,-1.22060872809578,-0.559341656004787,2,7,1.26882116290592,3.53821970212375,4.1772986085115,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.046407875492861,0.0208176800445739,2.02016242829462,"härjedalen","Jämtland","Härjedalen",2016,0
0,"G295-17","Tandsjön 5",2018,2019,-0.671436662383578,-0.490829798864863,0.479106129266767,0.527247316039995,0.327675055956054,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,7,1.26882116290592,4.28213110842177,5.74915963170825,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.046407875492861,0.0631185416153128,2.08688401931166,"härjedalen","Jämtland","Härjedalen",2018,0
0,"G68-13","Prastkogen 4",2019,2020,-0.94812349839598,-0.533838514116935,-1.40204373167494,-1.31327981695238,-1.80542695184022,-0.0760671818959358,0.487816518355726,-0.559341656004787,0,7,6.80066907816941,7.25777673361382,8.10695116650337,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.046407875492861,0.0880913394100864,2.05428339485847,NA,"Jämtland","Härjedalen",2016,3
0,"G108-16","Prästkogen 4",2019,2020,-0.94812349839598,-0.533838514116935,-1.18252324932567,-1.04753537243276,-1.55650495398448,-0.0760671818959358,0.487816518355726,-0.559341656004787,0,7,6.80066907816941,7.25777673361382,8.10695116650337,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.046407875492861,0.0880913394100864,2.05428339485847,NA,"Jämtland","Härjedalen",2016,3
0,"G23-13","Tiveden 1",2013,2014,-0.510036008043011,-0.122073321470123,NA,NA,NA,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.000327232456393332,-0.515831724699023,-0.618585475695647,-0.0555512526151104,-0.620477948775933,"askersund","Orebro","Askersund",2013,0
0,"G31-13","Tiveden 1",2013,2014,-0.510036008043011,-0.122073321470123,NA,NA,NA,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.000327232456393332,-0.515831724699023,-0.618585475695647,-0.0555512526151104,-0.620477948775933,"askersund","Orebro","Askersund",2013,0
1,"G23-13","Tiveden 1",2014,2015,-0.521564626210194,-0.119292585570204,NA,NA,NA,-0.0760671818959358,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.473418805668904,-0.594744742353864,0.0317947340202985,-0.620477948775933,"askersund","Orebro","Askersund",2013,1
0,"G123-14","Tiveden 2",2016,2017,-0.37169259003681,-0.10909655393717,-0.51409106438006,NA,NA,-0.503244461279954,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.473418805668904,-0.594744742353864,0.247239020175994,-0.620477948775933,"askersund","Orebro","Askersund",2016,0
0,"G123-14","Tiveden 2",2017,2018,-0.486978771708644,-0.108478612626077,-0.51409106438006,NA,NA,-0.645636887741294,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,0.000327232456393332,-0.346180048578546,-0.523222542328516,0.410111058540809,-0.620477948775933,"askersund","Orebro","Askersund",2016,1
0,"D-06-16","Hasselfors 2",2002,2003,-1.20175309807401,0.0111239281359707,0.556499807131104,-0.228035029952394,0.415434470062759,2.34460406794683,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.692886847198523,-0.620477948775933,"degerfors","Orebro","Degerfors",2002,0
0,"D-06-16","Hasselfors 2",2003,2004,-1.19022447990683,0.0084976775638255,0.556499807131104,-0.228035029952394,0.415434470062759,2.20221164148549,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.621928033998303,-0.620477948775933,"laxå","Orebro","Degerfors",2002,1
0,"G37-07","Hasselfors 3",2006,2007,-1.10952415273655,0.0290133290921127,2.08032895617343,2.11976776643963,2.14335795178551,0.92067980333344,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.690107675720995,-0.463838854865769,-0.620477948775933,"degerfors","Orebro","Degerfors",2006,0
0,"G37-07","Hasselfors 3",2007,2008,-1.19022447990683,0.0253983724222187,2.08032895617343,2.11976776643963,2.14335795178551,0.208717671026743,-0.651133645945279,1.10310276448855,2,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,-0.385450928349835,-0.620477948775933,"degerfors","Orebro","Degerfors",2006,1
0,"G37-07","Hasselfors 4",2009,2010,-1.19022447990683,-0.00917544393343391,2.08032895617343,2.02543349728113,2.14335795178551,0.493502523949422,-1.22060872809578,0.271880554241881,6,6,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,-0.280032006418679,-0.620477948775933,"laxå","Orebro","Degerfors",2009,0
0,"G37-07","Hasselfors 5",2010,2011,-1.20175309807401,-0.0118016945055791,2.08032895617343,1.9887487431871,2.14335795178551,0.7782873768721,-1.22060872809578,-0.559341656004787,6,6,0.478557175011141,-0.18133732936631,-0.276307623879274,0.316609391130932,-0.232444121524724,-0.558244643729142,-0.666266942379212,-0.398133346068217,-0.620477948775933,"degerfors","Orebro","Degerfors",2010,0
1,"G37-07","Hasselfors 5",2011,2012,-1.15563862540528,0.0161292527558239,2.08032895617343,1.9887487431871,2.14335795178551,1.06307222979478,-0.651133645945279,-0.559341656004787,6,6,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.463270400284883,-0.620477948775933,"degerfors","Orebro","Degerfors",2010,1
1,"G260-17","Letälven",2017,2018,-0.867423171225696,0.166505270810302,0.640726163444437,-0.177054169230738,0.510941698642302,-0.788029314202633,1.05729160050623,-0.559341656004787,0,6,-0.311706812883643,-0.553293032515316,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.473418805668904,-0.570904009012081,0.0878365149427928,-0.620477948775933,"degerfors","Orebro","Degerfors",2017,0
0,"M-03-04","Stadra",2002,2003,-0.0604198995228578,-0.250605114177464,1.20296812259879,1.19741130145066,1.14848763628444,2.34460406794683,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.986621050459655,-0.620477948775933,"hällefors","Orebro","Hällefors",2002,0
1,"M-02-07","Stadra",2003,2004,0.13556660931926,0.0583655413690296,0.140900367284386,1.19741130145066,1.14848763628444,2.48699649440817,-0.651133645945279,0.271880554241881,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.690107675720995,-0.869264582329899,-0.620477948775933,"hällefors","Orebro","Hällefors",2002,1
0,"M-06-02","Ulriksberg 2",2005,2006,0.366138972662928,-0.295405859231706,-0.222732888372379,-0.252491532681743,-0.468164897446902,1.20546465625612,-1.22060872809578,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,-0.718780933451974,-0.615457758719291,"hällefors","Orebro","Hällefors",2005,0
0,"M-06-02","Ulriksberg 2",2006,2007,0.377667590830111,-0.296950712509438,-0.222732888372379,-0.252491532681743,-0.468164897446902,0.635894950410761,-1.22060872809578,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,-0.646940035557276,-0.603131763620868,"hällefors","Orebro","Hällefors",2005,1
0,"M-06-02","Ulriksberg 2",2007,2008,0.446839299833212,-0.298495565787171,-0.222732888372379,-0.252491532681743,-0.468164897446902,0.208717671026743,-1.22060872809578,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,-0.644548605941136,-0.613488456522275,"hällefors","Orebro","Hällefors",2005,2
0,"G4-07","Loka 1",2008,2009,0.0894521366505266,0.040445243347333,0.464140435639725,0.687323641101732,0.310704929446341,0.0663252445654031,-0.651133645945279,1.10310276448855,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.666266942379212,-0.602600578248188,-0.618978013941936,"hällefors","Orebro","Hällefors",2006,2
0,"M-06-02","Ulriksberg 2",2008,2009,0.366138972662928,-0.301585272342635,-0.222732888372379,-0.252491532681743,-0.468164897446902,-0.218459608357275,-1.22060872809578,1.10310276448855,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.666266942379212,-0.602600578248188,-0.588948706347021,"hällefors","Orebro","Hällefors",2005,3
0,"G4-07","Loka 1",2009,2010,0.0894521366505266,0.037973478102961,0.464140435639725,0.687323641101732,0.310704929446341,0.493502523949422,-1.22060872809578,-0.559341656004787,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.59095706028108,-0.619131068516834,"hällefors","Orebro","Hällefors",2006,3
0,"G4-07","Ulriksberg 3",2009,2010,0.296967263659827,-0.302357698981502,0.464140435639725,0.530109399448931,0.310704929446341,0.208717671026743,-0.651133645945279,-0.559341656004787,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.59095706028108,-0.590275179329467,"hällefors","Orebro","Hällefors",2009,0
1,"G28-06","Loka 1",2009,2010,0.0894521366505266,0.037973478102961,0.0370034626334538,0.687323641101732,0.310704929446341,0.493502523949422,-1.22060872809578,-0.559341656004787,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.59095706028108,-0.619131068516834,"hällefors","Orebro","Hällefors",2006,3
0,"G63-11","Loka 2",2010,2011,0.20473831832236,0.0913327103158405,0.570921723580544,0.797377903383807,0.431787988500238,1.06307222979478,-0.0816585637947769,-0.559341656004787,2,3,1.26882116290592,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.643666521246658,-0.617202580873124,"karlskoga","Orebro","Hällefors",2010,0
1,"G4-07","Ulriksberg 3",2010,2011,0.181681081987994,-0.262963940399324,0.464140435639725,0.530109399448931,0.310704929446341,0.635894950410761,1.05729160050623,-0.559341656004787,2,3,1.26882116290592,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.643666521246658,-0.561602955631977,"hällefors","Orebro","Hällefors",2009,1
0,"G27-11","Gåsborn 1",2011,2012,0.838812317517448,-0.3046749788981,-0.361266034987952,-1.67794501929332,-0.625252506109873,0.635894950410761,0.487816518355726,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.723485385155856,-0.528645203837353,"hällefors","Orebro","Hällefors",2010,1
0,"M-10-09","Loka 2",2011,2012,0.23932417282391,0.037355536791868,0.112044713142512,0.797377903383807,0.431787988500238,1.20546465625612,1.05729160050623,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.723485385155856,-0.613600696543866,"hällefors","Orebro","Hällefors",2010,1
1,"G6-11","Gåsborn 1",2011,2012,0.838812317517448,-0.3046749788981,-3.04529107741584,-1.67794501929332,-0.625252506109873,0.635894950410761,0.487816518355726,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.723485385155856,-0.528645203837353,"hällefors","Orebro","Hällefors",2010,1
1,"G95-11","Ulriksberg 4",2011,2012,-0.187234699361875,-0.230522021566942,0.498776677604365,0.88122979205708,0.349980182742911,1.06307222979478,1.05729160050623,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.723485385155856,-0.580989868452344,"hällefors","Orebro","Hällefors",2011,0
0,"G49-12","Gåsborn 2",2012,2013,0.850340935684631,-0.307764685453565,-1.54779965775823,-0.566719670148721,-0.241548026378024,0.7782873768721,1.62676668265673,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.654721982750781,-0.573949358007052,"hällefors","Orebro","Hällefors",2012,0
0,"G60-13","Kindla",2012,2013,-0.118062990358775,-0.235929008039006,0.570921723580544,0.510890509357931,0.431787988500238,0.7782873768721,1.05729160050623,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.654721982750781,-0.591601652311913,"hällefors","Orebro","Hällefors",2012,0
0,"G67-12","Rombohöjden 1",2012,2013,0.147095227486444,-0.269143353510254,-0.107298450561895,-0.617815014206734,-0.337269727330518,0.92067980333344,1.62676668265673,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.654721982750781,-0.602417508938012,"hällefors","Orebro","Hällefors",2012,0
1,"G47-13","Gåsborn 2",2012,2013,0.850340935684631,-0.307764685453565,-0.0228829543606997,-0.566719670148721,-0.241548026378024,0.7782873768721,1.62676668265673,-0.559341656004787,2,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.666266942379212,-0.654721982750781,-0.573949358007052,"hällefors","Orebro","Hällefors",2012,0
0,"G11-13","Gåsborn 3",2013,2014,0.815755081183081,-0.3046749788981,-1.08855618878746,-1.21175456322893,-1.44995239819799,0.0663252445654031,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.507394236890876,-0.423772209117494,"hällefors","Orebro","Hällefors",2013,0
0,"G60-13","Kindla",2013,2014,0.043337663981793,-0.201169809290025,0.570921723580544,0.510890509357931,0.431787988500238,0.208717671026743,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.507394236890876,-0.479861608998314,"hällefors","Orebro","Hällefors",2012,1
0,"G67-12","Rombohöjden 1",2013,2014,-0.0488912813556744,-0.265435705643696,-0.107298450561895,-0.617815014206734,-0.337269727330518,0.208717671026743,2.76571684695774,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.507394236890876,-0.527930949154497,"hällefors","Orebro","Hällefors",2012,1
0,"G11-13","Gåsborn 3",2014,2015,0.735054754012797,-0.303902552259234,-1.08855618878746,-1.21175456322893,-1.44995239819799,-0.218459608357275,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.498161750422008,-0.534155168533668,"hällefors","Orebro","Hällefors",2013,1
0,"G60-13","Kindla",2014,2015,0.043337663981793,-0.200551867978932,0.570921723580544,0.510890509357931,0.431787988500238,-0.0760671818959358,2.19624176480723,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.498161750422008,-0.573643248857257,"hällefors","Orebro","Hällefors",2012,2
0,"M-10-09","Loka 3",2014,2015,0.170152463820811,0.0944224168713055,0.112044713142512,-0.302713941300031,-0.088548797324423,-0.0760671818959358,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.498161750422008,-0.616784231701737,"karlskoga","Orebro","Hällefors",2012,2
0,"G80-13","Rombohöjden 1",2014,2015,-0.0604198995228578,0.0171797529846821,-1.54779965775823,-0.617815014206734,-0.337269727330518,-0.0760671818959358,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.666266942379212,-0.498161750422008,-0.608845801083713,"hällefors","Orebro","Hällefors",2012,2
0,"G60-13","Kindla",2015,2016,0.20473831832236,-0.300812845703769,0.570921723580544,0.510890509357931,0.431787988500238,-0.503244461279954,2.19624176480723,-0.559341656004787,0,3,0.478557175011141,-0.18133732936631,0.247646050519641,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.642426209037429,-0.4187349241548,-0.524359675740219,"ljusnarsberg","Orebro","Hällefors",2012,3
0,"G90-15","Rombohöjden 2",2015,2016,-0.152648844860325,-0.227432315011477,-0.416459418514542,-0.804945182691429,-0.687838225441506,-0.503244461279954,0.487816518355726,-0.559341656004787,0,3,0.478557175011141,-0.18133732936631,0.247646050519641,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.642426209037429,-0.4187349241548,-0.617427060916307,"nora","Orebro","Hällefors",2015,0
1,"G11-13","Gåsborn 4",2016,2017,0.700468899511247,-0.294633432592839,-1.08855618878746,-1.0294183844542,-1.44995239819799,-0.788029314202633,1.62676668265673,-0.559341656004787,0,3,-0.311706812883643,-0.18133732936631,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.250295951273725,-0.590071106562937,"hällefors","Orebro","Hällefors",2016,0
0,"G229-17","Rockesholm",2017,2018,0.00875180948024272,0.0497143630137279,0.353032572764073,0.21755558077618,0.184715814861201,-0.788029314202633,1.62676668265673,-0.559341656004787,0,3,0.478557175011141,0.190618373782696,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.204721575392369,-0.618273962897407,"hällefors","Orebro","Hällefors",2017,0
0,"G90-15","Rombohöjden 2",2017,2018,-0.141120226693142,-0.223570181817146,-0.416459418514542,-0.804945182691429,-0.687838225441506,-0.645636887741294,0.487816518355726,-0.559341656004787,0,3,0.478557175011141,0.190618373782696,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.204721575392369,-0.612008928964931,"hällefors","Orebro","Hällefors",2015,2
1,"G80-13","Rombohöjden 2",2017,2018,-0.141120226693142,-0.223570181817146,-1.54779965775823,-0.804945182691429,-0.687838225441506,-0.645636887741294,0.487816518355726,-0.559341656004787,0,3,0.478557175011141,0.190618373782696,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.204721575392369,-0.612008928964931,"hällefors","Orebro","Hällefors",2015,2
0,"G229-17","Rockesholm",2018,2019,0.0548662821489764,0.0490964217026348,0.353032572764073,0.21755558077618,0.184715814861201,-0.645636887741294,1.05729160050623,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.181062103698262,-0.618569868408876,"hällefors","Orebro","Hällefors",2017,1
1,"G82-17","Rockesholm",2018,2019,0.0548662821489764,0.0490964217026348,-0.628000561844661,0.21755558077618,0.184715814861201,-0.645636887741294,1.05729160050623,-0.559341656004787,0,3,-0.311706812883643,0.190618373782696,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.642426209037429,-0.181062103698262,-0.618569868408876,"hällefors","Orebro","Hällefors",2017,1
0,"M-05-04","Kilsbergen",2006,2007,-0.533093244377377,0.463117100134936,0.140900367284386,-0.0323901633261168,-0.0558283559261539,0.7782873768721,-0.651133645945279,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.586904170084077,-0.0225671421510783,-0.262743146406913,-0.620477948775933,"nora","Orebro","Karlskoga",2002,4
0,"G4-07","Loka 1",2006,2007,0.147095227486444,0.104185889586575,0.464140435639725,0.687323641101732,0.310704929446341,1.06307222979478,-0.651133645945279,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.586904170084077,-0.0225671421510783,-0.262743146406913,-0.620477948775933,"karlskoga","Orebro","Karlskoga",2006,0
