"";"mod_id";"id";"sex";"Country_fatefile";"territory";"Revir_Vinter";"Autumn";"Spring";"Fate";"Fate_binary";"confirmed.illegal";"Radio.collar";"Comment";"geometry";"NAME_1";"NAME_2";"KommunerNamn";"SLU.ID";"ruggedness_mean";"average_gravel_km";"average_paved_km";"artificial_area_total";"pop_mean";"mean_snow";"hunt_afo";"hunt_county2";"Fi";"number_neighbour_terr";"bear_density_BZtiff";"mean_fi";"max_fi";"wolfLKill_cumall";"wolfLKill_last5y";"wolfLKill_n";"NoAffectedSheep_cumall";"NoAffectedSheep_last5y";"NoAffectedSheep";"sheepAttacks_n";"AttackDogs_cumall";"AttackDogs_last5y";"AttackDogs_n";"IndividualIncome";"income_prop";"year_average";"first_yeardet";"last_yeardet";"years_firstdet";"time_start";"time_end";"ruggedness_mean_sc";"average_gravel_km_sc";"average_paved_km_sc";"artificial_area_total_sc";"pop_mean_sc";"mean_snow_sc";"hunt_afo_sc";"hunt_county2_sc";"bear_density_BZtiff_sc";"Fi_sc";"mean_fi_sc";"max_fi_sc";"IndividualIncome_sc";"income_prop_sc"
"91";557;"G126-15";"M";"S";"Flaten 1";"Flaten_1516";2015;2016;NA;0;NA;0;NA;"list()";"Dalarna";"Smedjebacken";"smedjebacken";"G126-15";0,284;1,46;0,36;0,00726;12,583;70,6919191919192;2,5;2,3;0,304016;3;0,00021579;0,2547605;0,304016;1;1;0;4;4;0;0;1;1;0;279946;0,977685426738495;286335,453453453;2015;2016;0;0;1;0,17759474125943;1,05372843273519;0,155908872936338;0,752243875265695;-0,243740753708168;-0,690218332548556;-0,44573647594226;-0,575802563695898;-0,416691055124705;0,735284523284351;0,316125744521974;0,362586753855379;0,201059139144683;-0,0487994949954854
"92";418;"G126-15";"M";"S";"Flaten 1";"Flaten_1617";2016;2017;NA;0;NA;0;NA;"list()";"Dalarna";"Smedjebacken";"smedjebacken";"G126-15";0,274;1,41;0,38;0,00742;12,44;64,61875;2,4;2,2;0,304016;5;6,72e-05;0,2547605;0,304016;1;1;0;4;4;0;0;1;0;0;284711;0,971375602394437;293100,834834835;2015;2016;1;1;2;0,0620654841021156;0,848531376857977;0,265181248946304;0,781067758936601;-0,247857416116233;-1,3794587587535;-0,446703155028312;-0,728304727843079;-0,566906281666501;0,735284523284351;0,316125744521974;0,362586753855379;0,293860604040576;-0,0908955106942079
"93";559;"G49-16";"M";"S";"Flintbäcken";"Flintbäcken_1516";2015;2016;NA;0;NA;0;NA;"c(14.9225236504503, 60.2468595032357)";"Dalarna";"Ludvika";"ludvika";"G49-16";0,334;1,05;0,22;0,00044;7,6;77,8958333333333;2,4;2,2;0,299316;6;0,00030207;0,257114;0,299316;9;9;4;31;19;2;1;7;4;1;274055;0,95711165590799;286335,453453453;2015;2016;0;0;1;0,755241027046006;-0,628887425457945;-0,608997759133425;-0,476374166206686;-0,387190605312273;0,127349677869903;-0,446703155028312;-0,728304727843079;-0,329467354027551;0,68569804016796;0,349377661106304;0,300540401959171;0,0863280940866132;-0,186057480739324
"94";420;"G49-16";"M";"S";"Flintbäcken";"Flintbäcken_1617";2016;2017;"illegal";1;NA;0;NA;"list()";"Dalarna";"Vansbro";"vansbro";"G49-16";0,331;1,13;0,22;1e-05;10,75;76,7375;2,1;2,2;0,299316;4;0,00019446;0,257114;0,299316;4;0;0;39;5;0;0;5;0;0;255676;0,872314130882895;293100,834834835;2015;2016;1;1;2;0,720582249898812;-0,300572136054408;-0,608997759133425;-0,553838353572247;-0,296508880938817;-0,00410889591992796;-0,449603192286468;-0,728304727843079;-0,438254355361171;0,68569804016796;0,349377661106304;0,300540401959171;-0,271614848897985;-0,751784472494766
"95";697;"G18-15";"M";"N";"Flisdalen";"Flisdalen_1415";2014;2015;NA;0;NA;0;NA;"list()";"Hedmark";"Åsnes";"åsnes";"G18-15";0,18;1,53;0,22;0;8,06;76,8783718317123;259,6;2,3;0,299805;3;0,00030565;0,223301;0,299805;0;0;0;0;0;0;0;0;0;0;335200;1,21243941094146;276467,423423423;2014;2018;0;0;1;-1,02390953317665;1,34100431096328;-0,608997759133425;-0,555639846301678;-0,373948194768848;0,0118785660231462;2,03959545429771;-0,575802563695898;-0,325848197213367;0,690857144475176;-0,12835637563299;0,30699586282667;1,27716661896791;1,51736255096574
"96";561;"G18-15";"M";"N";"Flisdalen";"Flisdalen_1516";2015;2016;NA;0;NA;0;NA;"list()";"Hedmark";"Åsnes";"åsnes";"G18-15";0,183;2,02;0,53;0,00106;6,146;72,859375;273,8;2;0,299805;4;0,00023432;0,223301;0,299805;0;0;0;0;0;0;0;0;0;0;349100;1,21919935442696;286335,453453453;2014;2018;1;1;2;-0,989250756029452;3,35193545855996;1,08472406902105;-0,364681616981924;-0,4290481377691;-0,444235038203698;2,17686388451711;-1,03330905613744;-0,3979583803295;0,690857144475176;-0,12835637563299;0,30699586282667;1,54787813251521;1,56246153812783
"97";422;"G18-15";"M";"N";"Flisdalen";"Flisdalen_1617";2016;2017;NA;0;NA;0;NA;"list()";"Hedmark";"Åsnes";"åsnes";"G18-15";0,181;2,08;0,45;0,00044;5,252;78,0838709677419;182,5;1,8;0,299805;4;0,00018192;0,223301;0,299805;0;0;0;0;0;0;0;0;0;0;363900;1,24155224670398;293100,834834835;2014;2018;2;2;3;-1,01235660746092;3,59817192561261;0,647634564981185;-0,476374166206686;-0,454784474781757;0,148689959226595;1,29428587895154;-1,3383133844318;-0,450931513587392;0,690857144475176;-0,12835637563299;0,30699586282667;1,83611772967349;1,71158893897083
"98";283;"G18-15";"M";"N";"Flisdalen";"Flisdalen_1718";2017;2018;NA;0;NA;0;NA;"list()";"Hedmark";"Åsnes";"åsnes";"G18-15";0,192;1,82;0,36;0;5,217;82,3645833333333;127,5;1,9;0,299805;4;0,00023982;0,223301;0,299805;0;0;0;0;0;0;0;0;0;0;379800;1,27604474578259;297638,465465465;2014;2018;3;3;4;-0,885274424587869;2,53114723505111;0,155908872936338;-0,555639846301678;-0,455792049497017;0,63450550660946;0,762612381622876;-1,18581122028462;-0,392398223212737;0,690857144475176;-0,12835637563299;0,30699586282667;2,14578054013408;1,94170577004694
"99";155;"G18-15";"M";"N";"Flisdalen";"Flisdalen_1819";2018;2019;NA;0;NA;0;NA;"list()";"Hedmark";"Åsnes";"åsnes";"G18-15";0,188;1,93;0,36;0;5,152;83,7760416666667;135,3;2;0,299805;4;0,00026972;0,223301;0,299805;0;0;0;0;0;0;0;0;0;0;390700;1,29720053545487;301187,048048048;2014;2018;4;4;5;-0,931486127450795;2,98258075798098;0,155908872936338;-0,555639846301678;-0,457663259682501;0,794691088880354;0,838013350334941;-1,03330905613744;-0,362171187250696;0,690857144475176;-0,12835637563299;0,30699586282667;2,35806510831146;2,08284669657715
"100";563;"G55-16";"M";"S";"Forshaga  3";"Forshaga_1516";2015;2016;NA;0;NA;0;NA;"list()";"Värmland";"Forshaga";"forshaga";"G55-16";0,304;1,25;0,56;0,0125;47,3;58,8978494623656;1,8;1,9;0,214912;4;1e-08;0,2672615;0,319611;2;2;2;2;2;0;0;2;1;0;279686;0,976777400865819;286335,453453453;2015;2019;0;0;1;0,408653255574061;0,1919007980509;1,248632633036;1,69622606548788;0,755687000283341;-2,02872042103054;-0,452503229544625;-1,18581122028462;-0,634831182880199;-0,204790794077963;0,492748735480419;0,568461829987583;0,195995470545957;-0,0548573928555088
"101";424;"G55-16";"M";"S";"Forshaga  3";"Forshaga_1617";2016;2017;NA;0;NA;0;NA;"list()";"Värmland";"Karlstad";"karlstad";"G55-16";0,294;1,13;0,38;0,00188;32,04;59,2540540540541;1,8;1,8;0,214912;5;0;0,2672615;0,319611;0;0;0;61;61;10;1;6;1;0;296421;1,01132772333124;293100,834834835;2015;2019;1;1;2;0,293123998416745;-0,300572136054408;0,265181248946304;-0,216959213168529;0,316384424429712;-1,98829496986442;-0,452503229544625;-1,3383133844318;-0,634841292256775;-0,204790794077963;0,492748735480419;0,568461829987583;0,521920447467838;0,175645207152686
"102";285;"G55-16";"M";"S";"Forshaga  3";"Forshaga_1718";2017;2018;NA;0;NA;0;NA;"c(13.9723919411957, 59.6928252226533)";"Värmland";"Filipstad";"karlstad";"G55-16";0,314;1,11;0,39;0,00399;32,025;69,3636363636364;2,4;2;0,214912;6;4,63e-06;0,2672615;0,319611;10;7;7;107;41;0;0;18;4;1;247655;0,832066512682431;297638,465465465;2015;2019;2;2;3;0,524182512731376;-0,382650958405291;0,319817436951287;0,163155752741547;0,3159526066946;-0,840964375307333;-0,446703155028312;-1,03330905613744;-0,630160650902117;-0,204790794077963;0,492748735480419;0,568461829987583;-0,4278290251687;-1,02029660139395
"103";157;"G55-16";"M";"S";"Forshaga  3";"Forshaga_1819";2018;2019;NA;0;NA;0;NA;"list()";"Värmland";"Karlstad";"karlstad";"G55-16";0,253;1,17;0,42;0,00213;32,4;80,890625;2,5;2,3;0,214912;5;2,42e-06;0,2672615;0,319611;2;2;0;61;61;0;0;6;0;0;302588;1,00465143491738;301187,048048048;2015;2019;3;3;4;-0,180545955928246;-0,136414491352638;0,483726000966236;-0,171921894932738;0,326748050072393;0,467226835824738;-0,44573647594226;-0,575802563695898;-0,632394823125399;-0,204790794077963;0,492748735480419;0,568461829987583;0,642026771499941;0,1311043251004
"104";19;"G55-16";"M";"S";"Forshaga  3";"Forshaga_1920";2019;2020;NA;0;NA;0;NA;"c(13.8896334517553, 59.5334127656436)";"Värmland";"Karlstad";NA;"G55-16";0,304;1,12;0,36;0,00188;32,52;68,6510416666667;2,5;2,6;0,214912;4;0;0,2672615;0,319611;2;2;0;61;10;0;0;7;1;1;304365;1,00158740368681;303882,615615616;2015;2019;4;4;5;0,408653255574061;-0,341611547229849;0,155908872936338;-0,216959213168529;0,330202591953286;-0,921836331468918;-0,44573647594226;-0,118296071254355;-0,634841292256775;-0,204790794077963;0,492748735480419;0,568461829987583;0,676634998807391;0,11066262977731
"105";812;"G19-13";"F";"S";"Forshaga 2";"Forshaga_1415";2014;2015;"illegal";1;NA;0;"Forshaga not registered by VSC in 1415 because they disappeared early in season, I used the coordinates för  1314";"list()";"Värmland";"Forshaga";"forshaga";"G19-13";0,37;1,16;0,36;0,00252;27,243;67,6035704179804;2,1;2,6;0,277832;4;1,45e-05;0,277832;0,277832;0;0;0;2;2;1;1;2;1;0;264280;0,955917325547763;276467,423423423;2014;2014;0;0;1;1,17114635281234;-0,177453902528081;0,155908872936338;-0,101663678484904;0,178289112740993;-1,04071323199107;-0,449603192286468;-0,118296071254355;-0,620182696221671;0,459035060748272;0,642096253753058;0,0169225670361654;-0,104046369577049;-0,194025460012932
"106";1701;"M-05-05";"M";"S";"Forshyttan";"Forshyttan_0405";2004;2005;NA;0;NA;1;NA;"c(14.1389926615375, 59.8044871197805)";"Värmland";"Filipstad";"filipstad";"M-05-05";0,342;1,2;0,31;0,00375;25,82;81,515625;NA;4;0,296875;0;5e-08;0,2890625;0,296875;0;0;0;15;15;10;2;3;3;1;219911;0,922843425915548;238297,195195195;2004;2005;0;0;1;0,847664432771859;-0,0132962578263114;-0,117272067088577;0,119919927235188;0,137324003603397;0,538157720963138;NA;2,01673422680618;-0,634790745373895;0,659944719894107;0,800768719952467;0,268315903027545;-0,968161415949738;-0,414678099804216
"107";1650;"M-05-09";"F";"S";"Forshyttan";"Furudal_0405";2005;2006;"illegal";1;NA;1;NA;"c(15.5518678079961, 15.2614425995203, 15.0774422417646, 14.9254514732231, 61.003674828286, 61.2119614702446, 61.0614207124423, 60.9743839434029)";"Dalarna";"Rättvik";"rättvik";"M-05-09";0,131;1,09;0,17;0,00146;4,8;78,5208333333333;NA;3,1;0,28125;3;0,00164313;0,2890625;0,296875;0;0;0;15;15;15;3;8;7;4;220889;0,907740093345292;243339,477477477;2004;2005;1;1;2;-1,59000289324749;-0,464729780756176;-0,88217869915834;-0,292621907804658;-0,467796582533122;0,198280563008302;NA;0,64421474948155;1,02626070106459;0,495096039321;0,800768719952467;0,268315903027545;-0,949114231759144;-0,515440037112224
"108";129;"G177-19";"M";"S";"Fräkensjon 1";"Fräkensjon_1920";2019;2020;NA;0;NA;0;"Fräkensjön was acknowledged by VSC in retrospect. Coordinates calculated by OL";"list()";"Värmland";"Filipstad";NA;"G177-19";0,32;0,98;0,24;0,00017;7,64;80,8440860215054;2,6;2,6;0,227697;3;0,00011199;0,180869;0,227697;10;7;0;107;39;0;0;18;2;0;248233;0,816871341906549;303882,615615616;2019;2019;0;0;1;0,593500067025765;-0,916163303686042;-0,499725383123459;-0,52501446990134;-0,386039091351975;0,461945154323844;-0,444769796856208;-0,118296071254355;-0,521626383982895;-0,0699050096858234;-0,727865755070535;-0,64492718877583;-0,416572100360762;-1,12167123761955
"109";1101;"G51-12";"M";"S";"Fulufjellet 2";"Fulufjellet_1112";2011;2012;NA;0;NA;0;NA;"list()";"Dalarna";"Älvdalen";"älvdalen";"G51-12";0,147;0,44;0,15;0;1,914;82,3535353535353;NA;2,3;0,297363;1;0,00134656;0,2824705;0,297363;7;7;2;19;19;14;2;5;3;0;227819;0,882379538109683;258187,084084084;2011;2013;0;0;1;-1,40515608179579;-3,13229150715993;-0,991451075168306;-0,555639846301678;-0,550878314768612;0,63325167783176;NA;-0,575802563695898;0,726446919952129;0,665093273885766;0,707632270356588;0,274758162543576;-0,814147987954624;-0,684633072150016
"110";974;"G51-12";"M";"S";"Fulufjellet 2";"Fulufjället_1213";2012;2013;NA;0;NA;0;NA;"list()";"Dalarna";"Älvdalen";"älvdalen";"G51-12";0,148;0,51;0,16;0,00044;1,7;91,7222222222222;0,9;1,9;0,297363;0;0,0018482;0,2824705;0,297363;12;12;5;19;19;0;0;5;3;0;233837;0,881938153814402;265139,906906907;2011;2013;1;1;2;-1,39360315608006;-2,84501562893183;-0,936814887163323;-0,476374166206686;-0,557038914456205;1,6964984813205;-0,461203341319094;-1,18581122028462;1,23357368650726;0,665093273885766;0,707632270356588;0,274758162543576;-0,696943535542561;-0,687577769056008
"111";948;"G51-12";"M";"S";"Fulufjellet 2";"Fulufjellet_1314";2013;2014;"illegal";1;NA;0;"Fulufjellet not registered by VSC in 1314 because they disappeared early in season, I used the coordinates för  1213";"list()";"Dalarna";"Älvdalen";"älvdalen";"G51-12";0,15;0,52;0,17;0,00044;1,75;82,2878787878788;1,2;2,2;0,297363;2;0,00172087;0,2824705;0,297363;17;17;5;20;20;1;1;5;2;0;241908;0,889849196787557;271852,804804805;2011;2013;2;2;3;-1,37049730464859;-2,80397621775639;-0,88217869915834;-0,476374166206686;-0,555599522005833;0,625800352524298;-0,458303304060937;-0,728304727843079;1,1048509945659;0,665093273885766;0,707632270356588;0,274758162543576;-0,539755576849014;-0,634799217541371
"112";428;"G32-14";"F";"N";"Fulufjellet 3";"Fulufjellet_1617";2016;2017;NA;0;NA;0;NA;"list()";"Hedmark";"Trysil";"trysil";"G32-14";0,203;0,37;0,17;0,00155;1,583;80,1212121212121;282,5;2;0,157578;0;0,00092491;0,1823695;0,207161;0;0;0;0;0;0;0;0;0;0;356100;1,21494024471362;293100,834834835;2016;2017;0;0;1;-0,758192241714822;-3,41956738538802;-0,88217869915834;-0,276408473239774;-0,560407092790077;0,379906617377842;2,26096496500364;-1,03330905613744;0,300185056627892;-0,809682586204589;-0,706665627246109;-0,916030142507856;1,6842076717117;1,53404687242892
"113";287;"G32-14";"F";"S";"Fulufjellet 3";"Fulufjället_1718";2017;2018;"illegal";1;NA;0;NA;"list()";"Dalarna";"Malung";"malung";"G32-14";0,15;0,64;0,21;0,00222;1,891;86,2239583333333;63;2,3;0,157578;0;0,00125495;0,1823695;0,207161;0;0;0;205;19;0;0;20;4;0;280352;0,941921265322908;297638,465465465;2016;2017;1;1;2;-1,37049730464859;-2,31150328365108;-0,663633947138408;-0,155708460367853;-0,551540435295783;1,07250372233908;0,139104371119266;-0,575802563695898;0,633834921140002;-0,809682586204589;-0,706665627246109;-0,916030142507856;0,208966252418079;-0,287400225904884
"114";159;"G195-17";"M";"S";"Fulufjellet 4";"Fulufjället_1819";2018;2019;"illegal";1;NA;0;NA;"list()";"Dalarna";"Malung";"malung";"G195-17";0,153;0,64;0,22;0,00222;1,893;81,3958333333333;60,9;2,4;0,243233;0;0,00137354;0,1994545;0,243233;0;0;0;205;7;0;0;20;2;0;283001;0,939618757958188;301187,048048048;2018;2018;0;0;1;-1,3358385275014;-2,31150328365108;-0,608997759133425;-0,155708460367853;-0,551482859597768;0,524562634644941;0,118804110312172;-0,423300399548717;0,753722017953998;0,0940046928027394;-0,46527663432354;-0,439830992380195;0,26055724517972;-0,302761412030924
"115";976;"G48-11";"M";"S";"Fänstjärn";"Fänstjärn_1213";2012;2013;NA;0;NA;0;NA;"list()";"Värmland";"Torsby";"torsby";"G48-11";0,275;0,86;0,24;0;3,967;78,4237231182796;2,9;3,6;0;4;8,72e-05;0,152954;0,305908;4;4;0;128;75;4;1;21;5;0;238059;0,897861822375855;265139,906906907;2012;2013;0;0;1;0,0736184098178471;-1,40863623779135;-0,499725383123459;-0,555639846301678;-0,491776860756325;0,187259581392719;-0,441869759598051;1,40672557021746;-0,546687528514634;-2,47218021099493;-1,12226866624604;0,387563710831469;-0,614717347758624;-0,581342957246166
"116";830;"G48-11";"M";"S";"Fänstjärn";"Fänstjärn_1314";2013;2014;"illegal";1;NA;0;NA;"c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507)";"Värmland";"Torsby";"torsby";"G48-11";0,238;0,75;0,24;0;4;81,8958333333333;2,7;3;0;3;0,00064425;0,152954;0,305908;4;4;0;129;66;1;1;26;10;5;244886;0,900803654300468;271852,804804805;2012;2013;1;1;2;-0,353839841664219;-1,86006976072121;-0,499725383123459;-0,555639846301678;-0,490826861739079;0,58130734275566;-0,443803117770156;0,491712585334369;0,0164552936477422;-2,47218021099493;-1,12226866624604;0,387563710831469;-0,481757095745138;-0,561716515030206
"117";1336;"M-10-07";"M";"S";"Färna 1";"Färna_0910";2009;2010;NA;0;NA;1;NA;"list()";"Västmanland";"Skinnskatteberg";"skinnskatteberg";"M-10-07";0,255;1,18;0,32;0,00523;25,25;81,1927083333333;NA;2;0,429688;2;1,43e-06;0,348389;0,429688;0;0;0;28;28;8;2;1;1;0;242095;0,93518107194592;258875;2009;2013;0;0;1;-0,157440104496783;-0,095375080177196;-0,0626358790835943;0,386540851191071;0,120914929669153;0,501510096974961;NA;-1,03330905613744;-0,633395651406416;2,0611637799233;1,6389755732519;2,02162699545117;-0,536113630587622;-0,332367450147399
"118";1220;"M-10-07";"M";"S";"Färna 1";"Färna_1011";2010;2011;NA;0;NA;1;NA;"list()";"Västmanland";"Skinnskatteberg";"skinnskatteberg";"M-10-07";0,226;1,23;0,34;0,0031;53,143;79,7777777777778;NA;2,1;0,429688;2;7,51e-06;0,348389;0,429688;0;0;0;45;45;17;2;1;1;0;237854;0,924089329845553;257392,864864865;2009;2013;1;1;2;-0,492474950252997;0,109821975700016;0,0466364969263719;0,00282289982213115;0,923894402033849;0,34093045423109;NA;-0,88080689199026;-0,627249150448249;2,0611637799233;1,6389755732519;2,02162699545117;-0,618709855692235;-0,406366047275211
"119";1103;"M-10-07";"M";"S";"Färna 1";"Färna_1112";2011;2012;NA;0;NA;1;NA;"list()";"Västmanland";"Skinnskatteberg";"skinnskatteberg";"M-10-07";0,241;1,15;0,29;0,0027;30,775;80,0294117647059;NA;2,1;0,429688;4;1,47e-05;0,348389;0,429688;0;0;0;45;45;0;0;1;0;0;236864;0,917412274282707;258187,084084084;2009;2013;2;2;3;-0,319181064517025;-0,218493313703523;-0,226544443098544;-0,0692368093551345;0,279967795435293;0,369488248509033;NA;-0,88080689199026;-0,619980508690152;2,0611637799233;1,6389755732519;2,02162699545117;-0,637990747664309;-0,450912047364663
"120";978;"M-10-07";"M";"S";"Färna 1";"Färna_1213";2012;2013;NA;0;NA;1;NA;"list()";"Västmanland";"Skinnskatteberg";"skinnskatteberg";"M-10-07";0,227;1,22;0,33;0,00275;54,043;63,5677083333333;2,8;2,8;0,429688;2;7,4e-07;0,348389;0,429688;0;0;0;45;45;0;0;1;0;0;244349;0,921585146689341;265139,906906907;2009;2013;3;3;4;-0,480922024537266;0,0687825645245733;-0,00799969107861122;-0,0602293457079764;0,949803466140551;-1,49874086392791;-0,442836438684103;0,186708257040006;-0,634093198390156;2,0611637799233;1,6389755732519;2,02162699545117;-0,492215518966354;-0,423072714166131
"121";832;"M-10-07";"M";"S";"Färna 1";"Färna_1314";2013;2014;NA;0;NA;1;NA;"c(15.8914311438943, 59.6752317101395)";"Västmanland";"Skinnskatteberg";"skinnskatteberg";"M-10-07";0,261;1,2;0,33;0,00618;24,043;80,3989898989899;2,6;2,6;0,429688;5;6,76e-05;0,348389;0,429688;0;0;0;45;25;0;0;2;1;1;249948;0,919424024995685;271852,804804805;2009;2013;4;4;5;-0,0881225502023942;-0,0132962578263114;-0,00799969107861122;0,557682660487077;0,086167995917165;0,411431455217133;-0,444769796856208;-0,118296071254355;-0,566501906603464;2,0611637799233;1,6389755732519;2,02162699545117;-0,383171363257623;-0,437490645281542
"122";1516;"M-09-03";"M";"S";"Galven";"Galven_0708";2007;2008;NA;0;NA;1;NA;"c(15.6603886631918, 15.8294550043648, 15.9438873251843, 61.5216315012006, 61.4562001461268, 61.0328583087272)";"Gävleborg";"Ovanåker";"ovanåker";"M-09-03";0,145;1,32;0,34;0,00225;8,1;73,6565656565657;NA;2,4;NA;1;0,00144229;NA;NA;0;0;0;40;40;0;0;14;14;3;240279;0,956177392581179;251291,237237237;2007;2010;0;0;1;-1,42826193322725;0,479176676278997;0,0466364969263719;-0,150303982179559;-0,37279668080855;-0,35376233597287;NA;-0,423300399548717;0,823223981913541;NA;NA;NA;-0,571481408184882;-0,192290421868535
"123";1438;"M-09-03";"M";"S";"Galven";"Galven_0809";2008;2009;NA;0;NA;1;NA;"c(16.0618722123267, 15.9099358844521, 61.4442966439647, 61.411294239068)";"Gävleborg";"Ovanåker";"ovanåker";"M-09-03";0,17;1,2;0,2;0;8,067;84,75;NA;2,5;NA;1;0,0022789;NA;NA;1;1;1;42;42;2;1;16;16;2;241629;0,950337477612063;254255,993993994;2007;2010;1;1;2;-1,13943879033396;-0,0132962578263114;-0,718270135143391;-0,555639846301678;-0,373746679825795;0,905225051554356;NA;-0,270798235401536;1,66898453563271;NA;NA;NA;-0,545189282768417;-0,231251435490195
"124";1338;"M-09-03";"M";"S";"Galven";"Galven_0910";2009;2010;NA;0;NA;1;NA;"c(15.3289251170969, 61.5935974968009)";"Gävleborg";"Ljusdal";"ljusdal";"M-09-03";0,166;1,2;0,25;0;8,033;82,5104166666667;NA;2,7;NA;0;0,00285618;NA;NA;0;0;0;3;2;0;0;7;7;1;234628;0,906337035248672;258875;2007;2010;2;2;3;-1,18565049319689;-0,0132962578263114;-0,445089195118476;-0,555639846301678;-0,374725466692049;0,651056046475094;NA;0,034206092892826;2,2525786266082;NA;NA;NA;-0,681538297613358;-0,524800544226365
"125";1222;"M-09-03";"M";"S";"Galven";"Galven_1011";2010;2011;NA;0;NA;1;NA;"list()";"Gävleborg";"Ljusdal";"ljusdal";"M-09-03";0,17;1,19;0,22;0;8,033;84,8686868686869;NA;3;NA;1;0,00354587;NA;NA;0;0;0;3;2;0;0;7;7;0;231188;0,898191176050576;257392,864864865;2007;2010;3;3;4;-1,13943879033396;-0,0543356690017537;-0,608997759133425;-0,555639846301678;-0,374725466692049;0,918694754994782;NA;0,491712585334369;2,94981221967376;NA;NA;NA;-0,748534528304202;-0,579145673026273
"126";1340;"G21-07";"M";"S";"Gimmen 1";"Gimmen_0910";2009;2010;NA;0;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"G21-07";0,213;1,47;0,44;0,01186;33,925;79,5776515151515;NA;2,3;0,227051;2;0,00105021;0,227051;0,227051;0;0;0;8;8;0;0;2;2;0;252174;0,974114920328344;258875;2009;2011;0;0;1;-0,642662984557507;1,09476784391063;0,592998376976202;1,58093053080425;0,370649519808748;0,318218241515053;NA;-0,575802563695898;0,426855545124339;-0,076720513535438;-0,0753737169581505;-0,653455261823692;-0,339818569793141;-0,0726201412921835
"127";1224;"G21-07";"M";"S";"Gimmen 1";"Gimmen_1011";2010;2011;NA;0;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"G21-07";0,217;1,43;0,41;0,00698;34,2;86,2552083333333;NA;2,3;0,227051;2;0,00109305;0,227051;0,227051;4;4;4;8;8;0;0;2;2;0;250549;0,973410821358789;257392,864864865;2009;2011;1;1;2;-0,596451281694581;0,930610199208861;0,429089812961253;0,701802078841609;0,378566178285796;1,076050266596;NA;-0,575802563695898;0,470164114375638;-0,076720513535438;-0,0753737169581505;-0,653455261823692;-0,371466498535182;-0,0773175400880353
"128";1105;"G21-07";"M";"S";"Gimmen 1";"Gimmen_1112";2011;2012;"illegal";1;NA;0;NA;"c(15.4225905635203, 60.8258538086554)";"Dalarna";"Leksand";"leksand";"G21-07";0,202;1,21;0,42;0,00599;25,067;82,3958333333333;NA;2,3;0,227051;5;0,00148058;0,227051;0,227051;4;4;0;25;25;17;1;3;3;1;249939;0,968053847025911;258187,084084084;2009;2011;2;2;3;-0,769745167430553;0,0277431533491309;0,483726000966236;0,523454298627876;0,11564675330079;0,63805205086638;NA;-0,575802563695898;0,86193278482279;-0,076720513535438;-0,0753737169581505;-0,653455261823692;-0,383346644093733;-0,113056613526246
"129";834;"G100-13";"M";"S";"Gimmen 2";"Gimmen_1314";2013;2014;"illegal";1;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"G100-13";0,212;1,48;0,44;0,01334;34,75;78,2843137254902;2,6;2,2;0,26416;1;0,00155872;0,33728;0,4104;4;4;0;42;34;0;0;5;3;0;263930;0,970856269772558;271852,804804805;2013;2013;0;0;1;-0,654215910273238;1,13580725508607;0,592998376976202;1,84755145476013;0,394399495239891;0,171438090789264;-0,444769796856208;-0,728304727843079;0,940927453387135;0,314791146457358;1,48201974519356;1,76699932835031;-0,110862846536873;-0,0943602401401342
"130";701;"G37-10";"M";"S";"Gimmen 3";"Gimmen_1415";2014;2015;NA;0;NA;0;NA;"c(15.2630117159716, 15.2102673140299, 60.7461909393899, 60.6953037236882)";"Dalarna";"Leksand";"leksand";"G37-10";0,217;1,46;0,41;0,0111;35,1;72,9313725490196;3;2,2;0;2;0,00170729;0,2052;0,4104;4;4;0;47;39;5;1;7;5;2;266896;0,965379561523369;276467,423423423;2014;2015;0;0;1;-0,596451281694581;1,05372843273519;0,429089812961253;1,44401708336745;0,404475242392498;-0,436064078396089;-0,440903080511999;-0,728304727843079;1,09112246117578;-2,47218021099493;-0,384100136879196;1,76699932835031;-0,0530980732144772;-0,130898118829624
"131";677;"G37-10";"M";"S";"Gimmen 3";"Gimmen_1516";2015;2016;"illegal";1;NA;0;"Gimmen not registered by VSC in 1516 because they disappeared early in season, I used the coordinates för  1415";"list()";"Dalarna";"Leksand";"leksand";"G37-10";0,21;1,48;0,44;0,01326;35,225;66,030303030303;2,9;2,3;0;1;0,00200852;0,2052;0,4104;8;4;4;107;99;60;6;7;5;0;277172;0,967997489158488;286335,453453453;2014;2015;1;1;2;-0,677321761704701;1,13580725508607;0,592998376976202;1,83313951292468;0,408073723518428;-1,21926242937881;-0,441869759598051;-0,575802563695898;1,39564721177262;-2,47218021099493;-0,384100136879196;1,76699932835031;0,147033690325962;-0,113432605240504
